<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190208,11.1,11.21,11.1,11.21,43800
BMSCG,20190208,8.2,8.28,8.14,8.27,22400
BMSCITH,20190208,12.45,12.51,12.38,12.48,851800
BSET100,20190208,10.48,10.55,10.44,10.53,94100
CHINA,20190208,4.78,4.78,4.78,4.78,7100
EICT,20190208,4.52,4.52,4.52,4.52,100
ENGY,20190208,6.25,6.25,6.24,6.24,300
ESET50,20190208,5.77,5.77,5.77,5.77,2300
GLD,20190208,1.73,1.76,1.73,1.76,172300
TDEX,20190208,10.8,10.8,10.66,10.76,446300
TGOLDETF,20190208,3.81,3.83,3.81,3.82,4000
2S,20190208,2.48,2.52,2.46,2.48,318200
7UP,20190208,0.41,0.52,0.4,0.45,161538600
A,20190208,6.35,6.35,6.35,6.35,10500
AAV,20190208,4.28,4.3,4.24,4.26,15236900
ABICO,20190208,4.82,4.82,4.8,4.82,50100
ABM,20190208,0.91,0.93,0.91,0.91,86100
ABPIF,20190208,6.5,6.6,6.5,6.55,80400
ACAP,20190208,3.74,4.18,3.7,4.12,11317800
ACC,20190208,0.52,0.55,0.51,0.52,7934600
ADB,20190208,0.96,0.97,0.95,0.95,212700
ADVANC,20190208,184,188,182,188,16230100
AEC,20190208,0.49,0.49,0.46,0.48,154000
AEONTS,20190208,182,182,179,180.5,180300
AF,20190208,0.69,0.73,0.68,0.68,400800
AFC,20190208,9.05,9.05,9.05,9.05,1000
AGE,20190208,1.02,1.02,1.02,1.02,248300
AH,20190208,22.5,22.9,22.3,22.8,1077100
AIMIRT,20190208,10.4,10.4,10.4,10.4,72400
AIRA,20190208,1.45,1.51,1.44,1.5,116800
AIT,20190208,20.9,21,20.8,20.9,117500
AJ,20190208,7.95,8.05,7.9,8,19900
AJA,20190208,0.26,0.27,0.26,0.27,1601500
AKP,20190208,1.99,1.99,1.97,1.98,345500
AKR,20190208,0.89,0.91,0.88,0.89,2401600
ALLA,20190208,1.4,1.46,1.39,1.46,643600
ALT,20190208,3.52,3.52,3.48,3.52,178500
ALUCON,20190208,178.5,178.5,178.5,178.5,1200
AMA,20190208,4.6,4.62,4.44,4.56,1102800
AMANAH,20190208,1.71,1.75,1.7,1.75,3636000
AMARIN,20190208,5,5,5,5,265600
AMATA,20190208,21.9,22.1,21.5,21.8,24137500
AMATAR,20190208,11,11.1,11,11.1,28900
AMATAV,20190208,5.05,5.4,5,5.15,509700
AMC,20190208,2.1,2.22,2.1,2.14,712300
ANAN,20190208,3.7,3.76,3.7,3.76,12425000
AOT,20190208,68.75,69.25,68,69,34891400
AP,20190208,7.1,7.35,7.05,7.25,14045000
APCO,20190208,4.24,4.24,4.2,4.22,71400
APCS,20190208,4.92,4.92,4.62,4.8,1026200
