<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
ARROW,20190927,9,9,8.95,8.95,37300
AS,20190927,0.83,0.83,0.78,0.78,4200
ASAP,20190927,2.7,2.82,2.7,2.72,652900
ASEFA,20190927,4.64,4.66,4.6,4.66,94500
ASIA,20190927,6.5,6.55,6.5,6.55,11400
ASIAN,20190927,5.65,5.7,5.6,5.65,241100
ASIMAR,20190927,1.44,1.46,1.44,1.46,47600
ASK,20190927,26.5,26.75,26.5,26.5,54500
ASN,20190927,5.7,5.8,5.7,5.8,9300
ASP,20190927,2.04,2.1,2.04,2.06,2976900
ATP30,20190927,1.4,1.42,1.39,1.4,140600
AU,20190927,13.2,13.3,12.7,12.9,13058500
AUCT,20190927,8.95,9.1,8.9,8.95,939700
AYUD,20190927,41,41.25,41,41.25,1200
B,20190927,0.29,0.29,0.27,0.29,1250400
B-WORK,20190927,12.7,13,12.6,12.8,181000
B52,20190927,0.23,0.24,0.22,0.23,438100
BA,20190927,8.8,8.85,8.75,8.85,1026700
BAFS,20190927,33,33.25,32.75,33,80200
BANPU,20190927,11.9,12,11.8,12,23720700
BAY,20190927,33.75,34,33.5,33.75,142400
BBL,20190927,173.5,175,172.5,175,6568500
BCH,20190927,15.3,15.8,15.3,15.7,17485800
BCP,20190927,27.5,27.5,27,27.25,1861900
BCPG,20190927,18.5,18.6,18.3,18.5,2565600
BCT,20190927,45.25,45.25,44,44.5,600
BDMS,20190927,24,24.4,24,24.1,36060300
BEAUTY,20190927,2.46,2.54,2.44,2.48,59420600
BEC,20190927,7.9,7.9,7.65,7.7,8392000
BEM,20190927,10.8,10.9,10.7,10.9,63326900
BFIT,20190927,17.7,20.8,17.7,20.4,6472600
BGC,20190927,15.2,15.4,15,15,3619100
BGRIM,20190927,43,43.5,42.5,43.25,14239400
BGT,20190927,1,1.02,1,1,107000
BH,20190927,127.5,130.5,127,128,2581400
BIG,20190927,0.78,0.79,0.77,0.77,4725300
BIZ,20190927,2.72,2.72,2.7,2.72,84300
BJC,20190927,52,53.5,52,53,6670300
BJCHI,20190927,2.54,2.54,2.52,2.52,69000
BKD,20190927,2.72,2.72,2.72,2.72,600
BKI,20190927,321,321,320,320,500
BKKCP,20190927,13.8,14,13.8,14,54700
BLA,20190927,20.2,20.4,20.1,20.2,1550100
BLAND,20190927,1.48,1.49,1.46,1.47,11672100
BM,20190927,2.1,2.16,2.1,2.14,262200
BOFFICE,20190927,17.1,17.1,17.1,17.1,2600
BOL,20190927,3,3.06,2.94,3.06,1269200
BPP,20190927,18.8,19.4,18.7,19.2,3407800
BR,20190927,2.84,2.86,2.84,2.84,247600
BROOK,20190927,0.47,0.47,0.46,0.47,187400
BRR,20190927,4.86,4.9,4.84,4.88,57400
BRRGIF,20190927,9.2,9.25,9.2,9.2,28300
BSBM,20190927,0.88,0.89,0.88,0.88,115300
BSM,20190927,0.38,0.38,0.37,0.38,220800
BTS,20190927,13.5,13.6,13.4,13.6,30833900
BTSGIF,20190927,11.1,11.1,11,11.1,1022800
BTW,20190927,1.09,1.09,1.08,1.08,33700
BWG,20190927,0.72,0.72,0.7,0.71,4852600
CAZ,20190927,2.26,2.28,2.24,2.26,61400
CBG,20190927,80,81.25,79.5,81.25,2341000
CCET,20190927,1.7,1.72,1.7,1.7,198600
CCP,20190927,0.33,0.33,0.32,0.33,460800
CEN,20190927,0.83,0.85,0.83,0.85,117500
CENTEL,20190927,32,33.25,31.75,32.75,8030800
CFRESH,20190927,2.14,2.18,2.12,2.14,162000
CGD,20190927,0.97,0.98,0.95,0.96,1935100
CGH,20190927,0.87,0.9,0.86,0.89,1420100
CHARAN,20190927,23.9,24.2,22.8,23.2,9500
CHAYO,20190927,4.96,5,4.94,4.98,901700
CHEWA,20190927,0.67,0.67,0.66,0.67,430600
CHG,20190927,2.38,2.46,2.36,2.42,55648100
CHO,20190927,0.83,0.84,0.82,0.83,1018600
CHOTI,20190927,89,89,87,87,2200
CHOW,20190927,1.84,1.85,1.83,1.84,39500
CI,20190927,0.97,0.97,0.96,0.97,29800
CIG,20190927,0.22,0.22,0.21,0.22,701600
CIMBT,20190927,0.64,0.65,0.64,0.65,235100
CITY,20190927,1.94,2,1.91,1.99,13900
CK,20190927,23.2,23.2,22.8,23,8274500
CKP,20190927,5.85,5.9,5.8,5.8,9453400
CM,20190927,3.12,3.14,3.12,3.14,63600
CMAN,20190927,1.93,1.93,1.92,1.93,257600
CMC,20190927,1.01,1.01,1,1.01,502000
CMO,20190927,1.16,1.16,1.16,1.16,24800
CMR,20190927,2.24,2.26,2.22,2.24,58300
CNS,20190927,1.64,1.64,1.64,1.64,5900
CNT,20190927,1.83,1.83,1.81,1.83,129500
COL,20190927,18.9,19,18.8,18.9,298300
COLOR,20190927,1.14,1.15,1.14,1.15,13400
COM7,20190927,24.7,24.9,24.5,24.6,5368100
COMAN,20190927,2.96,3.2,2.96,3.02,428000
COTTO,20190927,1.8,1.8,1.79,1.79,13000
CPALL,20190927,79.75,82,79.5,81.5,64046300
CPF,20190927,26.5,26.5,26,26.5,22254300
CPH,20190927,4.3,4.3,4.3,4.3,100
CPI,20190927,1.44,1.44,1.44,1.44,9000
CPL,20190927,1.18,1.19,1.16,1.19,1200
CPN,20190927,67,68.75,66.75,68,11767000
CPNCG,20190927,15,15,14.9,15,63400
CPNREIT,20190927,36.5,36.5,35.5,36,1769700
CPR,20190927,4.46,4.46,4.44,4.44,3800
CPT,20190927,0.94,0.94,0.93,0.94,783700
CPTGF,20190927,13.5,13.5,13.4,13.5,85400
CRANE,20190927,2,2.02,1.98,1.98,126500
CRD,20190927,0.94,0.95,0.94,0.95,66800
CRYSTAL,20190927,9.6,9.65,9.6,9.65,580800
CSS,20190927,1.53,1.53,1.5,1.5,397700
CTARAF,20190927,5.85,5.85,5.8,5.8,291700
CTW,20190927,6.4,6.45,6.3,6.4,129800
CWT,20190927,2.82,2.86,2.82,2.84,24000
D,20190927,5,5,4.98,5,92700
DCC,20190927,2.02,2.02,2,2.02,395000
DCON,20190927,0.37,0.37,0.36,0.36,270300
DCORP,20190927,0.42,0.43,0.4,0.4,120900
DDD,20190927,27,28.5,27,27.5,289100
DELTA,20190927,48.25,49.75,48,49.75,674600
DEMCO,20190927,2.94,2.94,2.92,2.94,292900
DIF,20190927,17.4,17.5,17.3,17.4,9586900
DIMET,20190927,0.59,0.61,0.55,0.55,18745000
DOD,20190927,11.4,11.7,11.3,11.7,540800
DOHOME,20190927,11.8,12.1,11.5,11.7,33788000
DREIT,20190927,6.45,6.65,6.45,6.65,2432900
DRT,20190927,5.95,6.05,5.95,6,246300
DTAC,20190927,57.5,58.75,57,58,5470700
DTC,20190927,9.9,10,9.9,10,19500
EA,20190927,48.5,49,48,48.75,7947000
EASON,20190927,1.61,1.62,1.6,1.62,88700
EASTW,20190927,12.3,12.4,12.2,12.4,446900
ECF,20190927,2.3,2.32,2.28,2.32,655900
ECL,20190927,1.53,1.6,1.5,1.56,6703600
EE,20190927,0.61,0.61,0.6,0.6,439100
EFORL,20190927,0.04,0.05,0.03,0.03,5699400
EGATIF,20190927,13.5,13.6,13.4,13.4,2371200
EGCO,20190927,356,356,353,354,1123800
EIC,20190927,0.04,0.04,0.03,0.03,4525300
EKH,20190927,8,8,7.9,8,853000
EMC,20190927,0.21,0.22,0.21,0.22,1042100
EPCO,20190927,4.02,4.02,4,4.02,592700
EPG,20190927,7.2,7.3,7.15,7.2,4053700
ERW,20190927,5.9,5.95,5.8,5.85,7230700
ERWPF,20190927,5.25,5.25,5.25,5.25,5000
ESSO,20190927,8.4,8.45,8.25,8.4,10799200
ESTAR,20190927,0.42,0.43,0.42,0.43,1320800
ETE,20190927,0.84,0.88,0.83,0.87,52600
EVER,20190927,0.36,0.36,0.34,0.35,9569800
FANCY,20190927,0.68,0.7,0.68,0.69,113400
FE,20190927,220,221,220,221,1300
FLOYD,20190927,1.61,1.63,1.6,1.62,115600
FN,20190927,1.63,1.63,1.62,1.62,182200
FNS,20190927,2.98,3.02,2.96,3.02,25000
FORTH,20190927,5.6,5.65,5.6,5.65,122200
FPI,20190927,2.46,2.46,2.4,2.46,185700
FPT,20190927,18.2,18.4,18.1,18.2,1953800
FSMART,20190927,6.5,6.55,6.4,6.5,779400
FTE,20190927,2.08,2.1,2.08,2.08,70400
FTREIT,20190927,18.1,18.1,17.9,18,868900
FUTUREPF,20190927,25,25,25,25,100900
FVC,20190927,0.48,0.49,0.48,0.48,694900
GAHREIT,20190927,9.1,9.1,9.1,9.1,3000
GBX,20190927,0.53,0.53,0.52,0.52,202200
GC,20190927,5.15,5.2,5.15,5.15,44400
GCAP,20190927,2.46,2.58,2.46,2.48,9048400
GEL,20190927,0.21,0.21,0.2,0.2,640600
GENCO,20190927,0.59,0.6,0.58,0.59,362100
GFPT,20190927,17.9,18,17.7,17.8,1533800
GGC,20190927,11.8,12.2,11.8,12.1,5253000
GIFT,20190927,2.26,2.28,2.2,2.22,1670500
GJS,20190927,0.12,0.13,0.12,0.13,317400
GL,20190927,5.35,5.65,5.3,5.4,4339800
GLAND,20190927,2.52,2.56,2.52,2.56,23200
GLANDRT,20190927,13.7,13.7,13.6,13.7,19500
GLOBAL,20190927,15.9,16,15.6,16,15550100
GLOW,20190927,90,90,90,90,1384300
GOLD,20190927,8.45,8.45,8.4,8.4,50300
GOLDPF,20190927,7.4,7.55,7.4,7.55,100800
GPI,20190927,1.89,1.9,1.89,1.9,55800
GPSC,20190927,70,71,69.75,70.25,8082600
GRAMMY,20190927,11.2,11.4,11.2,11.4,58900
GRAND,20190927,0.79,0.8,0.79,0.79,150100
GREEN,20190927,0.8,0.8,0.79,0.8,126600
GSC,20190927,0.83,0.85,0.83,0.85,39400
GTB,20190927,0.59,0.59,0.58,0.58,36800
GULF,20190927,157.5,159,155.5,157.5,11849800
GUNKUL,20190927,3.14,3.14,3.1,3.12,11419800
GVREIT,20190927,17.2,17.2,16.9,17.1,33800
HANA,20190927,28.25,28.75,28.25,28.5,249000
HARN,20190927,2.3,2.3,2.26,2.28,40200
HFT,20190927,2.7,2.7,2.66,2.68,35800
HMPRO,20190927,16.9,17.2,16.7,17,38365000
HPF,20190927,4.96,4.96,4.96,4.96,2000
HPT,20190927,0.68,0.69,0.68,0.68,10500
HREIT,20190927,9.8,9.9,9.75,9.9,826800
HTC,20190927,23.8,24,23.7,23.9,142600
HTECH,20190927,3.04,3.1,3.02,3.04,220700
HUMAN,20190927,8.1,8.3,8.1,8.2,28400
HYDRO,20190927,0.37,0.38,0.37,0.38,14600
ICHI,20190927,6.4,6.45,6.25,6.45,628000
ICN,20190927,1.76,1.77,1.73,1.75,375600
IFS,20190927,3.5,3.5,3.5,3.5,104900
IHL,20190927,4.38,4.44,4.38,4.44,178400
III,20190927,5.65,5.8,5.65,5.7,526200
ILINK,20190927,4.76,4.78,4.74,4.78,210000
ILM,20190927,19.3,19.3,19.1,19.3,437900
IMPACT,20190927,26.75,27.25,26.5,26.75,979400
INET,20190927,3.08,3.08,3.06,3.08,83900
INGRS,20190927,0.59,0.6,0.59,0.6,320500
INOX,20190927,0.74,0.75,0.7,0.74,433800
INTUCH,20190927,65,65.75,64.5,65,9282400
IRC,20190927,16.8,16.8,16.8,16.8,100
IRCP,20190927,0.57,0.57,0.56,0.57,20700
IRPC,20190927,3.68,3.7,3.64,3.68,70367400
IT,20190927,3.02,3.02,2.96,3,133200
ITD,20190927,1.92,1.93,1.89,1.9,11284400
ITEL,20190927,3.2,3.24,3.18,3.24,245500
IVL,20190927,33.25,33.25,32.75,33,11151800
J,20190927,0.99,1,0.97,0.99,568300
JAS,20190927,6.3,6.6,6.3,6.55,68941100
JASIF,20190927,11,11.1,10.9,11,12311800
JCK,20190927,0.98,1,0.93,1,6814500
JCKH,20190927,0.37,0.38,0.34,0.38,4600
JKN,20190927,7.35,7.35,7.15,7.25,1182900
JMART,20190927,9.05,9.25,9.05,9.25,3624800
JMT,20190927,17.8,18.2,17.6,18,3006600
JSP,20190927,0.32,0.32,0.31,0.32,85400
JTS,20190927,1.25,1.26,1.25,1.25,47300
JUBILE,20190927,19.4,19.8,19.3,19.7,385300
JWD,20190927,8.95,9,8.85,8.95,922200
K,20190927,1.11,1.12,1.11,1.11,12000
KAMART,20190927,4.7,4.74,4.68,4.7,313400
KASET,20190927,1.71,1.74,1.71,1.73,36100
KBANK,20190927,160,161,158.5,161,6585800
KBS,20190927,3.52,3.56,3.52,3.54,25300
KCAR,20190927,11.3,11.3,11.2,11.2,11800
KCE,20190927,17.6,17.6,17.1,17.3,4365600
KCM,20190927,0.68,0.69,0.68,0.68,29900
KGI,20190927,4.44,4.58,4.44,4.54,4155100
KIAT,20190927,0.37,0.38,0.37,0.38,890400
KKC,20190927,0.95,0.95,0.92,0.92,234300
KKP,20190927,66.5,66.75,66,66.5,1931000
KOOL,20190927,1.14,1.14,1.12,1.13,454700
KSL,20190927,2.3,2.3,2.26,2.28,2361700
KTB,20190927,17.3,17.5,17.1,17.4,21140700
KTC,20190927,43,43.25,42.5,43,5934600
KTIS,20190927,4.56,4.56,4.52,4.54,53700
KUMWEL,20190927,0.98,1,0.97,0.98,301600
KWG,20190927,1.52,1.52,1.49,1.51,6600
KWM,20190927,0.94,0.94,0.87,0.89,535300
KYE,20190927,332,335,332,335,800
L&E,20190927,2.3,2.3,2.26,2.28,42000
LALIN,20190927,5.35,5.4,5.3,5.3,63900
LANNA,20190927,8.95,8.95,8.85,8.85,76500
LDC,20190927,0.99,1,0.99,1,57000
LEE,20190927,2.18,2.18,2.16,2.18,26400
LH,20190927,9.75,9.95,9.7,9.85,54397100
LHFG,20190927,1.35,1.35,1.33,1.34,2067100
LHHOTEL,20190927,20,20,19.7,19.8,19900
LHK,20190927,3.28,3.3,3.28,3.28,92200
LHPF,20190927,9.15,9.15,9.15,9.15,183600
LHSC,20190927,19,19,19,19,55300
LIT,20190927,5.35,5.5,5.35,5.35,166900
LOXLEY,20190927,1.9,1.9,1.87,1.89,388600
LPH,20190927,5.1,5.15,5.1,5.1,332500
LPN,20190927,5.7,5.7,5.6,5.65,3847100
LRH,20190927,45.75,46.75,45.5,46.75,3800
LST,20190927,4.54,4.54,4.5,4.5,19300
LUXF,20190927,8.9,8.9,8.9,8.9,40800
M,20190927,75.5,75.5,75,75.5,261900
M-CHAI,20190927,193.5,193.5,193.5,193.5,500
M-II,20190927,8.5,8.7,8.5,8.7,3100
M-PAT,20190927,5.2,5.25,5.2,5.2,4700
M-STOR,20190927,6.9,6.9,6.9,6.9,1400
MACO,20190927,1.5,1.5,1.49,1.5,1045800
MAJOR,20190927,24.2,24.6,24.1,24.4,2954400
MAKRO,20190927,34,34,33.5,33.75,296200
MALEE,20190927,8,8.05,8,8,131500
MATCH,20190927,1.7,1.73,1.7,1.72,25100
MAX,20190927,0.02,0.02,0.01,0.02,2398400
MBAX,20190927,3.74,3.78,3.66,3.78,54400
MBK,20190927,22.6,22.6,22.3,22.5,1215000
MBKET,20190927,8.4,8.5,8.4,8.4,66800
MC,20190927,7.55,7.55,7.45,7.5,474800
MCOT,20190927,10.3,10.3,10.1,10.3,63900
MCS,20190927,8.95,9.1,8.95,9.05,1255200
MDX,20190927,3.42,3.42,3.38,3.4,110300
MEGA,20190927,31.75,32,31.25,31.75,948200
META,20190927,1.37,1.38,1.36,1.38,333500
MFC,20190927,17.2,17.3,17.2,17.3,3100
MFEC,20190927,3.44,3.48,3.44,3.46,18500
MGT,20190927,1.86,1.86,1.83,1.85,20100
MIDA,20190927,0.54,0.56,0.54,0.56,292100
MILL,20190927,0.87,0.87,0.85,0.86,55600
MINT,20190927,37.25,38,37,37.5,6818500
MIT,20190927,3.14,3.14,3.14,3.14,100
MITSIB,20190927,2.44,2.44,2.38,2.4,3075200
MJD,20190927,3.22,3.24,3.22,3.24,4000
MJLF,20190927,12.4,12.4,12.4,12.4,32300
MK,20190927,3.26,3.28,3.26,3.26,126700
ML,20190927,0.97,0.97,0.96,0.97,102200
MM,20190927,2.98,3,2.96,2.98,187200
MNIT,20190927,1.49,1.49,1.49,1.49,900
MNRF,20190927,3.08,3.1,3.08,3.1,11600
MODERN,20190927,2.8,2.8,2.76,2.78,112700
MONO,20190927,1.44,1.52,1.38,1.52,4919100
MOONG,20190927,4.36,4.42,4.36,4.4,89900
MORE,20190927,0.17,0.17,0.16,0.16,324700
MPG,20190927,0.36,0.36,0.36,0.36,1100
MPIC,20190927,1.42,1.52,1.42,1.52,31800
MSC,20190927,6.55,6.55,6.4,6.45,65300
MTC,20190927,56.25,58,56,57.25,8147700
MTI,20190927,92.5,92.5,89.25,89.25,2300
MVP,20190927,1.84,1.84,1.84,1.84,100
NBC,20190927,0.72,0.72,0.71,0.71,44800
NCH,20190927,1.01,1.01,1,1.01,50500
NCL,20190927,1.13,1.13,1.13,1.13,500
NDR,20190927,1.32,1.32,1.3,1.31,25900
NEP,20190927,0.27,0.27,0.27,0.27,100
NER,20190927,2.56,2.58,2.54,2.56,5672000
NETBAY,20190927,32.25,32.25,32,32.25,83800
NEWS,20190927,0.01,0.02,0.01,0.01,12171900
NEX,20190927,2.36,2.38,2.36,2.38,66200
NFC,20190927,3.48,3.52,3.48,3.5,4400
NINE,20190927,2.4,2.5,2.38,2.48,97200
NKI,20190927,60,60,60,60,8000
NNCL,20190927,2.12,2.12,2.06,2.08,2043500
NOBLE,20190927,22.2,22.5,21.7,22.2,1269900
NOK,20190927,2.3,2.3,2.12,2.14,43400
NPK,20190927,20.1,20.2,20.1,20.2,200
NPPG,20190927,0.99,1,0.98,1,6456400
NSI,20190927,62,62,62,62,1400
NTV,20190927,50.5,50.5,50,50.25,15100
NUSA,20190927,0.37,0.37,0.36,0.36,5041700
NVD,20190927,1.93,1.95,1.92,1.93,40000
NWR,20190927,0.6,0.6,0.6,0.6,5288400
NYT,20190927,4.64,4.66,4.6,4.62,1348000
OCEAN,20190927,1.13,1.14,1.11,1.11,546900
OGC,20190927,28,28.75,28,28.75,1400
OHTL,20190927,478,478,478,478,100
OISHI,20190927,117,117,116,116.5,6300
ORI,20190927,7.9,7.95,7.85,7.9,3579200
OSP,20190927,35.75,37.5,35.5,37,16007300
OTO,20190927,2.9,2.92,2.84,2.9,157700
PACE,20190927,0.11,0.11,0.1,0.11,1406000
PAF,20190927,0.72,0.72,0.7,0.72,19700
PAP,20190927,2.62,2.62,2.58,2.58,5700
PATO,20190927,12.1,12.2,12.1,12.2,2200
PB,20190927,61.75,61.75,61.75,61.75,100
PCSGH,20190927,6.3,6.3,6.3,6.3,29500
PDG,20190927,3.1,3.1,3.02,3.08,26400
PDI,20190927,8.4,8.45,8.4,8.4,7000
PDJ,20190927,1.7,1.7,1.68,1.68,60500
PE,20190927,0.07,0.08,0.07,0.08,147500
PERM,20190927,1.02,1.02,1,1.02,438000
PF,20190927,0.84,0.86,0.83,0.86,26101800
PHOL,20190927,1.89,1.9,1.86,1.87,170800
PIMO,20190927,1.42,1.46,1.41,1.41,6828900
PJW,20190927,1.57,1.58,1.53,1.58,159400
PK,20190927,1.85,1.86,1.82,1.86,2700
PL,20190927,2.82,2.84,2.82,2.84,38000
PLANB,20190927,8.75,8.75,8.6,8.65,2890200
PLANET,20190927,1.24,1.56,1.24,1.44,3815600
PLAT,20190927,5.05,5.2,5.05,5.15,511900
PLE,20190927,0.97,0.97,0.96,0.96,2060900
PM,20190927,8.85,8.9,8.75,8.85,161500
PMTA,20190927,8.1,8.15,8.1,8.15,200
POPF,20190927,13.5,13.6,13.5,13.6,53600
PORT,20190927,3.18,3.28,3.14,3.2,1544600
PPF,20190927,12,12,11.9,11.9,3200
PPM,20190927,1.1,1.12,1.1,1.12,26100
PPP,20190927,2.66,2.66,2.64,2.66,2200
PPPM,20190927,1.18,1.22,1.16,1.16,3296300
PPS,20190927,0.6,0.6,0.59,0.6,149300
PR9,20190927,8.85,9,8.8,8.85,529900
PRAKIT,20190927,11.1,11.1,10.8,10.9,2400
PREB,20190927,8.85,8.85,8.8,8.85,38000
PRG,20190927,12.7,12.7,12.7,12.7,5000
PRIME,20190927,0.39,0.4,0.38,0.4,198600
PRIN,20190927,1.56,1.56,1.54,1.54,1145600
PRINC,20190927,4.32,4.4,4.3,4.34,157500
PRM,20190927,8.05,8.15,7.95,8.15,9516700
PROUD,20190927,1.43,1.43,1.43,1.43,40100
PSH,20190927,17,17.2,16.9,17,3783700
PSL,20190927,8.85,9,8.75,8.9,7295800
PSTC,20190927,0.79,0.8,0.78,0.78,27663200
PT,20190927,5.5,5.55,5.5,5.55,59200
PTG,20190927,17.7,18,17.6,17.8,8792200
PTL,20190927,14.2,14.3,14.1,14.1,248100
PTT,20190927,46,46.25,45.75,46,42434900
PTTEP,20190927,123,124,122,123.5,8428000
PTTGC,20190927,54,54.5,53.5,54.25,8180000
PYLON,20190927,5.25,5.35,5.2,5.3,1740900
Q-CON,20190927,5.7,5.7,5.7,5.7,2000
QH,20190927,2.68,2.72,2.66,2.7,36808700
QHHR,20190927,10,10.2,10,10.1,190600
QHOP,20190927,3.88,3.9,3.88,3.9,1200
QHPF,20190927,15,15.1,15,15.1,650000
QLT,20190927,3.9,3.94,3.9,3.94,5200
QTC,20190927,4.84,4.88,4.8,4.84,258700
RAM,20190927,160,160,160,160,300
RATCH,20190927,71.75,72.5,71.5,71.75,5229700
RCI,20190927,3.88,3.88,3.88,3.88,207600
RCL,20190927,4.14,4.24,4.14,4.18,146600
RICHY,20190927,1.04,1.04,1.03,1.03,550300
RJH,20190927,25.75,26,25.75,25.75,93600
RML,20190927,1.07,1.07,1.05,1.06,791700
ROBINS,20190927,63.75,64.5,63.75,64,2487600
ROJNA,20190927,6.65,6.7,6.6,6.65,415500
RP,20190927,2.02,2.02,2,2,5100
RPC,20190927,0.66,0.66,0.65,0.65,1060400
RPH,20190927,6.95,7.1,6.95,7.1,991700
RS,20190927,15.3,15.5,15.3,15.5,3680800
RSP,20190927,3.82,3.84,3.78,3.8,726300
RWI,20190927,1.53,1.54,1.5,1.54,270600
S,20190927,3.1,3.12,3.04,3.06,7647800
S&J,20190927,26.25,26.25,26.25,26.25,100
S11,20190927,8.2,8.25,8.1,8.15,559300
SAAM,20190927,1.25,1.26,1.25,1.26,125100
SABINA,20190927,29.75,29.75,29.25,29.25,940000
SALEE,20190927,1.02,1.03,1.02,1.02,509900
SAM,20190927,0.42,0.43,0.42,0.42,332600
SAMART,20190927,8.5,8.55,8.4,8.55,924900
SAMCO,20190927,1.61,1.62,1.6,1.6,193700
SAMTEL,20190927,9.3,9.85,9.2,9.85,498700
SANKO,20190927,0.94,0.97,0.94,0.95,94600
SAPPE,20190927,23.3,23.9,23.1,23.7,578900
SAT,20190927,16.8,17,16.8,16.9,787300
SAWAD,20190927,56.5,57.75,56.5,57.25,10460600
SBPF,20190927,2.66,2.68,2.66,2.68,21800
SC,20190927,2.6,2.64,2.6,2.62,1189500
SCB,20190927,120.5,121,118.5,120,8489400
SCC,20190927,410,414,406,412,4722900
SCCC,20190927,217,218,216,218,19600
SCG,20190927,3.94,4,3.94,3.98,5600
SCI,20190927,1.65,1.65,1.64,1.64,158200
SCN,20190927,2.22,2.24,2.2,2.2,463900
SCP,20190927,6.95,7,6.95,6.95,34100
SDC,20190927,0.26,0.26,0.25,0.26,36400
SE,20190927,1.79,1.79,1.78,1.78,10400
SE-ED,20190927,2.56,2.58,2.48,2.56,26400
SEAFCO,20190927,7.25,7.3,7.2,7.25,635200
SEAOIL,20190927,4.84,4.84,4.8,4.82,47900
SEG,20190927,37,37,36.75,36.75,50000
SELIC,20190927,2.68,2.76,2.68,2.76,174300
SENA,20190927,3.26,3.28,3.24,3.26,562800
SF,20190927,5.9,5.9,5.8,5.85,485700
SGF,20190927,1.01,1.06,1.01,1.03,4836100
SGP,20190927,9,9,8.85,8.9,1542200
SHREIT,20190927,7.2,7.2,7.1,7.1,19500
SIAM,20190927,1.94,1.95,1.94,1.95,19300
SIMAT,20190927,1.4,1.42,1.4,1.42,649200
SINGER,20190927,6.9,7.3,6.9,7.15,8536100
SIRI,20190927,1.22,1.22,1.21,1.22,14572400
SIRIP,20190927,11.1,11.1,11.1,11.1,6100
SIS,20190927,9.55,9.55,9,9,95600
