<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190410,11.26,11.3,11.26,11.3,4200
BMSCG,20190410,8.17,8.2,8.17,8.2,17800
BMSCITH,20190410,12.54,12.6,12.54,12.57,429800
BSET100,20190410,10.66,10.69,10.65,10.68,118700
CHINA,20190410,6.1,6.13,6.1,6.12,19900
EBANK,20190410,5.56,5.56,5.56,5.56,800
EICT,20190410,4.73,4.73,4.73,4.73,100
ENGY,20190410,6.38,6.4,6.38,6.4,1000
ENY,20190410,7.52,7.52,7.52,7.52,1100
GLD,20190410,1.75,1.75,1.74,1.75,81900
TDEX,20190410,10.84,10.88,10.82,10.85,1133400
TGOLDETF,20190410,3.83,3.84,3.83,3.83,4100
TH100,20190410,4.81,4.81,4.81,4.81,5000
2S,20190410,2.28,2.3,2.28,2.28,60400
7UP,20190410,0.33,0.33,0.32,0.32,1332700
A,20190410,6.3,6.35,6.3,6.35,11300
AAV,20190410,4.12,4.12,4.1,4.1,2376400
ABICO,20190410,4.32,4.4,4.32,4.34,1400
ABM,20190410,0.95,0.95,0.94,0.94,293500
ABPIF,20190410,5.95,5.95,5.9,5.95,452900
ACAP,20190410,3.8,3.84,3.74,3.78,633000
ACC,20190410,0.74,0.75,0.73,0.74,942800
ADB,20190410,0.92,0.92,0.9,0.91,303100
ADVANC,20190410,188,191.5,188,191,7231600
AEC,20190410,0.49,0.5,0.49,0.49,130100
AEONTS,20190410,180,181,179,179,217300
AF,20190410,0.71,0.72,0.71,0.71,23800
AFC,20190410,8.8,8.8,8.8,8.8,500
AGE,20190410,0.89,0.9,0.89,0.9,93400
AH,20190410,19.7,20.1,19.7,19.8,613300
AHC,20190410,17.3,17.3,17.3,17.3,3200
AIMIRT,20190410,11.8,11.9,11.8,11.9,475000
AIRA,20190410,1.45,1.45,1.44,1.45,3000
AIT,20190410,21.9,22,21.8,21.9,157000
AJ,20190410,9.1,9.35,9.1,9.35,365400
AJA,20190410,0.21,0.22,0.2,0.21,1891300
AKP,20190410,1.9,1.92,1.9,1.9,259400
AKR,20190410,0.8,0.81,0.79,0.8,742100
ALLA,20190410,1.7,1.72,1.7,1.72,2034500
ALT,20190410,3.04,3.04,2.94,2.98,20700
ALUCON,20190410,178,178,178,178,2100
AMA,20190410,4.38,4.42,4.38,4.42,40200
AMANAH,20190410,1.7,1.7,1.69,1.69,1077500
AMARIN,20190410,5.05,5.05,4.96,4.96,14700
AMATA,20190410,22,22.3,21.9,22.1,16838400
AMATAR,20190410,11.7,11.8,11.6,11.7,62800
AMATAV,20190410,5.35,5.4,5.3,5.3,38200
AMC,20190410,1.78,1.81,1.78,1.81,47800
ANAN,20190410,3.7,3.8,3.7,3.8,17881400
AOT,20190410,68,68.5,67.75,68.25,16305500
AP,20190410,7.45,7.8,7.4,7.8,30953300
APCO,20190410,4.08,4.12,4.08,4.12,20000
APCS,20190410,4.9,4.94,4.84,4.88,192900
APEX,20190410,0.2,0.2,0.2,0.2,300
APURE,20190410,1.3,1.31,1.29,1.29,160800
AQ,20190410,0.03,0.03,0.02,0.02,3115200
