<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AMATAV,20190820,4.52,4.54,4.52,4.52,184900
AMC,20190820,1.97,1.98,1.95,1.95,71200
ANAN,20190820,3.3,3.34,3.26,3.28,5591800
AOT,20190820,71.75,72,70,70.25,33899200
AP,20190820,7.45,7.6,7.35,7.55,10581400
APCO,20190820,3.4,3.5,3.36,3.44,8100
APCS,20190820,4.24,4.32,4.14,4.14,108800
APEX,20190820,0.17,0.17,0.15,0.17,2969600
APURE,20190820,0.96,0.97,0.94,0.94,353900
AQ,20190820,0.03,0.03,0.01,0.02,27044700
AQUA,20190820,0.57,0.57,0.55,0.56,18447300
ARIN,20190820,0.79,0.85,0.79,0.8,17067600
ARIP,20190820,0.44,0.51,0.44,0.47,14174600
ARROW,20190820,8.5,8.5,8.4,8.45,228100
AS,20190820,0.81,0.82,0.79,0.8,84200
ASAP,20190820,2.82,2.82,2.74,2.76,659700
ASEFA,20190820,4.74,4.78,4.7,4.74,49000
ASIA,20190820,6.6,6.6,6.6,6.6,4600
ASIAN,20190820,6,6,5.75,5.9,227000
ASIMAR,20190820,1.53,1.53,1.51,1.51,105500
ASK,20190820,25.25,25.25,24.9,24.9,488600
ASN,20190820,5.95,5.95,5.95,5.95,6100
ASP,20190820,2.54,2.54,2.52,2.52,1458100
ATP30,20190820,1.4,1.4,1.37,1.39,1127000
AU,20190820,14.3,14.4,13.8,14.1,2217500
AUCT,20190820,7.6,7.6,7.4,7.6,1592900
AYUD,20190820,40.5,40.5,40,40,156500
B,20190820,0.33,0.35,0.33,0.33,4949100
B-WORK,20190820,12,12.1,12,12.1,59800
B52,20190820,0.2,0.21,0.2,0.2,309200
BA,20190820,9.1,9.1,9.05,9.1,136600
BAFS,20190820,34,34,33.5,33.75,94400
BANPU,20190820,12,12,11.6,11.6,15337100
BAY,20190820,35.75,36,34.75,35.5,332900
BBL,20190820,173,173.5,169,169,4361000
BCH,20190820,16.1,16.3,15.7,15.8,45646900
BCP,20190820,26.75,27.25,26.25,26.25,5533300
BCPG,20190820,18.5,18.6,18.2,18.3,2311900
BCT,20190820,42.5,43.5,41.5,43.25,14500
BDMS,20190820,23.1,23.4,23,23.1,30779600
BEAUTY,20190820,3.04,3.06,2.96,2.98,44444200
BEC,20190820,8.75,8.8,8.35,8.45,11845300
BEM,20190820,11.1,11.2,10.8,10.9,100974400
BFIT,20190820,16.8,17.4,16.8,17.1,65300
BGC,20190820,13.6,13.8,13.3,13.6,3671200
BGRIM,20190820,35.75,36,35.5,35.5,3633100
BGT,20190820,1,1.03,0.99,0.99,46900
BH,20190820,141.5,142.5,140,141,2003300
BIG,20190820,0.89,0.92,0.88,0.89,10720800
BIZ,20190820,2.6,2.62,2.58,2.58,73500
BJC,20190820,53.25,53.5,52.25,52.5,3649700
BJCHI,20190820,2.5,2.52,2.46,2.46,355500
BKD,20190820,2.78,2.8,2.74,2.78,291700
BKI,20190820,325,325,324,325,5800
BKKCP,20190820,13.9,14.1,13.9,14,17500
BLA,20190820,20.8,20.8,20.5,20.6,520400
BLAND,20190820,1.5,1.51,1.49,1.5,4911700
BM,20190820,2.06,2.08,2.04,2.06,22600
BOFFICE,20190820,16.2,16.4,16.1,16.4,13500
BOL,20190820,2.64,2.66,2.64,2.66,131300
BPP,20190820,19.7,19.9,19.4,19.4,2276700
BR,20190820,2.94,2.98,2.94,2.96,226100
BROCK,20190820,1.95,1.95,1.95,1.95,30000
BROOK,20190820,0.49,0.49,0.48,0.48,918300
BRR,20190820,5.75,5.75,5.6,5.75,47800
BRRGIF,20190820,9.8,9.8,9.75,9.8,144000
BSBM,20190820,0.91,0.91,0.9,0.91,64500
BSM,20190820,0.36,0.37,0.36,0.37,94600
BTS,20190820,13,13,12.7,12.8,35669900
BTSGIF,20190820,11.1,11.2,11,11.1,3827600
BTW,20190820,1.23,1.24,1.22,1.24,57100
BWG,20190820,0.72,0.74,0.72,0.73,4656200
CAZ,20190820,2.36,2.44,2.34,2.34,3440400
CBG,20190820,75,76,73.75,75,3409700
CCET,20190820,1.82,1.82,1.79,1.82,1024700
CCP,20190820,0.35,0.36,0.35,0.36,676300
CEN,20190820,0.98,0.98,0.97,0.97,200
CENTEL,20190820,32.75,32.75,31.5,31.75,5929100
CFRESH,20190820,2.42,2.42,2,2.18,1090300
CGD,20190820,1.01,1.01,0.99,1.01,2826800
CGH,20190820,0.86,0.87,0.85,0.87,439300
CHAYO,20190820,4.9,4.9,4.76,4.78,2926200
CHEWA,20190820,0.73,0.74,0.73,0.74,1706900
CHG,20190820,2.4,2.42,2.36,2.36,43606500
CHO,20190820,0.87,0.87,0.85,0.87,375800
CHOTI,20190820,96.5,96.5,96.5,96.5,200
CHOW,20190820,2.06,2.06,2,2,125700
CI,20190820,1.1,1.11,1.08,1.08,91700
CIG,20190820,0.22,0.22,0.21,0.22,392900
CIMBT,20190820,0.67,0.69,0.67,0.69,548800
CITY,20190820,2.02,2.02,2,2,4800
CK,20190820,25,25.25,24.2,24.4,14782300
CKP,20190820,6.15,6.2,6.05,6.05,10813900
CM,20190820,3.28,3.3,3.26,3.26,19700
CMAN,20190820,2.12,2.14,2.1,2.1,201800
CMC,20190820,1.11,1.12,1.1,1.1,560100
CMO,20190820,1.18,1.21,1.18,1.2,172000
CMR,20190820,2.22,2.22,2.2,2.2,12900
CNS,20190820,1.65,1.67,1.65,1.67,26200
CNT,20190820,1.95,1.95,1.82,1.88,36500
COL,20190820,20.2,20.3,20,20.1,102800
COLOR,20190820,1.21,1.21,1.21,1.21,10000
COM7,20190820,26,26.5,25.75,26.5,7943500
COMAN,20190820,2.96,2.96,2.84,2.88,100700
COTTO,20190820,1.81,1.81,1.79,1.8,691100
CPALL,20190820,84.25,85.25,84,84.75,26682100
CPF,20190820,29,29.5,28.75,29.25,36760800
CPI,20190820,1.42,1.56,1.42,1.52,13548400
CPL,20190820,1.3,1.3,1.29,1.3,2900
CPN,20190820,67,67,65.5,66,9357800
CPNCG,20190820,15.3,15.4,15.2,15.3,197400
CPNREIT,20190820,34.75,35,34.5,34.5,1032200
CPR,20190820,4.88,4.88,4.8,4.84,11800
CPT,20190820,0.91,0.92,0.88,0.88,1690500
CPTGF,20190820,13.3,13.3,13.2,13.3,1027500
CRANE,20190820,2.24,2.32,2.2,2.24,2608100
CRD,20190820,0.98,0.98,0.97,0.98,31000
CRYSTAL,20190820,8.8,8.85,8.8,8.85,100800
CSS,20190820,1.51,1.53,1.51,1.51,901500
CTARAF,20190820,5.95,5.95,5.95,5.95,79900
CTW,20190820,6.75,6.8,6.75,6.75,1100
CWT,20190820,2.96,2.96,2.88,2.94,273400
D,20190820,5.95,5.95,5.9,5.95,34300
DCC,20190820,2.04,2.04,2.02,2.02,994900
DCON,20190820,0.38,0.38,0.37,0.37,1583100
DCORP,20190820,0.53,0.53,0.48,0.49,2314500
DDD,20190820,25.25,25.5,24.9,25,712100
DELTA,20190820,50.25,51,49.75,50.25,673000
DEMCO,20190820,3.02,3.02,3,3,498000
DIF,20190820,17.7,17.7,17.6,17.6,7263000
DIMET,20190820,0.86,0.86,0.78,0.82,9520100
DOD,20190820,11.8,11.9,11.5,11.7,1059300
DOHOME,20190820,10.6,10.8,10.2,10.4,57399200
DREIT,20190820,6.2,6.2,6,6,198200
DRT,20190820,6.05,6.05,6,6,1131800
DTAC,20190820,60,60.75,58.5,59.25,3472200
DTC,20190820,9.65,9.85,9.65,9.8,74800
EA,20190820,48.5,48.75,47.75,47.75,9664400
EASON,20190820,1.8,1.8,1.76,1.76,86400
EASTW,20190820,12.4,12.5,12.3,12.3,976900
ECF,20190820,2.3,2.48,2.3,2.34,9008900
ECL,20190820,1.6,1.64,1.59,1.59,7630800
EE,20190820,0.55,0.55,0.53,0.54,1100800
EFORL,20190820,0.04,0.04,0.03,0.04,14194300
EGATIF,20190820,13.3,13.5,13.3,13.5,2315800
EGCO,20190820,324,327,318,322,861500
EIC,20190820,0.05,0.05,0.04,0.05,2750400
EKH,20190820,7.85,7.9,7.8,7.85,676800
EMC,20190820,0.23,0.23,0.22,0.23,682900
EPCO,20190820,4.16,4.16,4.04,4.1,7384700
EPG,20190820,6.45,6.6,6.45,6.5,5718800
ERW,20190820,6,6.1,5.75,5.85,15538200
ERWPF,20190820,5.3,5.3,5.3,5.3,9900
ESSO,20190820,8.6,8.7,8.4,8.4,17128600
ESTAR,20190820,0.44,0.44,0.43,0.43,1277000
ETE,20190820,0.9,0.91,0.89,0.89,253100
EVER,20190820,0.4,0.4,0.39,0.39,4024700
F&D,20190820,19.9,19.9,19.7,19.7,400
FANCY,20190820,0.72,0.77,0.65,0.68,23610200
FLOYD,20190820,1.67,1.67,1.65,1.65,19600
FN,20190820,1.71,1.75,1.67,1.67,2648500
FNS,20190820,2.88,2.92,2.88,2.92,11000
FORTH,20190820,6.05,6.05,5.95,6,190000
FPI,20190820,2.42,2.5,2.4,2.44,2574600
FPT,20190820,18.5,18.5,18.3,18.4,67100
FSMART,20190820,7.8,7.85,7.7,7.7,1772700
FSS,20190820,1.78,1.78,1.7,1.71,215100
FTE,20190820,2.16,2.18,2.14,2.14,768200
FTREIT,20190820,15.6,15.9,15.5,15.6,445200
FUTUREPF,20190820,26,26,25.5,25.5,77000
FVC,20190820,0.47,0.5,0.45,0.46,6771600
GAHREIT,20190820,9.35,9.35,9.35,9.35,26100
GBX,20190820,0.53,0.53,0.53,0.53,170400
GC,20190820,5.55,5.55,5.5,5.5,110800
GCAP,20190820,2.36,2.4,2.36,2.4,862700
GEL,20190820,0.2,0.2,0.19,0.19,422100
GENCO,20190820,0.62,0.62,0.6,0.61,687400
GFPT,20190820,18.2,18.3,17.9,18,2638200
GGC,20190820,10.8,10.9,10.5,10.8,1397400
GIFT,20190820,3.18,3.18,3.16,3.16,3900
GJS,20190820,0.13,0.14,0.13,0.13,422900
GL,20190820,6.05,6.05,5.65,5.7,3633000
GLAND,20190820,2.8,2.86,2.74,2.76,291400
GLANDRT,20190820,13.6,13.7,13.4,13.7,82200
GLOBAL,20190820,15.2,15.6,14.9,15.1,11315900
GLOW,20190820,89.5,89.75,89.5,89.5,37400
GOLD,20190820,8.25,8.3,8.2,8.25,225100
GOLDPF,20190820,7.5,7.5,7.5,7.5,500
GPI,20190820,2.04,2.06,2.02,2.06,270800
GPSC,20190820,70.5,70.5,69.5,70.25,6213300
GRAMMY,20190820,11.3,11.4,11.2,11.3,3000
GRAND,20190820,0.77,0.78,0.76,0.77,312700
GREEN,20190820,0.95,0.96,0.94,0.94,172500
GSC,20190820,0.96,0.96,0.93,0.94,435200
GTB,20190820,0.58,0.62,0.57,0.58,667700
GULF,20190820,123.5,126,123.5,125,6847500
GUNKUL,20190820,3.02,3.04,3,3,16086300
GVREIT,20190820,16.6,16.6,16.2,16.4,164600
GYT,20190820,343,343,343,343,100
HANA,20190820,28,28.75,27.75,28,759000
HARN,20190820,2.28,2.3,2.26,2.26,413800
HFT,20190820,2.74,2.84,2.72,2.74,1492100
HMPRO,20190820,17.3,17.3,17,17.2,13553900
HPF,20190820,5,5,4.94,4.96,176400
HPT,20190820,0.67,0.71,0.67,0.69,43800
HREIT,20190820,8.9,9,8.85,8.9,614300
HTC,20190820,22.5,22.5,21.5,21.5,498000
HTECH,20190820,3.26,3.34,3.18,3.22,636500
HUMAN,20190820,8.25,8.45,8.2,8.2,468900
HYDRO,20190820,0.38,0.43,0.38,0.41,37800
ICC,20190820,40,40,40,40,100
ICHI,20190820,7.85,7.85,7.3,7.3,7245100
ICN,20190820,1.78,1.79,1.75,1.75,573300
IFS,20190820,3.4,3.48,3.38,3.44,1169700
IHL,20190820,4.74,4.84,4.74,4.78,1339900
III,20190820,6.55,6.6,6.35,6.4,2138700
ILINK,20190820,5.05,5.1,5,5,252500
ILM,20190820,22.4,23,22.1,22.8,20692000
IMPACT,20190820,25.5,25.5,25.25,25.25,312900
INET,20190820,3.32,3.34,3.32,3.32,160900
INGRS,20190820,0.59,0.6,0.59,0.6,66900
INOX,20190820,0.78,0.79,0.77,0.77,124700
INTUCH,20190820,61.5,61.75,61,61.25,30130100
IRC,20190820,16.5,16.7,16.4,16.5,9500
IRCP,20190820,0.61,0.63,0.59,0.6,202500
IRPC,20190820,4,4.06,3.96,3.96,112685000
IT,20190820,2.48,2.5,2.44,2.46,100500
ITD,20190820,1.97,1.98,1.91,1.93,8320900
ITEL,20190820,3.46,3.48,3.4,3.42,811800
IVL,20190820,39,39.25,37,37.25,20294300
J,20190820,0.96,0.96,0.93,0.95,267200
JAS,20190820,6.65,6.65,6.5,6.55,34876200
JASIF,20190820,11.4,11.4,11.3,11.4,4122100
JCK,20190820,1.34,1.35,1.33,1.33,1610400
JCKH,20190820,0.52,0.56,0.52,0.56,700
JKN,20190820,8.05,8.2,8,8.05,9760700
JMART,20190820,11.1,11.1,10.7,10.8,2948200
JMT,20190820,18.6,18.7,18.2,18.6,3577500
JSP,20190820,0.34,0.34,0.32,0.32,1318200
JTS,20190820,1.34,1.35,1.34,1.34,19400
JUBILE,20190820,18.5,18.5,18,18,120600
JUTHA,20190820,0.65,0.66,0.65,0.66,2500
JWD,20190820,8.6,8.65,8.4,8.55,3478700
K,20190820,1.12,1.16,1.1,1.1,1499300
KAMART,20190820,5,5.05,4.98,4.98,653600
KASET,20190820,1.8,1.8,1.78,1.78,18300
KBANK,20190820,162,162.5,157.5,158,8219500
KBS,20190820,3.84,3.84,3.78,3.78,4600
KCAR,20190820,11.7,11.8,11.6,11.8,43000
KCE,20190820,15.9,16.6,15.7,15.8,18209500
KCM,20190820,0.73,0.73,0.7,0.71,289200
KGI,20190820,4.64,4.64,4.6,4.62,1457000
KIAT,20190820,0.4,0.4,0.39,0.4,39600
KKC,20190820,0.9,0.92,0.9,0.9,134000
KKP,20190820,71,71.5,70.5,70.75,2022800
KOOL,20190820,1.22,1.22,1.2,1.21,767900
KPNPF,20190820,8.65,8.7,8.65,8.7,12000
KSL,20190820,2.5,2.54,2.5,2.5,969400
KTB,20190820,17.7,17.8,17.3,17.5,22721900
KTC,20190820,44.5,44.5,43.5,43.75,6902200
KTIS,20190820,4.96,4.98,4.92,4.98,222400
KUMWEL,20190820,1.02,1.06,1.01,1.02,6102600
KWG,20190820,1.66,1.7,1.65,1.65,54100
KWM,20190820,0.94,0.94,0.92,0.92,195700
KYE,20190820,342,342,340,341,4500
L&E,20190820,2.38,2.38,2.36,2.36,5500
LALIN,20190820,5.35,5.45,5.35,5.45,344600
LANNA,20190820,9.7,9.7,9.45,9.45,313900
LDC,20190820,0.98,0.98,0.97,0.98,235500
LEE,20190820,2.16,2.2,2.16,2.18,76200
LH,20190820,11,11,10.7,10.8,47379200
LHFG,20190820,1.38,1.4,1.38,1.39,1928000
LHHOTEL,20190820,19.8,19.8,19.7,19.7,13400
LHK,20190820,3.6,3.6,3.58,3.58,117100
LHPF,20190820,9.1,9.15,9.1,9.15,47100
LHSC,20190820,18.9,18.9,18.8,18.9,25200
LIT,20190820,5.65,5.65,5.5,5.55,744300
LOXLEY,20190820,1.89,1.9,1.86,1.87,1167900
LPH,20190820,5.15,5.15,5.05,5.1,145100
LPN,20190820,6.5,6.55,6.45,6.45,3102900
LRH,20190820,45,45.75,44.25,45.75,1400
LST,20190820,4.54,4.64,4.5,4.5,508300
LUXF,20190820,8.95,9,8.95,9,42200
M,20190820,78,78,77,77,282700
M-CHAI,20190820,188,189,188,189,200
M-PAT,20190820,4.98,5,4.98,5,19700
MACO,20190820,1.51,1.51,1.49,1.5,2834700
MAJOR,20190820,26.5,26.5,25.5,26,4284200
MAKRO,20190820,37,37,36.25,36.75,641200
MALEE,20190820,7.7,7.8,7.55,7.7,490900
MAX,20190820,0.01,0.02,0.01,0.02,2850100
MBAX,20190820,3.92,3.94,3.92,3.94,12300
MBK,20190820,22.4,22.4,22,22.3,792700
MBKET,20190820,8.6,8.65,8.55,8.6,203900
MC,20190820,7.35,7.35,7.2,7.25,432900
MCOT,20190820,10.3,10.3,10,10,117300
MCS,20190820,8.75,8.75,8.6,8.65,3199000
MDX,20190820,3.74,3.98,3.6,3.68,221400
MEGA,20190820,30.25,30.5,29.5,29.75,1407300
META,20190820,1.4,1.4,1.38,1.39,2439700
METCO,20190820,167,167,165.5,165.5,1100
MFC,20190820,17.6,17.7,17.4,17.7,59100
MFEC,20190820,3.76,3.76,3.68,3.68,57900
MGT,20190820,1.91,1.91,1.88,1.89,74400
MIDA,20190820,0.59,0.6,0.59,0.6,241200
MILL,20190820,0.84,0.84,0.84,0.84,45600
MINT,20190820,38.5,38.75,38,38.25,12516800
MIT,20190820,3.58,3.58,3.58,3.58,100
MITSIB,20190820,2.42,2.42,2.24,2.26,14268900
MJD,20190820,3.18,3.2,3.12,3.2,186300
MJLF,20190820,12.6,12.6,12.6,12.6,29600
MK,20190820,3.24,3.24,3.2,3.2,236400
ML,20190820,0.99,1.01,0.99,1.01,124700
MM,20190820,2.64,2.7,2.58,2.68,59300
MNIT2,20190820,4.96,4.98,4.96,4.98,900
MNRF,20190820,3.54,3.7,3.52,3.52,93000
MODERN,20190820,2.86,2.86,2.78,2.8,1058100
MONO,20190820,1.51,1.52,1.49,1.52,2151200
MONTRI,20190820,6.3,6.3,6.3,6.3,500
MOONG,20190820,4.74,4.86,4.74,4.76,1114900
MORE,20190820,0.16,0.16,0.15,0.15,10929800
MPG,20190820,0.37,0.37,0.36,0.36,107300
MSC,20190820,6.85,6.85,6.6,6.65,70700
MTC,20190820,54.25,54.25,52,53,12258800
MTI,20190820,88,88,88,88,400
MVP,20190820,1.88,1.93,1.88,1.93,4000
NBC,20190820,0.77,0.8,0.77,0.78,779300
NCH,20190820,1,1.02,1,1.01,114300
NCL,20190820,1.28,1.28,1.22,1.24,45600
NDR,20190820,1.38,1.38,1.35,1.38,16600
NEP,20190820,0.29,0.29,0.29,0.29,469100
NER,20190820,2.62,2.7,2.62,2.68,75324200
NETBAY,20190820,32.5,32.5,31.25,31.5,286800
NEWS,20190820,0.01,0.02,0.01,0.01,6157500
NEX,20190820,3.88,3.88,3.84,3.88,1480400
NINE,20190820,2.56,2.56,2.52,2.52,17000
NNCL,20190820,1.96,1.98,1.93,1.93,712300
NOBLE,20190820,21.6,21.9,21.5,21.8,666400
NOK,20190820,2.16,2.16,2.14,2.14,712200
NPPG,20190820,1,1.02,1,1,1226700
NTV,20190820,51.75,52,51.25,51.5,19200
NUSA,20190820,0.34,0.34,0.33,0.33,933400
NVD,20190820,2.5,2.5,2.3,2.3,130100
NWR,20190820,0.65,0.66,0.6,0.61,16243300
NYT,20190820,4.7,4.7,4.64,4.66,256600
OCC,20190820,13.1,13.1,13.1,13.1,200
OCEAN,20190820,1.18,1.18,1.16,1.17,1326200
OGC,20190820,33,33,32.75,32.75,200
OISHI,20190820,117.5,119,116,119,43100
ORI,20190820,8.3,8.45,8.2,8.3,11722000
OSP,20190820,37,37,36.25,36.75,9944400
OTO,20190820,3.32,3.36,3.28,3.28,3200
PACE,20190820,0.19,0.19,0.17,0.18,7538800
PAF,20190820,0.78,0.79,0.78,0.79,1200
PAP,20190820,2.62,2.66,2.58,2.58,158000
PATO,20190820,12.7,12.7,12.3,12.4,267600
PB,20190820,61,61.5,60.75,61.5,15400
PCSGH,20190820,6.25,6.3,6.25,6.3,5400
PDG,20190820,3.24,3.28,3.24,3.24,161700
PDI,20190820,9.1,9.15,8.95,9,66600
PDJ,20190820,1.52,1.54,1.51,1.51,63300
PE,20190820,0.07,0.08,0.07,0.07,700
PERM,20190820,1.05,1.05,1.03,1.03,715300
PF,20190820,0.77,0.77,0.76,0.77,7637700
PG,20190820,5.7,5.7,5.7,5.7,2100
PHOL,20190820,1.9,1.9,1.8,1.86,14400
PICO,20190820,4.04,4.1,3.9,4.1,53000
PIMO,20190820,1.2,1.22,1.2,1.2,414000
PJW,20190820,1.52,1.53,1.5,1.51,311100
PK,20190820,1.85,1.86,1.8,1.83,51400
PL,20190820,2.88,2.9,2.86,2.9,214400
PLANB,20190820,8.55,8.75,8.55,8.7,22244300
PLANET,20190820,1.29,1.29,1.27,1.27,7000
PLAT,20190820,5.65,5.65,5.55,5.6,579500
PLE,20190820,0.97,0.98,0.96,0.97,2346400
PM,20190820,8.9,8.95,8.9,8.95,166400
PMTA,20190820,8.2,8.2,8.2,8.2,100
POPF,20190820,13.7,13.7,13.7,13.7,500500
PORT,20190820,4.48,4.54,4.42,4.44,2051800
PPF,20190820,11.6,11.6,11.6,11.6,28700
PPM,20190820,1.11,1.16,1.1,1.16,9300
PPP,20190820,2.66,2.68,2.66,2.68,5900
PPPM,20190820,1.1,1.22,1.1,1.22,23734800
PPS,20190820,0.71,0.72,0.71,0.71,194000
PR9,20190820,10.4,10.4,10.2,10.2,229900
PRAKIT,20190820,11.1,11.1,11,11,7300
PREB,20190820,10,10,9.9,9.95,339500
PRECHA,20190820,1.48,1.48,1.46,1.46,23400
PRG,20190820,13.3,13.3,13.3,13.3,900
PRIME,20190820,0.35,0.37,0.35,0.36,1946200
PRIN,20190820,1.54,1.55,1.54,1.55,1800
PRINC,20190820,4.42,4.42,4.22,4.3,19700
PRM,20190820,8.65,8.65,8.3,8.3,9732800
PROUD,20190820,1.49,1.49,1.42,1.42,171500
PSH,20190820,20.1,20.2,19.9,20.2,2065100
PSL,20190820,7.8,7.85,7.55,7.55,8243700
PSTC,20190820,0.74,0.74,0.72,0.73,16915400
PT,20190820,5.85,5.9,5.85,5.9,141000
PTG,20190820,20.5,20.5,19.7,19.8,18066500
PTL,20190820,15.2,15.3,15,15.1,611600
PTT,20190820,43.5,43.5,42.5,42.75,33490200
PTTEP,20190820,124.5,124.5,121.5,121.5,11716400
PTTGC,20190820,54.75,55,52.75,52.75,22350200
PYLON,20190820,6,6,5.95,6,401100
Q-CON,20190820,5.75,5.75,5.65,5.65,7000
QH,20190820,2.98,3,2.96,2.98,40597200
QHHR,20190820,10.1,10.1,10,10.1,4300
QHOP,20190820,3.72,3.72,3.72,3.72,2000
QHPF,20190820,15.4,15.4,15.3,15.4,18000
QLT,20190820,3.9,3.9,3.86,3.86,68000
QTC,20190820,4.96,4.96,4.88,4.94,319400
RAM,20190820,161,161,160.5,160.5,500
RATCH,20190820,68,68.5,67.75,68,5695000
RCI,20190820,3.7,3.72,3.7,3.72,164600
RCL,20190820,4.22,4.26,4.08,4.12,458700
RICHY,20190820,1.16,1.16,1.14,1.15,232700
RJH,20190820,24.2,24.7,24.1,24.5,1105000
RML,20190820,1.09,1.11,1.09,1.09,718200
ROBINS,20190820,63,63.25,62.75,62.75,1610700
ROCK,20190820,19.5,19.5,19.5,19.5,7500
ROH,20190820,43.25,43.25,42.75,42.75,200
ROJNA,20190820,6.5,6.55,6.4,6.5,3603000
RP,20190820,2.02,2.02,1.98,1.98,7000
RPC,20190820,0.54,0.56,0.54,0.54,2267900
RPH,20190820,6.45,6.45,6.25,6.25,326700
RS,20190820,17.1,17.5,16.4,17.1,63033900
RSP,20190820,3.44,3.5,3.44,3.48,220000
RWI,20190820,1.31,1.32,1.29,1.32,631300
S,20190820,3.46,3.48,3.4,3.44,7788000
S11,20190820,8.65,8.75,8.55,8.65,587500
SAAM,20190820,1.3,1.31,1.29,1.31,171000
SABINA,20190820,31,31.25,30.25,30.5,1314100
SALEE,20190820,0.94,0.94,0.93,0.94,73200
SAM,20190820,0.44,0.44,0.43,0.43,40700
SAMART,20190820,9.15,9.15,8.95,9.05,959300
SAMCO,20190820,1.63,1.64,1.62,1.63,197600
SAMTEL,20190820,9.9,9.9,9.7,9.75,302500
SANKO,20190820,1.01,1.02,1,1.02,122400
SAPPE,20190820,23,23.3,22.5,22.5,579800
SAT,20190820,18,18.1,17.8,18,446000
SAUCE,20190820,22.5,22.7,22.5,22.6,11300
SAWAD,20190820,54.25,54.5,53,53.5,6278900
SC,20190820,2.7,2.72,2.66,2.7,1514300
SCB,20190820,127.5,128,123.5,124,10055600
SCC,20190820,414,416,406,408,2977500
SCCC,20190820,236,236,234,236,52600
SCG,20190820,3.98,3.98,3.98,3.98,1100
SCI,20190820,1.87,1.9,1.86,1.86,397700
SCN,20190820,2.8,2.82,2.76,2.78,899700
SCP,20190820,6.95,7,6.95,7,166700
SDC,20190820,0.3,0.3,0.29,0.29,347800
SE,20190820,1.82,1.84,1.8,1.81,15400
SE-ED,20190820,2.7,2.7,2.68,2.68,50400
SEAFCO,20190820,7.75,7.8,7.6,7.6,2370400
SEAOIL,20190820,5.4,5.55,5.35,5.4,795300
SEG,20190820,36.25,36.5,36.25,36.5,100100
SELIC,20190820,2.82,2.82,2.76,2.78,669100
SENA,20190820,3.38,3.4,3.32,3.32,549600
SF,20190820,6,6,5.95,5.95,2223300
SGF,20190820,1.22,1.22,1.18,1.18,1917400
SGP,20190820,8.25,8.35,8.15,8.15,2926200
SHANG,20190820,72,72,72,72,100
SHREIT,20190820,7.15,7.15,7.1,7.1,7500
SIAM,20190820,1.96,1.99,1.95,1.95,94800
SIMAT,20190820,1.47,1.47,1.44,1.44,680500
SINGER,20190820,8.05,8.05,7.7,7.75,2396300
