<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20191018,10.45,10.45,10.38,10.39,25400
BMSCG,20191018,7.95,7.95,7.89,7.9,14300
BMSCITH,20191018,11.87,11.9,11.8,11.85,219200
BSET100,20191018,10.65,10.66,10.56,10.62,92800
CHINA,20191018,5.4,5.4,5.36,5.36,4400
EICT,20191018,5.41,5.44,5.41,5.44,5000
ENGY,20191018,6.41,6.41,6.41,6.41,100
ESET50,20191018,5.8,5.82,5.8,5.82,600
GLD,20191018,1.92,1.92,1.91,1.92,30300
TDEX,20191018,10.89,10.89,10.82,10.84,339000
TGOLDETF,20191018,4.17,4.17,4.14,4.15,56200
2S,20191018,2.3,2.3,2.26,2.3,333500
7UP,20191018,0.51,0.52,0.51,0.51,3151200
A,20191018,6.25,6.25,6.2,6.25,9100
AAV,20191018,2.74,2.76,2.72,2.74,3697000
ABICO,20191018,4.08,4.12,3.9,4.12,2300
ABM,20191018,0.87,0.87,0.86,0.87,85900
ABPIF,20191018,4.86,4.86,4.84,4.84,87200
ACAP,20191018,1.65,1.68,1.62,1.62,3491500
ACC,20191018,0.68,0.68,0.65,0.65,23000
ACG,20191018,1.18,1.18,1.12,1.14,367500
ADB,20191018,0.63,0.65,0.6,0.6,1640200
ADVANC,20191018,230,232,229,231,4180400
AEC,20191018,0.32,0.32,0.31,0.31,367400
AEONTS,20191018,209,214,209,210,556800
AF,20191018,0.67,0.67,0.66,0.66,10400
AFC,20191018,6.8,6.8,6.8,6.8,100
AGE,20191018,0.94,0.94,0.92,0.93,658400
AH,20191018,15.9,15.9,15.7,15.8,173000
AI,20191018,1.16,1.16,1.15,1.15,557900
AIE,20191018,0.39,0.39,0.38,0.39,3869400
AIMCG,20191018,10,10,9.95,9.95,608300
AIMIRT,20191018,14.6,14.8,14.6,14.8,388000
AIRA,20191018,1.24,1.31,1.2,1.3,43000
AIT,20191018,20.6,20.7,20.4,20.6,39900
AJ,20191018,8,8.1,8,8.1,15200
AJA,20191018,0.17,0.18,0.17,0.18,1663300
AKP,20191018,1.28,1.28,1.27,1.27,830700
AKR,20191018,0.73,0.74,0.72,0.72,334600
ALL,20191018,4.44,4.48,4.44,4.44,1805300
ALLA,20191018,1.14,1.16,1.14,1.14,283400
ALT,20191018,2.28,2.28,2.26,2.26,23000
ALUCON,20191018,159,159,159,159,200
AMA,20191018,6.7,7.05,6.7,7,2477200
AMANAH,20191018,3.36,3.44,3,3.06,74766900
AMARIN,20191018,4.78,4.78,4.78,4.78,100
AMATA,20191018,25,25.25,24.9,24.9,6634500
AMATAR,20191018,12.6,12.6,12.6,12.6,32600
AMATAV,20191018,4.88,4.9,4.86,4.88,128500
AMC,20191018,1.81,1.81,1.8,1.81,700
ANAN,20191018,3.04,3.06,3.02,3.06,7081300
AOT,20191018,77,77.5,76,77.25,18200000
AP,20191018,6.6,6.65,6.5,6.5,15204500
APCO,20191018,3.38,3.38,3.2,3.38,103300
APEX,20191018,0.16,0.16,0.16,0.16,320000
APURE,20191018,0.78,0.78,0.77,0.78,135700
AQ,20191018,0.02,0.02,0.02,0.02,7680400
AQUA,20191018,0.47,0.47,0.46,0.47,14548000
ARIN,20191018,0.62,0.64,0.62,0.62,1117500
ARIP,20191018,0.46,0.46,0.45,0.45,317700
ARROW,20191018,8.9,8.9,8.7,8.8,46000
AS,20191018,0.81,0.81,0.81,0.81,7200
ASAP,20191018,2.54,2.54,2.32,2.4,715500
