<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190307,11.13,11.17,11.07,11.16,1002700
BMSCG,20190307,8.15,8.15,8.08,8.08,11400
BMSCITH,20190307,12.29,12.38,12.29,12.36,420100
BSET100,20190307,10.39,10.46,10.38,10.45,352100
CHINA,20190307,5.72,5.77,5.72,5.73,87100
EBANK,20190307,5.6,5.61,5.6,5.61,400
ECOMM,20190307,8.3,8.3,8.3,8.3,54000
ENGY,20190307,6.21,6.21,6.21,6.21,200
GLD,20190307,1.74,1.75,1.74,1.74,76100
TDEX,20190307,10.6,10.67,10.58,10.67,378600
TGOLDETF,20190307,3.8,3.81,3.8,3.8,78200
2S,20190307,2.18,2.22,2.18,2.2,62500
7UP,20190307,0.34,0.34,0.32,0.34,4618300
A,20190307,6.35,6.4,6.35,6.4,11600
AAV,20190307,4.24,4.26,4.22,4.26,8526400
ABICO,20190307,4.36,4.4,4.34,4.4,75600
ABM,20190307,0.93,0.95,0.93,0.94,353300
ABPIF,20190307,6.55,6.7,6.55,6.65,617400
ACAP,20190307,3.94,4.14,3.94,4.08,6898500
ACC,20190307,0.54,0.56,0.54,0.55,5423000
ADB,20190307,0.9,0.9,0.88,0.89,121500
ADVANC,20190307,178.5,181,178.5,180,4058900
AEC,20190307,0.49,0.5,0.48,0.49,52600
AEONTS,20190307,183,184,182,182.5,284500
AF,20190307,0.67,0.67,0.66,0.66,26200
AFC,20190307,9.5,9.5,9.5,9.5,100
AGE,20190307,0.98,0.98,0.95,0.95,1525800
AH,20190307,22.5,22.8,22,22.2,1175000
AHC,20190307,17.6,17.8,17.6,17.8,8500
AIMIRT,20190307,10.7,10.7,10.6,10.7,138900
AIRA,20190307,1.45,1.45,1.44,1.44,32800
AIT,20190307,22.2,22.2,21.6,21.8,702300
AJ,20190307,7.7,7.95,7.5,7.95,215200
AJA,20190307,0.21,0.22,0.21,0.21,1383600
AKP,20190307,1.98,1.98,1.94,1.94,107700
AKR,20190307,0.8,0.8,0.8,0.8,1746700
ALLA,20190307,1.51,1.51,1.47,1.49,1542200
ALT,20190307,3.2,3.28,3.18,3.28,72400
ALUCON,20190307,178.5,178.5,178.5,178.5,3100
AMA,20190307,4.42,4.46,4.4,4.46,46400
AMANAH,20190307,1.68,1.72,1.68,1.68,1171300
AMARIN,20190307,5.15,5.25,5.15,5.2,18000
AMATA,20190307,20.8,21.3,20.8,21.3,8520700
AMATAR,20190307,10.8,10.8,10.8,10.8,2900
AMATAV,20190307,4.84,5,4.84,4.94,88500
AMC,20190307,1.8,1.8,1.8,1.8,15800
ANAN,20190307,3.46,3.5,3.42,3.48,4630600
AOT,20190307,67.5,68,67.25,67.75,12072400
AP,20190307,7,7.05,6.95,7,4139700
APCO,20190307,4.14,4.18,4.08,4.14,48900
APCS,20190307,4.68,4.76,4.66,4.76,115000
