<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
CBG,20190724,76.25,77,74.25,74.25,3576000
CCET,20190724,1.76,1.77,1.75,1.75,391600
CCP,20190724,0.37,0.37,0.36,0.37,1112700
CEN,20190724,1.06,1.07,1.06,1.06,51700
CENTEL,20190724,34.25,34.5,34,34,2382200
CFRESH,20190724,3,3.02,3,3,61100
CGD,20190724,1.06,1.06,1.05,1.06,780000
CGH,20190724,0.86,0.86,0.84,0.85,479800
CHARAN,20190724,31.75,31.75,31.75,31.75,2400
CHAYO,20190724,4.96,5,4.94,4.94,2472300
CHEWA,20190724,0.81,0.82,0.8,0.81,2097700
CHG,20190724,2.28,2.36,2.26,2.32,66618200
CHO,20190724,1,1.01,0.98,0.99,1580700
CHOW,20190724,2.44,2.44,2.34,2.38,788400
CHUO,20190724,0.2,0.2,0.19,0.2,471000
CI,20190724,1.3,1.31,1.26,1.26,34300
CIG,20190724,0.25,0.25,0.24,0.24,246700
CIMBT,20190724,0.72,0.73,0.71,0.71,794400
CITY,20190724,2.26,2.26,2.26,2.26,100
CK,20190724,27.75,27.75,27,27.5,6967800
CKP,20190724,6.85,6.9,6.65,6.75,14406300
CM,20190724,3.7,3.7,3.66,3.68,33100
CMAN,20190724,2.48,2.48,2.44,2.46,562000
CMC,20190724,1.34,1.35,1.33,1.34,684200
CMO,20190724,1.38,1.39,1.37,1.38,50500
CMR,20190724,2.38,2.38,2.36,2.38,48400
CNS,20190724,1.8,1.81,1.8,1.8,34300
CNT,20190724,1.97,1.99,1.95,1.98,61800
COL,20190724,24.1,24.4,23.9,24.2,176900
COLOR,20190724,1.25,1.28,1.25,1.26,582100
COM7,20190724,23.9,24.6,23.8,24.3,13115900
COMAN,20190724,3.2,3.2,3.16,3.18,118700
COTTO,20190724,2.04,2.04,2,2.02,99700
CPALL,20190724,87.75,87.75,86.75,87.5,14805400
CPF,20190724,28.75,28.75,28,28,40716000
CPH,20190724,4.84,4.88,4.82,4.88,900
CPI,20190724,1.42,1.43,1.41,1.42,25500
CPL,20190724,1.49,1.5,1.48,1.48,30600
CPN,20190724,73.5,73.75,72.75,73,4221700
CPNCG,20190724,15.7,15.8,15.7,15.8,553200
CPNREIT,20190724,33,33,33,33,956800
CPR,20190724,5.05,5.4,5.05,5.15,1813700
CPT,20190724,1.04,1.05,1.01,1.02,2186600
CPTGF,20190724,13.7,13.8,13.5,13.5,84000
CRANE,20190724,2.16,2.18,2.08,2.08,616900
CRD,20190724,1,1,0.98,0.99,71200
CRYSTAL,20190724,9,9,9,9,163500
CSC,20190724,50.5,50.75,50.5,50.75,1100
CSP,20190724,1.05,1.07,1.04,1.06,47100
CSS,20190724,1.86,1.86,1.84,1.86,1268500
CTARAF,20190724,5.8,5.9,5.8,5.9,159600
CTW,20190724,7.7,7.85,7.7,7.85,4200
CWT,20190724,3.06,3.08,3.02,3.06,803000
D,20190724,7.25,7.3,7.1,7.15,326100
DCC,20190724,2.12,2.18,2.12,2.16,5989800
DCON,20190724,0.41,0.41,0.4,0.41,1251300
DCORP,20190724,0.6,0.65,0.59,0.6,4584400
DDD,20190724,24.6,25.25,24.5,25,3454400
DELTA,20190724,55.25,56,55.25,55.25,620900
DEMCO,20190724,3.5,3.52,3.42,3.42,1545900
DIF,20190724,17.3,17.3,17.1,17.3,13470000
DIMET,20190724,0.59,0.59,0.57,0.57,867800
DOD,20190724,13.6,13.8,13.3,13.6,5711100
DREIT,20190724,6.4,6.45,6.4,6.45,234600
DRT,20190724,6.1,6.15,6.05,6.05,786200
DTAC,20190724,57.5,60,57.5,59.25,10163200
DTC,20190724,9.4,9.7,9.4,9.7,193100
EA,20190724,52.75,53.5,52,52.75,9536800
EARTH,20190724,0.68,0.7,0.66,0.66,46883400
EASON,20190724,1.88,1.89,1.87,1.88,36000
EASTW,20190724,13.2,13.2,13.1,13.1,815300
ECF,20190724,2.44,2.46,2.42,2.42,1956800
ECL,20190724,1.86,1.89,1.79,1.79,23902400
EE,20190724,0.56,0.56,0.55,0.55,61500
EFORL,20190724,0.04,0.05,0.04,0.05,46338800
EGATIF,20190724,12.9,13,12.8,12.9,2870700
EGCO,20190724,332,333,330,330,325400
EIC,20190724,0.04,0.05,0.04,0.04,3696000
EKH,20190724,7.85,7.95,7.85,7.95,2456900
EMC,20190724,0.25,0.26,0.24,0.25,5533300
EPCO,20190724,3.8,3.82,3.74,3.76,3177000
EPG,20190724,6.85,7.05,6.85,7,10278000
ERW,20190724,6,6,5.8,5.85,16528700
ERWPF,20190724,5.45,5.5,5.45,5.45,87500
ESSO,20190724,10.7,10.7,10.4,10.5,19956700
ESTAR,20190724,0.49,0.49,0.48,0.48,3909400
ETE,20190724,1.07,1.1,1.06,1.09,946500
EVER,20190724,0.46,0.46,0.45,0.45,1203600
F&D,20190724,17.9,18,17.9,18,1800
FANCY,20190724,0.59,0.71,0.59,0.67,14796300
FC,20190724,0.29,0.38,0.29,0.36,18099900
FLOYD,20190724,1.74,1.75,1.73,1.74,61800
FMT,20190724,24.3,24.3,24.3,24.3,5200
FN,20190724,2.1,2.18,2.06,2.06,12101900
FNS,20190724,3.14,3.14,3.12,3.14,103800
FORTH,20190724,5.8,5.8,5.7,5.75,662300
FPI,20190724,2.86,2.88,2.84,2.86,679600
FPT,20190724,18.4,19.2,18.4,19,1508400
FSMART,20190724,8.4,8.5,8.35,8.4,1022900
FSS,20190724,2.06,2.1,2.06,2.1,300
FTE,20190724,2.4,2.44,2.4,2.44,553200
FTREIT,20190724,15.3,15.4,15.3,15.3,752300
FUTUREPF,20190724,26.25,26.75,26.25,26.75,62800
FVC,20190724,0.6,0.6,0.59,0.59,1062000
GAHREIT,20190724,9.35,9.35,9.35,9.35,47700
GBX,20190724,0.55,0.55,0.54,0.55,1169500
GC,20190724,5.4,5.4,5.4,5.4,9600
GCAP,20190724,2.42,2.44,2.34,2.34,1950600
GEL,20190724,0.23,0.24,0.22,0.23,4179900
GENCO,20190724,0.67,0.68,0.66,0.66,134400
GFPT,20190724,18.3,18.7,18.2,18.6,5075200
GGC,20190724,12.4,12.4,12.2,12.3,857100
GIFT,20190724,3.28,3.36,3.28,3.36,234400
GJS,20190724,0.18,0.18,0.16,0.17,4445700
GL,20190724,7.25,7.4,6.9,6.95,19357600
GLAND,20190724,2.82,2.82,2.82,2.82,200
GLANDRT,20190724,13.9,13.9,13.8,13.8,62200
GLOBAL,20190724,16.6,16.7,16.4,16.5,2969300
GLOW,20190724,89.25,89.25,89.25,89.25,42900
GOLD,20190724,8.4,8.45,8.4,8.45,1115900
GPI,20190724,2.02,2.02,1.98,1.98,990800
GPSC,20190724,69.25,69.25,68.5,68.75,3009500
GRAMMY,20190724,11.2,11.3,11.2,11.3,11800
GRAND,20190724,0.82,0.83,0.82,0.82,665700
GREEN,20190724,1,1,0.98,0.98,210400
GSC,20190724,0.98,0.98,0.96,0.97,337600
GSTEEL,20190724,0.08,0.09,0.07,0.09,75625100
GTB,20190724,0.61,0.62,0.61,0.61,65200
GULF,20190724,127,127.5,126,127,2031300
GUNKUL,20190724,3.18,3.2,3.1,3.12,60779100
GVREIT,20190724,17.1,17.2,17,17.1,216600
HANA,20190724,28.25,29.25,28.25,28.75,8403600
HARN,20190724,2.42,2.46,2.42,2.44,317000
HFT,20190724,2.86,2.88,2.86,2.86,282500
HMPRO,20190724,17.5,17.5,17.2,17.4,12773300
HPF,20190724,5,5.05,5,5.05,56900
HPT,20190724,0.75,0.77,0.75,0.77,184800
HREIT,20190724,8.95,9.05,8.95,9,1016400
HTC,20190724,20.8,21.7,20.7,21.6,743100
HTECH,20190724,3.86,3.94,3.82,3.94,854800
HUMAN,20190724,9,9,8.8,8.8,306200
HYDRO,20190724,0.54,0.54,0.52,0.53,161600
ICC,20190724,40.5,40.5,40,40,72700
ICHI,20190724,7.9,8.1,7.8,8.1,12688400
ICN,20190724,1.97,2.04,1.96,1.99,908100
IFEC,20190724,0.3,0.3,0.26,0.3,46547600
IFS,20190724,3.44,3.48,3.42,3.44,202900
IHL,20190724,5.1,5.6,4.98,5.5,17442100
III,20190724,6.8,6.85,6.55,6.7,8161200
ILINK,20190724,5.25,5.3,5.2,5.25,1088200
IMPACT,20190724,24.8,25.25,24.8,25.25,586400
INET,20190724,3.32,3.36,3.32,3.36,174100
INGRS,20190724,0.63,0.64,0.62,0.63,832500
INOX,20190724,0.82,0.83,0.81,0.82,214800
INTUCH,20190724,64.5,64.75,64,64.25,6729900
IRC,20190724,17.8,18,17.7,17.7,13100
IRCP,20190724,0.7,0.7,0.69,0.69,266500
IRPC,20190724,4.88,4.9,4.84,4.86,35494400
IT,20190724,3.04,3.04,3,3,267200
ITD,20190724,2.34,2.34,2.3,2.3,6732500
ITEL,20190724,3.66,3.66,3.58,3.62,977800
IVL,20190724,41,41.25,40,40.25,25717300
J,20190724,1.05,1.06,1.04,1.06,278300
JAS,20190724,6.5,6.55,6.05,6.25,410330900
JASIF,20190724,11.3,11.3,10.7,10.9,77627500
JCK,20190724,1.36,1.39,1.36,1.39,502600
JCKH,20190724,0.62,0.63,0.61,0.63,150100
JKN,20190724,8.6,8.7,8.5,8.65,2982300
JMART,20190724,12.5,12.8,12.5,12.6,9850600
JMT,20190724,19.4,19.6,19.2,19.4,3791000
JSP,20190724,0.41,0.41,0.4,0.41,4934400
JTS,20190724,1.42,1.42,1.39,1.39,22600
JUBILE,20190724,17.8,17.8,17.6,17.8,63300
JUTHA,20190724,0.87,0.89,0.87,0.87,10500
JWD,20190724,10,10.1,9.9,10,2270400
K,20190724,1.4,1.41,1.39,1.39,130500
KAMART,20190724,5.85,5.9,5.7,5.7,1982100
KASET,20190724,1.88,1.88,1.85,1.87,74900
KBANK,20190724,178,178.5,177.5,178.5,4556700
KBS,20190724,4,4.02,4,4,111100
KC,20190724,0.2,0.2,0.16,0.17,3223800
KCAR,20190724,11.7,11.7,11.6,11.7,15600
KCE,20190724,18.4,18.7,18.2,18.6,9185000
KCM,20190724,0.85,0.86,0.84,0.84,240000
KGI,20190724,4.72,4.74,4.72,4.72,660500
KIAT,20190724,0.41,0.41,0.4,0.41,1102500
KKC,20190724,1.02,1.03,0.99,1.01,364000
KKP,20190724,72,72.5,71.75,72,4368100
KOOL,20190724,1.31,1.31,1.27,1.27,810800
KSL,20190724,2.78,2.86,2.78,2.82,1224800
KTB,20190724,19.9,19.9,19.7,19.8,22467800
KTC,20190724,42.25,42.5,42,42,3280900
KTECH,20190724,0.07,0.09,0.07,0.07,21792700
KTIS,20190724,5.45,5.5,5.45,5.5,30500
KWG,20190724,1.97,2,1.97,1.99,32800
KWM,20190724,1.07,1.09,1.07,1.09,96400
KYE,20190724,384,384,384,384,2700
L&E,20190724,2.52,2.54,2.5,2.52,188100
LALIN,20190724,5.75,5.75,5.65,5.75,118800
LANNA,20190724,11.3,11.4,11.2,11.3,57500
LDC,20190724,0.99,1,0.99,1,30200
LEE,20190724,2.36,2.36,2.32,2.34,112200
LH,20190724,11.4,11.4,11.3,11.3,20444600
LHFG,20190724,1.47,1.48,1.4,1.44,33886200
LHHOTEL,20190724,19.7,19.8,19.7,19.7,360800
LHK,20190724,3.86,3.86,3.84,3.86,44200
LHPF,20190724,9.3,9.3,9.15,9.25,276200
LHSC,20190724,18.3,18.4,18.3,18.4,108200
LIT,20190724,5.7,5.7,5.6,5.6,486600
LOXLEY,20190724,2.36,2.38,2.34,2.34,2077600
LPH,20190724,5.85,5.9,5.8,5.8,1188400
LPN,20190724,7.4,7.45,7.35,7.35,2394800
LRH,20190724,46,46,46,46,2300
LST,20190724,4.78,4.78,4.74,4.76,108300
LUXF,20190724,9,9,9,9,100
M,20190724,79.5,80,78.75,79.25,268500
M-PAT,20190724,6.5,6.5,6.5,6.5,17200
M-STOR,20190724,7.15,7.25,7.15,7.25,8200
MACO,20190724,1.54,1.56,1.53,1.53,10553400
MAJOR,20190724,29.25,29.5,29,29.25,1310300
MAKRO,20190724,37.5,38.75,37.5,38.5,269500
MALEE,20190724,9.6,10.4,9.6,10.1,16426900
MANRIN,20190724,30,30,30,30,2000
MATCH,20190724,2,2.04,2,2.02,324900
MAX,20190724,0.02,0.02,0.01,0.01,3063400
MBAX,20190724,4,4,3.96,3.98,64200
MBK,20190724,23.6,23.6,23.4,23.5,1444300
MBKET,20190724,9.4,9.45,9.35,9.35,50600
MC,20190724,8.3,8.35,8,8.1,3507100
MCOT,20190724,10.1,10.3,10.1,10.3,36200
MCS,20190724,8.25,8.35,8.15,8.15,1204800
MDX,20190724,4.2,4.3,4.16,4.16,1668400
MEGA,20190724,35.75,36.5,35.5,36.25,1137700
META,20190724,1.51,1.54,1.5,1.53,4178700
METCO,20190724,180,180,180,180,200
MFC,20190724,17.5,17.5,17.5,17.5,7700
MFEC,20190724,4.02,4.02,3.98,3.98,110500
MGT,20190724,1.88,1.93,1.84,1.91,1556100
MIDA,20190724,0.6,0.61,0.6,0.61,564600
MILL,20190724,0.9,0.9,0.88,0.88,23400
MINT,20190724,40.75,41,39.75,40,13724000
MIPF,20190724,17,17,16.7,16.7,1700
MITSIB,20190724,2.46,2.6,2.44,2.56,17913700
MJD,20190724,3.28,3.3,3.28,3.28,40100
MJLF,20190724,12.7,12.7,12.6,12.7,51100
MK,20190724,3.36,3.36,3.34,3.36,96900
ML,20190724,1.02,1.02,0.99,1,535500
MM,20190724,2.84,2.84,2.8,2.82,180200
MNIT,20190724,1.51,1.55,1.51,1.55,2100
MNRF,20190724,3.38,3.42,3.38,3.4,13200
MODERN,20190724,3.26,3.28,3.26,3.26,161500
MONO,20190724,1.94,1.94,1.81,1.83,23001900
MOONG,20190724,5.75,5.8,5.75,5.75,168100
MORE,20190724,0.14,0.15,0.14,0.15,2471400
MPG,20190724,0.45,0.45,0.43,0.43,181100
MPIC,20190724,1.48,1.5,1.48,1.5,200
MSC,20190724,7.55,7.55,7.45,7.5,88500
MTC,20190724,58.5,58.75,57.5,58.25,2614500
MTI,20190724,95.5,95.5,94,94,3400
MVP,20190724,2.08,2.08,2.04,2.04,181500
NBC,20190724,0.63,0.63,0.59,0.6,615500
NCH,20190724,1,1.01,1,1.01,10800
NCL,20190724,1.25,1.25,1.23,1.23,23500
NDR,20190724,1.67,1.67,1.64,1.65,348300
NEP,20190724,0.29,0.29,0.29,0.29,40500
NER,20190724,2.86,2.94,2.84,2.86,98254900
NETBAY,20190724,31.5,31.75,31.5,31.75,75300
NEWS,20190724,0.01,0.02,0.01,0.01,8838100
NEX,20190724,3.92,3.96,3.88,3.92,435800
NFC,20190724,4.1,4.1,4,4,400
NINE,20190724,2.28,2.36,2.28,2.3,845400
NMG,20190724,0.33,0.37,0.29,0.3,56650400
NNCL,20190724,1.98,2.08,1.98,2.04,12961800
NOBLE,20190724,21.6,21.7,21.5,21.6,315800
NOK,20190724,2.3,2.4,2.3,2.34,39200
NPK,20190724,25.75,25.75,25.75,25.75,200
NPPG,20190724,1,1.03,1,1.02,2917500
NSI,20190724,68.5,68.75,68.5,68.75,1000
NTV,20190724,53.75,54.25,53.5,54.25,4300
NUSA,20190724,0.4,0.4,0.38,0.39,12420200
NVD,20190724,2.9,2.9,2.84,2.86,97800
NWR,20190724,0.79,0.79,0.78,0.79,1341700
NYT,20190724,4.98,4.98,4.94,4.96,180000
OCC,20190724,14.1,14.1,14.1,14.1,100
OCEAN,20190724,1.26,1.26,1.24,1.24,912800
OGC,20190724,32.25,32.25,32.25,32.25,1100
OHTL,20190724,474,474,474,474,50
OISHI,20190724,109,109,109,109,200
ORI,20190724,9.4,9.5,9.25,9.45,10114400
OSP,20190724,35.5,36.5,35.25,36.25,17989600
OTO,20190724,3.62,3.68,3.62,3.66,403900
PACE,20190724,0.2,0.22,0.2,0.21,23837800
PAF,20190724,0.82,0.83,0.82,0.82,58100
PAP,20190724,2.92,2.94,2.9,2.94,7600
PATO,20190724,13,13,12.7,12.8,28700
PB,20190724,60.25,60.25,60,60,1200
PCSGH,20190724,6.3,6.4,6.3,6.4,22400
PDG,20190724,3.32,3.36,3.3,3.3,118700
PDI,20190724,9.4,9.85,9.4,9.7,742800
PDJ,20190724,1.62,1.62,1.6,1.6,102900
PE,20190724,0.07,0.08,0.07,0.08,3678900
PERM,20190724,1.16,1.16,1.13,1.14,2462200
PF,20190724,0.79,0.8,0.78,0.79,34186900
PG,20190724,5.85,5.85,5.85,5.85,100
PHOL,20190724,1.93,2.02,1.91,1.95,1900500
PICO,20190724,4.1,4.18,4.1,4.18,700
PIMO,20190724,1.37,1.39,1.36,1.37,951900
PJW,20190724,1.91,1.94,1.89,1.89,500500
PK,20190724,1.99,2.08,1.97,2.06,1324100
PL,20190724,3.24,3.26,3.2,3.22,338100
PLANB,20190724,8.85,8.9,8.7,8.75,6155700
PLANET,20190724,1.48,1.48,1.45,1.48,42400
PLAT,20190724,6.4,6.4,6.3,6.35,345800
PLE,20190724,1.13,1.13,1.11,1.12,3875400
PM,20190724,9.3,9.4,9.3,9.35,81900
PMTA,20190724,8.5,8.5,8.5,8.5,1100
POLAR,20190724,0.1,0.11,0.1,0.1,29037900
POPF,20190724,14,14.1,13.9,14,2042200
PORT,20190724,4.96,5.05,4.9,4.94,564800
POST,20190724,2,2.12,2,2.12,2000
PPM,20190724,1.28,1.28,1.26,1.26,3200
PPP,20190724,2.8,2.86,2.8,2.86,186600
PPPM,20190724,3.02,3.06,2.9,2.92,12837500
PPS,20190724,0.79,0.8,0.79,0.79,651300
PR9,20190724,10.9,11.4,10.7,11.4,2318700
PRAKIT,20190724,11.6,11.7,11.5,11.7,39800
PREB,20190724,10.4,10.5,10.4,10.4,75600
PRECHA,20190724,1.48,1.51,1.48,1.48,3400
PRG,20190724,12.7,12.7,12.6,12.6,1200
PRIN,20190724,1.6,1.6,1.6,1.6,68400
PRINC,20190724,4.28,4.28,4.18,4.28,411100
PRM,20190724,8.9,9.4,8.85,9.4,39927200
PRO,20190724,0.35,0.36,0.35,0.35,8073800
PROUD,20190724,1.51,1.51,1.46,1.46,177200
PSH,20190724,22.5,22.5,22.2,22.3,1981100
PSL,20190724,9.35,9.55,9.25,9.4,10965000
PSTC,20190724,0.69,0.7,0.69,0.7,7149300
PT,20190724,6,6.05,5.9,5.95,500000
PTG,20190724,23,23,22.5,22.6,23426200
PTL,20190724,15.2,15.6,15.2,15.5,1768300
PTT,20190724,47.75,48,47.25,47.75,34429900
PTTEP,20190724,137,137,135.5,136.5,9253400
PTTGC,20190724,61.75,61.75,61,61.25,13871300
PYLON,20190724,6.4,6.4,6.25,6.25,1282300
Q-CON,20190724,5.85,5.9,5.8,5.9,62900
QH,20190724,3.06,3.08,3.04,3.06,12528400
QHHR,20190724,10,10.1,10,10.1,367900
QHOP,20190724,3.54,3.58,3.48,3.58,51200
QHPF,20190724,15,15.2,15,15.1,379700
QLT,20190724,3.96,3.96,3.96,3.96,35300
QTC,20190724,5.3,5.4,5.25,5.25,227500
RAM,20190724,163.5,163.5,162,162,28000
RATCH,20190724,66,66.5,65.5,66.25,2706400
RCI,20190724,3.48,3.48,3.46,3.46,4200
RCL,20190724,4.74,4.74,4.66,4.68,671800
RICHY,20190724,1.37,1.39,1.36,1.37,3468800
RJH,20190724,26.75,27,26.5,26.75,566100
RML,20190724,1.06,1.08,1.02,1.08,8236500
ROBINS,20190724,54.25,55.5,54,54.5,4740600
ROCK,20190724,16,18.6,16,17,25600
ROH,20190724,50.5,52,44,44,9900
ROJNA,20190724,6.4,6.6,6.35,6.55,17616100
RP,20190724,2.28,2.3,2.28,2.28,41600
RPC,20190724,0.56,0.56,0.55,0.55,735200
RPH,20190724,6.4,6.55,6.35,6.45,1465500
RS,20190724,16.5,16.9,16.5,16.5,8938300
RSP,20190724,3.48,3.54,3.46,3.54,493000
RWI,20190724,1.33,1.34,1.33,1.34,166500
S,20190724,3.66,3.66,3.58,3.62,19949400
S11,20190724,8.05,8.4,8.05,8.3,1111900
SAAM,20190724,1.3,1.3,1.28,1.3,53100
SABINA,20190724,27.5,29.5,26.75,29.5,27197200
SALEE,20190724,0.99,0.99,0.98,0.98,63700
SAM,20190724,0.49,0.5,0.49,0.5,153900
SAMART,20190724,10.3,10.7,10.3,10.5,3668900
SAMCO,20190724,1.64,1.65,1.63,1.64,91900
SAMTEL,20190724,12.8,13,12.3,12.6,622700
SANKO,20190724,1.06,1.07,1.03,1.04,106500
SAPPE,20190724,20.7,22.4,20.6,22.2,3735300
SAT,20190724,18.5,19.3,18.5,19.3,2139100
SAUCE,20190724,23.3,23.3,23.1,23.1,6000
SAWAD,20190724,55.25,55.75,55,55.25,3269500
SBPF,20190724,2.88,2.98,2.8,2.96,22200
SC,20190724,2.9,2.9,2.88,2.9,837300
SCB,20190724,141.5,141.5,138.5,138.5,6665300
SCC,20190724,450,452,448,448,1600200
SCCC,20190724,240,243,240,242,93100
SCG,20190724,4.22,4.22,4.2,4.2,6200
