<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190726,11.58,11.58,11.51,11.54,165600
BMSCG,20190726,8.91,8.92,8.86,8.91,8900
BMSCITH,20190726,12.64,12.64,12.53,12.58,304500
BSET100,20190726,11.11,11.11,11.03,11.04,144500
CHINA,20190726,5.53,5.55,5.5,5.5,23900
ECOMM,20190726,8.99,8.99,8.94,8.98,2400
EICT,20190726,5.36,5.36,5.3,5.34,3700
ENGY,20190726,6.42,6.53,6.42,6.51,600
ESET50,20190726,6.01,6.01,6,6,300
GLD,20190726,1.83,1.84,1.83,1.84,121600
TDEX,20190726,11.27,11.27,11.18,11.2,203700
TGOLDETF,20190726,4.05,4.05,4.04,4.05,10700
2S,20190726,2.32,2.34,2.28,2.32,261600
7UP,20190726,0.4,0.42,0.4,0.4,7137600
A,20190726,6.3,6.3,6.25,6.3,10800
A5,20190726,1.2,1.38,1.2,1.35,659400
AAV,20190726,3.96,3.96,3.9,3.9,10953400
ABICO,20190726,4.66,4.68,4.6,4.64,107900
ABM,20190726,0.99,0.99,0.96,0.97,218100
ABPIF,20190726,6.4,6.4,6.35,6.4,326800
ACAP,20190726,2.8,2.8,2.76,2.78,944600
ACC,20190726,0.7,0.7,0.69,0.69,124000
ACG,20190726,1.58,1.58,1.54,1.54,2693400
ADB,20190726,0.76,0.77,0.75,0.77,100200
ADVANC,20190726,214,215,212,213,3072300
AEC,20190726,0.52,0.52,0.51,0.51,29100
AEONTS,20190726,235,235,231,232,191000
AF,20190726,0.68,0.68,0.67,0.68,66300
AFC,20190726,7.55,7.55,7.5,7.5,300
AGE,20190726,1.03,1.04,0.99,1,3316700
AH,20190726,19.1,19.3,18.8,18.9,442000
AHC,20190726,14.4,14.5,14.3,14.4,21400
AI,20190726,1.35,1.4,1.35,1.4,11243200
AIE,20190726,0.65,0.66,0.6,0.66,9222800
AIMCG,20190726,9.9,9.9,9.85,9.85,1613800
AIMIRT,20190726,12.4,12.4,12.2,12.3,1141200
AIRA,20190726,1.31,1.31,1.31,1.31,1500
AIT,20190726,24,24,23.7,23.8,355600
AJ,20190726,8.8,8.9,8.75,8.9,31100
AJA,20190726,0.21,0.22,0.21,0.21,3098600
AKP,20190726,1.59,1.59,1.57,1.57,259600
AKR,20190726,0.81,0.82,0.8,0.8,3342500
ALL,20190726,4.9,4.96,4.82,4.94,7659800
ALLA,20190726,1.5,1.54,1.5,1.52,1417600
ALT,20190726,2.9,2.9,2.86,2.86,55600
ALUCON,20190726,172,174,170.5,171,3100
AMA,20190726,9.1,9.15,8.1,8.65,5384400
AMANAH,20190726,2.5,2.58,2.4,2.44,53830500
AMATA,20190726,24.2,24.4,23.9,24,10455400
AMATAR,20190726,12.1,12.2,12,12.1,55900
AMATAV,20190726,4.88,4.92,4.86,4.9,406500
AMC,20190726,1.74,1.76,1.74,1.74,1900
ANAN,20190726,3.8,3.82,3.76,3.76,5309000
AOT,20190726,71.75,72,71.25,71.75,11825200
AP,20190726,7.8,7.85,7.7,7.75,5902800
APCO,20190726,3.68,3.68,3.6,3.68,53500
APCS,20190726,4.4,4.5,4.3,4.3,247200
APEX,20190726,0.18,0.19,0.18,0.19,987700
APURE,20190726,1.36,1.37,1.36,1.36,116400
AQ,20190726,0.03,0.03,0.02,0.02,28416500
AQUA,20190726,0.59,0.59,0.56,0.57,22207000
ARIN,20190726,0.99,1,0.95,0.96,8289400
ARIP,20190726,0.49,0.5,0.49,0.49,418800
ARROW,20190726,8.45,8.55,8.45,8.5,32300
AS,20190726,0.75,0.75,0.75,0.75,5000
ASAP,20190726,3.52,3.52,3.42,3.44,1369200
ASEFA,20190726,5.25,5.3,5.2,5.25,103900
ASIA,20190726,7,7,7,7,1000
ASIAN,20190726,7.1,7.15,7.05,7.1,857900
ASIMAR,20190726,1.95,1.95,1.88,1.91,848200
ASK,20190726,25.25,25.25,24.9,24.9,431300
ASN,20190726,5.5,6.5,5.5,5.5,30600
ASP,20190726,2.8,2.82,2.78,2.8,966600
ATP30,20190726,1.52,1.53,1.49,1.5,1017200
AU,20190726,17.2,17.3,16.9,17,2442900
AUCT,20190726,7.6,7.65,7.35,7.5,1617100
AYUD,20190726,41.5,41.5,41.5,41.5,181200
B,20190726,0.56,0.56,0.54,0.54,3470700
B-WORK,20190726,12.1,12.3,12.1,12.3,2200
B52,20190726,0.2,0.21,0.2,0.2,1253100
BA,20190726,10.9,11,10.9,10.9,233400
BAFS,20190726,36,36,35.25,36,472200
BANPU,20190726,14.6,14.7,14.4,14.5,23030600
BAT-3K,20190726,217,217,217,217,100
BAY,20190726,40.25,40.5,39.75,40.25,529400
BBL,20190726,186.5,186.5,185,185.5,6103600
BCH,20190726,15.8,15.9,15.6,15.7,5156700
BCP,20190726,31.5,31.75,31,31.25,2887200
BCPG,20190726,19.8,19.8,19.3,19.7,16847000
BCT,20190726,48.25,48.25,47.25,47.75,12900
BDMS,20190726,25.25,25.5,25,25,19411700
BEAUTY,20190726,3.86,3.9,3.84,3.88,24138500
BEC,20190726,10.5,10.8,10.4,10.6,20210300
BEM,20190726,10.8,10.8,10.5,10.6,56638900
BFIT,20190726,17.5,17.6,17.5,17.6,97100
BGC,20190726,12.9,13,12.8,12.9,941400
BGRIM,20190726,36.25,36.25,35.5,36,5181400
BGT,20190726,1.04,1.06,1.03,1.06,53400
BH,20190726,171,171.5,169.5,169.5,678600
BIG,20190726,1.23,1.24,1.19,1.21,28171300
BIZ,20190726,2.62,2.62,2.54,2.56,274700
BJC,20190726,52,52.25,51.25,51.75,6986700
BJCHI,20190726,2.84,2.88,2.8,2.82,4213500
BKD,20190726,2.92,2.94,2.88,2.9,815300
BKI,20190726,331,331,331,331,1200
BKKCP,20190726,13.3,13.4,13.3,13.3,97000
BLA,20190726,26.25,26.25,25.5,25.75,875500
BLAND,20190726,1.71,1.72,1.7,1.72,18323200
BLISS,20190726,0.13,0.13,0.12,0.12,63852600
BM,20190726,2.38,2.46,2.36,2.4,115300
BOFFICE,20190726,15.4,15.5,15.4,15.4,55400
BOL,20190726,2.58,2.62,2.58,2.62,87300
BPP,20190726,22.3,22.7,22.1,22.7,7002400
BR,20190726,3.36,3.36,3.3,3.32,970300
BROOK,20190726,0.54,0.54,0.52,0.53,1323700
BRR,20190726,6.05,6.05,6,6.05,30300
BRRGIF,20190726,9.8,9.8,9.75,9.75,110300
BSBM,20190726,0.9,0.91,0.9,0.9,483500
BSM,20190726,0.43,0.44,0.42,0.43,414800
BTS,20190726,12.5,12.6,12.4,12.5,22937000
BTSGIF,20190726,11.1,11.1,11,11.1,2157200
BTW,20190726,1.46,1.46,1.42,1.44,250000
BUI,20190726,12.5,12.5,12.4,12.5,57800
BWG,20190726,0.87,0.87,0.86,0.86,1903100
CAZ,20190726,2.6,2.6,2.5,2.52,5175900
CBG,20190726,79.25,80.25,78.25,79,5575700
CCET,20190726,1.79,1.79,1.75,1.76,155100
CCP,20190726,0.37,0.38,0.37,0.38,591500
CEN,20190726,1.05,1.06,1.04,1.06,111200
CENTEL,20190726,34,34.5,34,34.25,2290300
CFRESH,20190726,3,3.02,3,3,21100
CGD,20190726,1.05,1.06,1.04,1.06,1560200
CGH,20190726,0.86,0.87,0.85,0.87,613100
CHAYO,20190726,4.96,5.05,4.94,4.94,2218900
CHEWA,20190726,0.81,0.81,0.8,0.81,736400
CHG,20190726,2.38,2.42,2.32,2.4,59511300
CHO,20190726,0.99,1.02,0.98,0.99,2532800
CHOTI,20190726,103.5,103.5,103.5,103.5,100
CHOW,20190726,2.38,2.38,2.32,2.34,200100
CHUO,20190726,0.19,0.23,0.19,0.2,4163500
CI,20190726,1.25,1.28,1.25,1.25,103000
CIG,20190726,0.25,0.25,0.24,0.25,487700
CIMBT,20190726,0.72,0.72,0.71,0.71,441100
