<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190806,11.02,11.02,10.81,11,69300
BMSCG,20190806,8.4,8.53,8.36,8.53,70500
BMSCITH,20190806,12.06,12.24,12.04,12.2,501900
BSET100,20190806,10.59,10.77,10.58,10.75,567100
CHINA,20190806,5.2,5.2,5.1,5.15,28700
ECOMM,20190806,8.89,8.89,8.89,8.89,300
EFOOD,20190806,5.7,5.98,5.7,5.98,1800
ESET50,20190806,5.8,5.85,5.78,5.85,1700
GLD,20190806,1.89,1.9,1.87,1.88,1504600
TDEX,20190806,10.85,10.92,10.76,10.92,144000
TGOLDETF,20190806,4.14,4.16,4.13,4.13,142300
2S,20190806,2.18,2.4,2.14,2.22,1625100
7UP,20190806,0.34,0.35,0.33,0.35,849400
A,20190806,6.3,6.3,6.3,6.3,11000
AAV,20190806,3.76,3.78,3.72,3.76,10670800
ABICO,20190806,4.42,4.48,4.42,4.44,8900
ABM,20190806,0.91,0.92,0.88,0.9,529800
ABPIF,20190806,6.3,6.35,6.3,6.35,38200
ACAP,20190806,2.4,2.4,2.36,2.38,729900
ACC,20190806,0.69,0.69,0.68,0.69,98500
ACG,20190806,1.47,1.5,1.47,1.48,968400
ADB,20190806,0.73,0.73,0.73,0.73,15900
ADVANC,20190806,205,216,205,215,11670800
AEC,20190806,0.52,0.53,0.49,0.53,257200
AEONTS,20190806,217,222,215,221,797100
AF,20190806,0.69,0.69,0.67,0.68,57200
AGE,20190806,0.95,0.95,0.91,0.95,1122500
AH,20190806,18.2,18.4,18,18.4,711300
AHC,20190806,15.4,15.5,15.4,15.4,28000
AI,20190806,1.33,1.33,1.31,1.32,2441400
AIE,20190806,0.62,0.64,0.61,0.63,6036500
AIMCG,20190806,9.7,9.8,9.7,9.75,734000
AIMIRT,20190806,12.4,12.6,12.3,12.5,891000
AIRA,20190806,1.29,1.3,1.29,1.3,39000
AIT,20190806,23.7,23.9,23.5,23.8,407400
AJ,20190806,8.1,8.5,8.1,8.5,16600
AJA,20190806,0.21,0.21,0.2,0.21,2394500
AKP,20190806,1.55,1.55,1.5,1.54,282200
AKR,20190806,0.77,0.79,0.76,0.77,532500
ALL,20190806,4.46,4.66,4.44,4.56,5109300
ALLA,20190806,1.43,1.46,1.43,1.46,394300
ALT,20190806,2.76,2.76,2.74,2.76,92900
ALUCON,20190806,169.5,169.5,167.5,167.5,700
AMA,20190806,7.3,7.9,7.25,7.8,2676900
AMANAH,20190806,2.3,2.36,2.26,2.34,8198500
AMARIN,20190806,4.88,4.96,4.88,4.94,5200
AMATA,20190806,23.8,24.8,23.7,24.7,24061000
AMATAR,20190806,12.1,12.2,12.1,12.2,23200
AMATAV,20190806,4.78,4.78,4.72,4.72,289600
