<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
JTS,20190404,1.42,1.43,1.42,1.42,3600
JUBILE,20190404,14.5,14.5,14.4,14.5,74600
JUTHA,20190404,0.67,0.67,0.66,0.66,30500
JWD,20190404,8.9,8.9,8.6,8.6,1405200
K,20190404,2.3,2.36,2.3,2.3,122900
KAMART,20190404,3.72,3.72,3.7,3.7,123900
KASET,20190404,1.95,1.95,1.94,1.94,2500
KBANK,20190404,190,190.5,189,189,3020300
KBS,20190404,4.18,4.18,4.16,4.18,700
KCAR,20190404,11.5,11.6,11.5,11.6,55600
KCE,20190404,26.5,26.75,25.75,26.25,8043400
KCM,20190404,1.05,1.05,1.01,1.01,1273600
KDH,20190404,98,98,94,94,8600
KGI,20190404,4.94,4.96,4.92,4.94,9060000
KIAT,20190404,0.45,0.46,0.45,0.45,1685700
KKC,20190404,1.19,1.2,1.17,1.19,17400
KKP,20190404,70.25,70.25,70,70.25,999200
KOOL,20190404,1.43,1.44,1.41,1.41,163600
KPNPF,20190404,8.7,8.7,8.7,8.7,1000
KSL,20190404,3.02,3.04,3,3.04,183900
KTB,20190404,19.1,19.2,18.9,19.1,25997400
KTC,20190404,35.5,36.25,35.25,35.75,11456300
KTIS,20190404,5.5,5.7,5.5,5.6,19800
KWG,20190404,1.79,1.79,1.79,1.79,100
KWM,20190404,1.27,1.3,1.22,1.22,10859800
KYE,20190404,395,395,395,395,3400
L&E,20190404,2.78,2.78,2.74,2.78,40400
LALIN,20190404,4.64,4.64,4.6,4.62,296400
LANNA,20190404,11.3,11.3,11.2,11.2,9400
LDC,20190404,1,1,1,1,1000
LEE,20190404,2.48,2.5,2.46,2.5,137000
LH,20190404,10.9,10.9,10.5,10.7,41015400
LHFG,20190404,1.53,1.54,1.52,1.53,1043400
LHHOTEL,20190404,18.8,18.9,18.6,18.9,256600
LHK,20190404,3.78,3.78,3.74,3.74,397400
LHPF,20190404,8.35,8.4,8.35,8.35,61200
LHSC,20190404,17,17.1,17,17.1,22300
LIT,20190404,5.95,5.95,5.8,5.8,465700
LOXLEY,20190404,1.99,2,1.98,2,70700
LPH,20190404,5.4,5.45,5.4,5.45,131000
LPN,20190404,6.95,6.95,6.8,6.85,3344000
LRH,20190404,68.25,68.5,66.75,66.75,6300
LST,20190404,4.58,4.58,4.5,4.58,61700
LTX,20190404,94,94,94,94,100
LUXF,20190404,8.6,8.6,8.55,8.55,22700
M,20190404,72,72.25,71.25,72.25,177900
M-II,20190404,8.25,8.35,8.25,8.35,61500
M-PAT,20190404,9.7,9.7,9.7,9.7,500
M-STOR,20190404,7,7,7,7,200
MACO,20190404,1.44,1.46,1.43,1.46,8279200
MAJOR,20190404,26.5,27.75,26.5,27.5,1228100
MAKRO,20190404,34.5,34.75,33.5,34,591700
MALEE,20190404,7.25,7.35,7.2,7.25,760600
MATCH,20190404,2.1,2.1,2.1,2.1,460000
MAX,20190404,0.02,0.02,0.01,0.02,3713300
MBAX,20190404,4.3,4.3,4.26,4.28,98500
MBK,20190404,21.5,21.6,21.2,21.4,857700
MBKET,20190404,10.2,10.2,10.1,10.2,19900
MC,20190404,9.7,9.7,9.6,9.6,183700
MCOT,20190404,10.3,10.4,10.3,10.4,14400
MCS,20190404,6.9,6.9,6.8,6.8,278000
MDX,20190404,4.16,4.16,4.1,4.1,196400
MEGA,20190404,34,34.25,33.75,34,1372300
META,20190404,1.74,1.75,1.72,1.73,2168800
METCO,20190404,174,177.5,174,177.5,200
MFC,20190404,18.6,18.7,18.5,18.7,87200
MFEC,20190404,3.54,3.58,3.52,3.54,110700
MGT,20190404,1.85,1.85,1.8,1.84,165900
MIDA,20190404,0.58,0.6,0.58,0.59,1272700
MILL,20190404,1.2,1.21,1.18,1.2,182200
MINT,20190404,38.5,38.75,37.75,37.75,16970500
MJD,20190404,3.24,3.26,3.22,3.24,45200
MJLF,20190404,12.7,12.7,12.6,12.6,7700
MK,20190404,3.74,3.76,3.72,3.74,70000
ML,20190404,1,1,1,1,200
MM,20190404,3.44,3.44,3.36,3.36,474200
MODERN,20190404,3.68,3.72,3.68,3.68,51300
MONO,20190404,1.74,1.75,1.71,1.72,1313500
MOONG,20190404,6.25,6.3,6.2,6.25,38400
MORE,20190404,0.28,0.28,0.26,0.27,10129900
MPG,20190404,0.52,0.52,0.5,0.51,1428900
MPIC,20190404,1.6,1.6,1.6,1.6,1000
MSC,20190404,7.25,7.35,7.15,7.25,55300
MTC,20190404,48.25,48.5,47.5,48.5,10373800
MTI,20190404,91,91.25,91,91,1900
MVP,20190404,1.9,1.95,1.9,1.91,1513500
NCH,20190404,0.95,0.96,0.94,0.96,11000
NCL,20190404,1.5,1.54,1.5,1.54,33900
NDR,20190404,2.06,2.06,2.04,2.06,51400
NEP,20190404,0.3,0.32,0.3,0.3,1433200
NER,20190404,2.56,2.58,2.52,2.52,10071200
NETBAY,20190404,28.25,28.25,27.5,28,133700
NEWS,20190404,0.01,0.01,0.01,0.01,5577800
NFC,20190404,5.75,5.75,5.75,5.75,1000
NINE,20190404,1.96,1.96,1.93,1.96,76000
NNCL,20190404,1.85,1.85,1.83,1.84,329700
NOBLE,20190404,13.7,13.9,13.7,13.9,93300
NOK,20190404,2.24,2.26,2.14,2.2,928700
NPPG,20190404,1.16,1.2,1.16,1.2,8420600
NSI,20190404,77,77,77,77,800
NTV,20190404,55.25,55.25,54.75,55,2200
NUSA,20190404,0.43,0.44,0.43,0.43,1512700
NVD,20190404,3.2,3.2,3.16,3.18,67700
NWR,20190404,0.92,0.93,0.91,0.92,8251100
NYT,20190404,5.05,5.05,5,5.05,114800
OCC,20190404,16.5,16.5,16.5,16.5,5000
OCEAN,20190404,1.38,1.43,1.37,1.38,1718800
OHTL,20190404,454,454,454,454,400
OISHI,20190404,83,83.5,81.75,82,9100
ORI,20190404,7,7,6.85,6.85,1773100
OSP,20190404,28,29,27.75,28.75,30920800
OTO,20190404,2.58,2.6,2.52,2.52,407300
PACE,20190404,0.22,0.23,0.22,0.22,2769000
PAF,20190404,0.96,0.96,0.95,0.95,20100
PAP,20190404,2.88,2.92,2.88,2.9,28300
PATO,20190404,12.6,12.7,12.6,12.6,50800
PB,20190404,61,61,60.75,60.75,300
PCSGH,20190404,6.85,6.85,6.8,6.85,212700
PDG,20190404,2.84,2.84,2.82,2.84,40300
PDI,20190404,12,12.1,12,12.1,15500
PDJ,20190404,1.96,1.96,1.94,1.95,43600
PE,20190404,0.17,0.17,0.17,0.17,150000
PERM,20190404,1.72,1.73,1.72,1.73,9500
PF,20190404,0.81,0.81,0.8,0.81,2951800
PG,20190404,5.85,5.85,5.5,5.6,160000
PHOL,20190404,1.81,1.81,1.77,1.79,62400
PICO,20190404,4.44,4.44,4.44,4.44,500
PIMO,20190404,3.48,3.68,3.48,3.66,6622500
PJW,20190404,1.54,1.59,1.53,1.54,1176000
PK,20190404,2.28,2.28,2.24,2.26,133800
PL,20190404,3.42,3.44,3.42,3.44,2600
PLANB,20190404,7,7.05,6.75,6.9,42675500
PLANET,20190404,1.48,1.5,1.48,1.5,5100
PLAT,20190404,6.6,6.6,6.5,6.55,154200
PLE,20190404,1.16,1.16,1.15,1.16,625500
PM,20190404,8.7,8.7,8.6,8.7,266400
PMTA,20190404,9.9,9.9,9.9,9.9,5600
POPF,20190404,13.3,13.3,13.2,13.2,823100
PORT,20190404,4.58,4.58,4.48,4.54,417000
PPF,20190404,11.3,11.3,11.3,11.3,15000
PPM,20190404,1.3,1.3,1.28,1.3,40200
PPP,20190404,2.68,2.68,2.64,2.68,7400
PPPM,20190404,2.32,2.38,2.3,2.34,154500
PPS,20190404,0.71,0.72,0.7,0.7,343300
PR9,20190404,10.9,11,10.9,10.9,205800
PRAKIT,20190404,12.6,12.6,12.6,12.6,700
PREB,20190404,10.7,10.7,10.6,10.7,199400
PRECHA,20190404,1.52,1.52,1.5,1.5,13000
PRIN,20190404,1.61,1.62,1.61,1.62,1022900
PRINC,20190404,4.76,4.78,4.74,4.78,216600
PRM,20190404,6.65,6.7,6.35,6.45,8213500
PSH,20190404,18,18,17.8,17.8,606200
PSL,20190404,8.25,8.4,8.25,8.3,3409200
PSTC,20190404,0.63,0.64,0.62,0.63,6584300
PT,20190404,5.8,5.85,5.7,5.8,310800
PTG,20190404,10.3,10.3,10.1,10.2,4247400
PTL,20190404,15.8,15.8,15.4,15.6,137400
PTT,20190404,48.25,48.25,47.75,48,26875900
PTTEP,20190404,129,129.5,127.5,128,5621900
PTTGC,20190404,69.25,69.5,68.5,68.75,14317300
PYLON,20190404,6.25,6.25,6.1,6.15,944600
Q-CON,20190404,5,5,5,5,200
QH,20190404,3.02,3.02,2.98,3.02,29335800
QHHR,20190404,8.65,8.7,8.65,8.7,36400
QHOP,20190404,3.6,3.6,3.5,3.54,2200
QHPF,20190404,13.2,13.4,13.2,13.3,3376700
QLT,20190404,4.04,4.04,4.02,4.04,20900
QTC,20190404,5.15,5.15,5.15,5.15,4500
RAM,20190404,3310,3310,3310,3310,100
RATCH,20190404,59.5,60.75,59.5,60.75,6934100
RCI,20190404,3.88,3.9,3.86,3.88,160600
RCL,20190404,4.58,4.6,4.58,4.58,68400
RICHY,20190404,1.63,1.64,1.62,1.64,1428500
RJH,20190404,22.4,22.5,22.2,22.4,47200
RML,20190404,1.28,1.29,1.27,1.28,995400
ROBINS,20190404,58,58.25,57,57.25,1771300
ROCK,20190404,15.7,16,15.7,16,200
ROJNA,20190404,5,5,4.98,4.98,1615700
RP,20190404,2.36,2.36,2.34,2.36,21100
RPC,20190404,0.57,0.61,0.56,0.6,43512700
RPH,20190404,4.78,4.84,4.78,4.82,291500
RS,20190404,18.6,18.8,18.5,18.7,5324300
RSP,20190404,3.56,3.6,3.54,3.54,389800
RWI,20190404,1.57,1.57,1.54,1.56,122800
S,20190404,3.14,3.14,3.08,3.08,6793700
S11,20190404,7.4,7.45,7.4,7.4,47700
SAAM,20190404,1.49,1.49,1.47,1.48,125600
SABINA,20190404,25.25,25.75,24.9,25.75,259400
SALEE,20190404,0.99,1,0.99,1,172500
SAM,20190404,0.48,0.5,0.48,0.49,155000
SAMART,20190404,7.6,7.7,7.55,7.55,329400
SAMCO,20190404,1.76,1.77,1.74,1.76,741200
SAMTEL,20190404,8.5,8.55,8.35,8.45,862100
SANKO,20190404,1.06,1.07,1.05,1.05,317600
SAPPE,20190404,19.6,19.6,18.9,18.9,489800
SAT,20190404,18,18.2,17.8,17.8,296800
SAUCE,20190404,23.3,23.3,23.3,23.3,1100
SAWAD,20190404,54.25,54.75,53.75,53.75,2632400
SBPF,20190404,2.58,2.78,2.5,2.78,40300
SC,20190404,3,3.02,2.98,3,1290100
SCB,20190404,130.5,131,129,129.5,11063500
SCC,20190404,476,478,474,476,2031200
SCCC,20190404,216,218,215,217,74100
SCG,20190404,4.36,4.36,4.34,4.34,800
SCI,20190404,2.24,2.26,2.2,2.2,383300
SCN,20190404,3.86,3.88,3.8,3.82,540700
SCP,20190404,7.75,7.75,7.65,7.65,266100
SDC,20190404,0.35,0.35,0.34,0.34,929800
SE,20190404,1.93,1.93,1.89,1.89,79000
SE-ED,20190404,2.64,2.66,2.64,2.66,2000
SEAFCO,20190404,7.8,7.9,7.8,7.85,10647400
SEAOIL,20190404,4.08,4.1,4.06,4.08,187400
SELIC,20190404,3.32,3.36,3.3,3.36,919500
SENA,20190404,3.52,3.54,3.52,3.54,193800
SF,20190404,6.8,6.8,6.5,6.55,1620300
SGF,20190404,1.31,1.32,1.3,1.3,1975200
SGP,20190404,9.6,9.65,9.5,9.5,5709200
SHANG,20190404,83,84.25,83,84.25,3300
SHREIT,20190404,6.9,6.95,6.8,6.8,103000
SIAM,20190404,2.24,2.24,2.16,2.2,471200
SIMAT,20190404,1.6,1.62,1.56,1.56,793600
SINGER,20190404,4.76,4.76,4.66,4.7,936000
SIRI,20190404,1.33,1.33,1.31,1.32,12878400
SIRIP,20190404,11.2,11.2,11,11,2000
SIS,20190404,11.8,11.8,11.4,11.4,242900
SISB,20190404,7.1,7.15,7.05,7.05,1509300
SITHAI,20190404,1.18,1.18,1.17,1.17,174100
SKE,20190404,1.1,1.1,1.08,1.08,1105800
