<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190513,11.2,11.21,11.13,11.15,30000
BMSCG,20190513,8.14,8.14,8.08,8.08,23400
BMSCITH,20190513,12.52,12.52,12.42,12.44,332700
BSET100,20190513,10.65,10.66,10.57,10.6,98500
CHINA,20190513,5.48,5.48,5.41,5.41,37300
EFOOD,20190513,5.83,5.83,5.77,5.77,600
EICT,20190513,4.68,4.68,4.68,4.68,100
ESET50,20190513,5.77,5.79,5.77,5.79,500
GLD,20190513,1.73,1.73,1.72,1.73,209300
TDEX,20190513,10.84,10.85,10.77,10.8,66000
TGOLDETF,20190513,3.77,3.78,3.76,3.76,32300
2S,20190513,2.14,2.16,2.1,2.1,180500
7UP,20190513,0.27,0.27,0.26,0.27,565200
A,20190513,6.35,6.35,6.3,6.3,10100
AAV,20190513,4.16,4.18,4.02,4.02,21740100
ABICO,20190513,3.94,4.08,3.9,4.04,99300
ABM,20190513,0.93,0.96,0.93,0.94,127400
ABPIF,20190513,5.9,5.9,5.85,5.85,197600
ACAP,20190513,3.86,3.96,3.82,3.9,674100
ACC,20190513,0.72,0.72,0.71,0.71,1087700
ADB,20190513,0.89,0.9,0.89,0.89,291600
ADVANC,20190513,189,189.5,188,188.5,2126200
AEC,20190513,0.5,0.51,0.49,0.51,1960500
AEONTS,20190513,190,196,190,196,435800
AF,20190513,0.69,0.69,0.69,0.69,5300
AFC,20190513,8.5,8.5,8.5,8.5,2500
AGE,20190513,0.89,0.89,0.87,0.87,511700
AH,20190513,19.8,20,19.6,19.7,440300
AHC,20190513,17.9,17.9,17,17.8,70400
AIMIRT,20190513,12,12,11.9,12,501100
AIRA,20190513,1.41,1.42,1.41,1.42,1700
AIT,20190513,21.8,21.8,21.3,21.4,122900
AJ,20190513,10,10,9.85,9.85,52800
AJA,20190513,0.21,0.22,0.2,0.2,2454600
AKP,20190513,1.88,1.88,1.77,1.8,104000
AKR,20190513,0.81,0.82,0.8,0.82,2196100
ALL,20190513,4.78,4.86,4.74,4.8,8389900
ALLA,20190513,1.43,1.44,1.41,1.41,1480400
ALT,20190513,2.86,2.9,2.86,2.9,11800
ALUCON,20190513,172.5,173.5,171,171,4400
AMA,20190513,4.22,4.22,4.16,4.16,85000
AMANAH,20190513,1.64,1.66,1.63,1.64,1243800
AMARIN,20190513,5.3,5.3,5.1,5.1,13900
AMATA,20190513,21.6,22,21.6,21.7,9481400
AMATAR,20190513,11.7,11.8,11.6,11.7,275700
AMATAV,20190513,5.05,5.15,4.96,5.05,210700
AMC,20190513,1.77,1.78,1.73,1.75,38400
ANAN,20190513,3.52,3.6,3.52,3.58,4927500
AOT,20190513,67.75,68.25,67.5,68.25,12200000
AP,20190513,7.25,7.35,7.2,7.3,6494800
APCO,20190513,3.94,4,3.88,3.9,215500
APCS,20190513,4.78,4.82,4.78,4.82,9100
APEX,20190513,0.19,0.2,0.19,0.2,429000
APURE,20190513,1.3,1.33,1.29,1.32,928300
AQ,20190513,0.02,0.03,0.02,0.03,13822400
AQUA,20190513,0.54,0.55,0.52,0.53,16708800
ARIP,20190513,0.47,0.47,0.45,0.46,75800
ARROW,20190513,8.85,8.9,8.55,8.55,97000
AS,20190513,0.95,0.95,0.92,0.92,11100
ASAP,20190513,2.82,2.82,2.72,2.74,569100
ASEFA,20190513,4.92,4.98,4.9,4.92,299200
ASIA,20190513,7.6,7.7,7.6,7.7,5000
ASIAN,20190513,7.1,7.1,6.5,6.5,2012100
ASIMAR,20190513,1.99,2,1.95,1.95,117300
ASK,20190513,23.6,23.6,23.5,23.5,86100
ASN,20190513,4,4,4,4,10000
ASP,20190513,2.76,2.8,2.68,2.7,8169900
ATP30,20190513,1.4,1.41,1.38,1.38,753500
AU,20190513,8.7,9.05,8.7,9,2519500
AUCT,20190513,6.9,7.15,6.9,7,2268900
AYUD,20190513,42,42.75,41.75,42.5,45300
B,20190513,0.63,0.63,0.6,0.6,1130700
B-WORK,20190513,11.1,11.2,11.1,11.2,6700
BA,20190513,11.6,11.7,11.5,11.5,785900
BAFS,20190513,34.75,35,34,34.5,435600
BANPU,20190513,15.6,15.6,15.1,15.2,46518200
BAY,20190513,38,38,37.5,37.5,246200
BBL,20190513,200,203,200,202,1721900
BCH,20190513,17.7,17.8,17,17.3,14002600
BCP,20190513,31.25,31.5,30.25,30.25,6176300
BCPG,20190513,17.6,17.7,17.3,17.3,2774000
BCT,20190513,45.5,46.5,45,45.75,8500
BDMS,20190513,24.7,24.8,24.5,24.6,31938200
BEAUTY,20190513,5.7,5.8,5.4,5.45,94964800
BEC,20190513,8.7,8.75,8.55,8.6,13911500
BEM,20190513,11,11.2,10.9,11.2,29597000
BFIT,20190513,17.7,17.8,17.7,17.7,49500
BGC,20190513,11.5,11.8,11.4,11.7,517300
BGRIM,20190513,32,32.5,31.75,32,11565000
BGT,20190513,1.02,1.06,1,1.01,154600
BH,20190513,168,169,164.5,166.5,1669300
BIG,20190513,1.11,1.11,1.03,1.04,12689700
BIZ,20190513,2.66,2.68,2.62,2.66,48600
BJC,20190513,51.75,52.25,51.25,51.5,5842100
BJCHI,20190513,2.08,2.1,2.08,2.08,191900
BKD,20190513,2.92,2.92,2.9,2.9,224100
BKI,20190513,325,326,323,323,9100
BKKCP,20190513,12.8,12.8,12.8,12.8,1200
BLA,20190513,27.5,27.5,27.25,27.25,261800
BLAND,20190513,1.55,1.56,1.54,1.55,10117200
BM,20190513,2.74,2.76,2.74,2.74,52000
BOFFICE,20190513,14,14.2,14,14.2,272700
BOL,20190513,2.48,2.48,2.38,2.44,2086500
BPP,20190513,21.8,21.8,20.9,21.1,10853900
BR,20190513,3.7,3.7,3.68,3.68,621000
BROOK,20190513,0.45,0.46,0.45,0.45,2107000
BRR,20190513,6.15,6.15,6.1,6.1,123400
BRRGIF,20190513,10.2,10.3,10.1,10.2,1644600
BSBM,20190513,0.9,0.91,0.89,0.89,187600
BSM,20190513,0.58,0.58,0.56,0.57,615100
BTNC,20190513,18,18.1,18,18.1,1100
BTS,20190513,11.5,11.6,11.5,11.6,19688800
BTSGIF,20190513,12.4,12.4,12.4,12.4,5670100
BTW,20190513,1.43,1.46,1.43,1.46,5400
BWG,20190513,1.02,1.02,1,1,20878800
CAZ,20190513,2.24,2.24,2.16,2.16,867300
CBG,20190513,58.5,61.5,58.5,60.75,9567400
CCET,20190513,1.86,1.88,1.85,1.86,409700
CCP,20190513,0.34,0.35,0.34,0.35,295100
CEN,20190513,1.02,1.02,0.99,1,1045900
CENTEL,20190513,40.75,41.25,39.25,39.75,6844000
CFRESH,20190513,3.78,3.8,3.78,3.78,3200
CGD,20190513,1.14,1.14,1.1,1.11,2179500
CGH,20190513,0.89,0.9,0.88,0.9,341400
CHAYO,20190513,4.4,4.56,4.38,4.46,10290600
CHEWA,20190513,1.1,1.1,1.06,1.07,2861000
CHG,20190513,1.91,1.93,1.9,1.91,12611200
CHO,20190513,1.04,1.04,1.01,1.01,550300
CHOTI,20190513,106,106.5,105,105,2400
CHOW,20190513,2.38,2.38,2.34,2.36,124900
CI,20190513,1.24,1.26,1.24,1.25,1300
CIG,20190513,0.28,0.28,0.27,0.28,433900
CIMBT,20190513,0.75,0.77,0.75,0.76,604500
CITY,20190513,2.28,2.28,2.28,2.28,10700
CK,20190513,26.25,26.25,25.75,25.75,3866200
CKP,20190513,5.75,5.85,5.7,5.85,53391200
CM,20190513,3.92,3.96,3.92,3.94,35800
CMAN,20190513,2.52,2.64,2.52,2.6,789700
CMC,20190513,1.55,1.55,1.49,1.5,3594900
CMO,20190513,1.61,1.64,1.58,1.61,2367800
CMR,20190513,2.34,2.36,2.34,2.36,27600
CNS,20190513,1.8,1.8,1.76,1.76,44100
CNT,20190513,1.94,1.94,1.93,1.94,15500
COL,20190513,24.2,24.3,23.7,24,131400
COLOR,20190513,1.2,1.23,1.2,1.2,65200
COM7,20190513,19.9,20.1,19.6,19.7,7516400
COMAN,20190513,4.06,4.06,3.6,3.74,878600
COTTO,20190513,2.08,2.1,2.06,2.1,187000
CPALL,20190513,77,77.25,76.25,76.25,14954900
CPF,20190513,28.25,29,27.75,27.75,64739800
CPH,20190513,6.4,6.4,6.4,6.4,1000
CPI,20190513,1.41,1.42,1.4,1.42,39200
CPL,20190513,1.99,2,1.99,2,700
CPN,20190513,73,74,73,73.75,4198600
CPNCG,20190513,15.3,15.3,15.2,15.3,57900
CPNREIT,20190513,28.75,29.5,28.75,29,3792800
CPR,20190513,4.98,5.05,4.94,5,128600
CPT,20190513,1.26,1.27,1.22,1.22,7622400
CPTGF,20190513,13.1,13.1,13,13.1,14200
CRANE,20190513,2.16,2.18,2.04,2.04,580800
CRD,20190513,0.99,1,0.99,0.99,208500
CRYSTAL,20190513,9.25,9.3,9.25,9.3,34700
CSC,20190513,48.25,48.25,46.75,47.75,7100
CSP,20190513,1.17,1.17,1.14,1.15,125500
CSS,20190513,1.9,1.9,1.85,1.85,5161900
CTARAF,20190513,4.74,4.76,4.74,4.74,33100
CTW,20190513,7.8,7.8,7.8,7.8,54500
CWT,20190513,3.06,3.06,2.98,3.04,5200
D,20190513,6.85,6.85,6.75,6.75,104000
DCC,20190513,2.08,2.08,2,2.04,8978300
DCON,20190513,0.45,0.46,0.44,0.45,2407800
DCORP,20190513,0.5,0.52,0.5,0.5,561900
DDD,20190513,28,28.5,27,27,522300
DELTA,20190513,72.5,72.5,69.5,71,521500
DEMCO,20190513,2.98,2.98,2.94,2.94,357200
DIF,20190513,16.4,16.7,16.4,16.7,21215300
DIGI,20190513,0.3,0.3,0.29,0.3,57500
DIMET,20190513,0.74,0.75,0.73,0.73,426500
DOD,20190513,9.15,9.15,7.85,8.3,13343000
DREIT,20190513,5.75,5.75,5.75,5.75,80700
DRT,20190513,5.7,5.75,5.65,5.75,1859600
DTAC,20190513,52,52.25,51.5,51.75,2600500
DTC,20190513,10.8,10.8,10.4,10.4,418200
EA,20190513,53.5,54,52.25,53,18538200
EASON,20190513,2.16,2.18,2.12,2.12,43700
EASTW,20190513,11.5,11.5,11.3,11.5,1202800
ECF,20190513,2.36,2.36,2.32,2.36,2968000
ECL,20190513,1.57,1.59,1.53,1.54,2164300
EE,20190513,0.52,0.53,0.51,0.52,3916000
EFORL,20190513,0.05,0.06,0.05,0.05,3881600
EGATIF,20190513,11.9,12,11.9,12,3410900
EGCO,20190513,288,289,285,285,1314900
EIC,20190513,0.04,0.04,0.04,0.04,87100
EKH,20190513,6.1,6.25,6.1,6.2,3548300
EMC,20190513,0.24,0.25,0.23,0.25,6311200
EPCO,20190513,3.32,3.36,3.28,3.28,1541200
EPG,20190513,6,6,5.55,5.55,11785300
ERW,20190513,6.8,6.9,6.75,6.8,2191000
ERWPF,20190513,5.25,5.25,5.2,5.2,6200
ESSO,20190513,10.7,10.8,10.5,10.6,10132900
ESTAR,20190513,0.53,0.54,0.52,0.53,1360600
