<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AQ,20190911,0.03,0.03,0.02,0.02,2329300
AQUA,20190911,0.51,0.52,0.51,0.51,21271300
ARIN,20190911,0.7,0.71,0.68,0.69,2210200
ARIP,20190911,0.44,0.45,0.44,0.44,24500
ARROW,20190911,9.5,9.55,9.3,9.4,119000
AS,20190911,0.83,0.86,0.83,0.86,11300
ASAP,20190911,2.8,2.94,2.8,2.84,1729900
ASEFA,20190911,4.72,4.76,4.68,4.74,209200
ASIA,20190911,6.6,6.6,6.5,6.55,19200
ASIAN,20190911,6.1,6.65,6.05,6.25,7715000
ASIMAR,20190911,1.51,1.53,1.5,1.53,69300
ASK,20190911,26.75,26.75,26,26.25,105800
ASN,20190911,5.9,5.95,5.6,5.85,1200
ASP,20190911,2.32,2.32,2.2,2.24,11566200
ATP30,20190911,1.43,1.45,1.43,1.44,305200
AU,20190911,14.2,14.3,13.9,14.2,1436400
AUCT,20190911,9.25,9.45,9.05,9.45,7869200
AYUD,20190911,40.75,41.25,40.75,41.25,15800
B,20190911,0.32,0.33,0.31,0.32,433400
B-WORK,20190911,12.7,12.7,12.6,12.6,45100
B52,20190911,0.23,0.25,0.23,0.25,1713900
BA,20190911,9.5,9.65,9.4,9.65,924600
BAFS,20190911,33.5,33.75,33.25,33.5,158700
BANPU,20190911,12.5,12.7,12.4,12.6,27113100
BAY,20190911,34.5,35,34.25,34.75,773300
BBL,20190911,172.5,178,172.5,177.5,12642800
BCH,20190911,16,16.1,15.9,16,5926000
BCP,20190911,27,27.75,26.75,27.75,6762500
BCPG,20190911,19.5,19.5,19,19.3,7062100
BCT,20190911,42,42.5,42,42.25,5700
BDMS,20190911,24.6,24.8,24.4,24.7,30739900
BEAUTY,20190911,2.84,2.86,2.8,2.82,16832500
BEC,20190911,8.65,8.85,8.55,8.65,27572400
BEM,20190911,11.4,11.5,11.3,11.3,55265000
BFIT,20190911,15.8,15.8,15.7,15.8,40400
BGC,20190911,14.8,14.9,14.5,14.7,5907600
BGRIM,20190911,42.25,42.5,40.5,41,30246200
BGT,20190911,1,1.01,0.99,1,25500
BH,20190911,139,142,139,142,1829400
BIG,20190911,0.83,0.84,0.82,0.83,7511500
BIZ,20190911,2.58,2.62,2.58,2.6,80700
BJC,20190911,54,54.25,53,53.5,6525400
BJCHI,20190911,2.74,2.82,2.6,2.74,2510600
BKD,20190911,2.78,2.78,2.76,2.78,98100
BKI,20190911,322,323,320,323,3900
BKKCP,20190911,13.9,14,13.9,13.9,82700
BLA,20190911,20.4,21.8,20.4,21.6,5882500
BLAND,20190911,1.52,1.52,1.49,1.52,6698100
BM,20190911,2.12,2.22,2.12,2.12,38100
BOFFICE,20190911,17.6,17.6,17.3,17.3,73700
BOL,20190911,2.86,2.96,2.84,2.96,153400
BPP,20190911,20.1,20.2,19.9,20.1,5095200
BR,20190911,2.94,2.94,2.88,2.9,504200
BROCK,20190911,1.98,1.98,1.98,1.98,400
BROOK,20190911,0.48,0.5,0.48,0.49,785500
BRR,20190911,4.96,5.05,4.94,4.98,43300
BRRGIF,20190911,9.35,9.4,9.35,9.35,95600
BSBM,20190911,0.9,0.9,0.9,0.9,21000
BSM,20190911,0.37,0.38,0.37,0.37,998100
BTNC,20190911,17.7,17.7,17.7,17.7,100
BTS,20190911,13.7,13.8,13.3,13.4,70955600
BTSGIF,20190911,11.1,11.1,11,11.1,1911000
BTW,20190911,1.15,1.15,1.09,1.14,221900
BWG,20190911,0.7,0.72,0.69,0.72,9941200
CAZ,20190911,2.34,2.36,2.34,2.34,94500
CBG,20190911,80,81,79.25,79.25,2409800
CCET,20190911,1.84,1.85,1.81,1.83,138500
CCP,20190911,0.33,0.34,0.33,0.33,176700
CEN,20190911,0.93,0.93,0.92,0.92,2700
CENTEL,20190911,34.25,34.5,33.75,34,4252000
CFRESH,20190911,2,2.02,1.99,2.02,163600
CGD,20190911,1,1.01,0.99,1,5108600
CGH,20190911,0.85,0.86,0.84,0.86,2368100
CHAYO,20190911,4.98,5.2,4.96,5.15,4955600
CHEWA,20190911,0.72,0.72,0.71,0.72,440600
CHG,20190911,2.38,2.42,2.34,2.38,27559900
CHO,20190911,0.85,0.86,0.85,0.85,520000
CHOTI,20190911,94.25,94.25,94.25,94.25,100
CHOW,20190911,1.91,1.92,1.91,1.91,55100
CI,20190911,1.01,1.03,0.97,0.99,372500
CIG,20190911,0.24,0.24,0.23,0.23,1099100
CIMBT,20190911,0.67,0.67,0.66,0.66,419200
CITY,20190911,2.02,2.04,2.02,2.04,18400
CK,20190911,23.3,23.6,23.2,23.5,7496500
CKP,20190911,6.2,6.2,6.1,6.1,29375100
CM,20190911,3.26,3.3,3.16,3.2,100100
CMAN,20190911,2,2.02,2,2.02,135000
CMC,20190911,1.07,1.08,1.06,1.08,741000
CMO,20190911,1.19,1.19,1.17,1.19,85700
CMR,20190911,2.24,2.26,2.24,2.24,15500
CNS,20190911,1.69,1.69,1.66,1.66,119800
CNT,20190911,1.87,1.87,1.84,1.86,216700
COL,20190911,20.3,20.4,20.2,20.3,24700
COLOR,20190911,1.15,1.16,1.15,1.16,27700
COM7,20190911,25.25,26,25,25.25,8516400
COMAN,20190911,3,3.02,3,3,3200
COTTO,20190911,1.77,1.79,1.77,1.79,49900
CPALL,20190911,83.5,84,83,84,18018500
CPF,20190911,28,28.5,27.75,28.5,23466900
CPI,20190911,1.44,1.48,1.44,1.48,53200
CPL,20190911,1.22,1.23,1.2,1.23,108300
CPN,20190911,67.75,68.75,67.25,68.5,7971800
CPNCG,20190911,15.1,15.1,15,15,378700
CPNREIT,20190911,35.5,35.5,34.75,34.75,1205100
CPR,20190911,4.7,4.74,4.68,4.72,38600
CPT,20190911,0.95,0.95,0.94,0.94,515700
CPTGF,20190911,13.3,13.3,13.3,13.3,83300
CRANE,20190911,2.06,2.1,2.04,2.08,23600
CRD,20190911,0.94,0.95,0.94,0.95,46800
CRYSTAL,20190911,8.95,8.95,8.9,8.95,145800
CSC,20190911,49,49,49,49,1000
CSP,20190911,1.03,1.03,1.03,1.03,16000
CSS,20190911,1.65,1.66,1.63,1.64,1367100
CTARAF,20190911,5.85,5.85,5.8,5.85,294700
CTW,20190911,6.5,6.55,6.5,6.55,49200
CWT,20190911,2.82,2.86,2.8,2.84,229500
D,20190911,5.5,5.5,5,5.2,960600
DCC,20190911,2.04,2.1,2.04,2.06,1975500
DCON,20190911,0.4,0.4,0.39,0.4,1108900
DCORP,20190911,0.48,0.48,0.46,0.46,116500
DDD,20190911,27.75,28,27.5,28,241400
DELTA,20190911,48.75,50.25,48.5,50,1547700
DEMCO,20190911,3.28,3.28,3.2,3.22,1193900
DIF,20190911,17.4,17.4,17.1,17.2,25755400
DIMET,20190911,0.69,0.73,0.69,0.72,11871000
DOD,20190911,11.8,12.3,11.8,12,2664100
DOHOME,20190911,9.7,10.2,9.65,9.85,82255100
DREIT,20190911,6,6.05,6,6.05,1007200
DRT,20190911,6,6.1,6,6.1,307800
DTAC,20190911,58.75,59.5,58.5,58.5,7550000
DTC,20190911,9.85,10,9.85,10,48800
EA,20190911,50.25,50.75,50,50.75,11643900
EARTH,20190911,0.39,0.39,0.3,0.32,216699100
EASON,20190911,1.72,1.8,1.64,1.68,1916000
EASTW,20190911,12.7,12.8,12.6,12.6,1040100
ECF,20190911,2.34,2.36,2.34,2.36,764800
ECL,20190911,1.68,1.68,1.63,1.64,3490900
EE,20190911,0.56,0.57,0.54,0.56,3373400
EFORL,20190911,0.04,0.04,0.04,0.04,6059200
EGATIF,20190911,13.6,13.6,13.5,13.5,548900
EGCO,20190911,362,362,345,350,2530700
EIC,20190911,0.04,0.04,0.03,0.03,268500
EKH,20190911,7.95,8,7.9,8,2520800
EMC,20190911,0.24,0.24,0.23,0.24,1825100
EPCO,20190911,4.02,4.06,3.98,4,5564500
EPG,20190911,7.6,7.65,7.4,7.45,5455400
ERW,20190911,6.2,6.25,5.95,6.05,13679800
ERWPF,20190911,5.25,5.3,5.25,5.25,19000
ESSO,20190911,8.4,8.8,8.35,8.7,62613200
ESTAR,20190911,0.43,0.44,0.43,0.44,403300
ETE,20190911,0.87,0.89,0.86,0.87,720500
EVER,20190911,0.37,0.38,0.36,0.36,16081300
FANCY,20190911,0.7,0.79,0.7,0.78,10290100
FLOYD,20190911,1.68,1.68,1.67,1.68,148800
FN,20190911,1.75,1.75,1.73,1.74,705200
FNS,20190911,2.94,3.2,2.94,3.06,99000
FORTH,20190911,5.75,5.8,5.75,5.8,139300
FPI,20190911,2.5,2.52,2.48,2.5,320000
FPT,20190911,18.8,18.9,18.2,18.3,3060700
FSMART,20190911,6.65,6.65,6.45,6.5,2042500
FSS,20190911,1.69,1.69,1.68,1.68,200
FTE,20190911,2.12,2.16,2.1,2.12,508400
FTREIT,20190911,17.9,17.9,17.6,17.9,1700500
FUTUREPF,20190911,25.75,25.75,25.25,25.25,29100
FVC,20190911,0.49,0.49,0.48,0.48,381500
GAHREIT,20190911,9,9,8.95,9,107100
GBX,20190911,0.51,0.53,0.51,0.53,643000
GC,20190911,5.2,5.2,5.15,5.2,30300
GCAP,20190911,2.36,2.4,2.36,2.36,458000
GEL,20190911,0.2,0.2,0.2,0.2,1182000
GENCO,20190911,0.59,0.59,0.58,0.58,710900
GFPT,20190911,17,17,16.7,16.9,1413600
GGC,20190911,11.9,12.1,11.7,12,3356500
GIFT,20190911,2.46,2.5,2.42,2.44,674700
GJS,20190911,0.14,0.14,0.13,0.13,1852300
GL,20190911,5.4,5.45,5.25,5.25,3051500
GLAND,20190911,2.7,2.7,2.66,2.66,60900
GLANDRT,20190911,14,14.1,13.6,13.9,23500
GLOBAL,20190911,16.6,17.1,16.6,16.7,12601000
GLOW,20190911,89.75,90,89.75,89.75,40600
GOLD,20190911,8.4,8.5,8.4,8.5,181900
GOLDPF,20190911,7.45,7.45,7.4,7.4,3000
GPI,20190911,1.9,1.9,1.89,1.9,199500
GPSC,20190911,71,71.25,69.5,69.75,15174500
GRAMMY,20190911,11,11.2,11,11,68200
GRAND,20190911,0.89,0.91,0.89,0.91,2836600
GREEN,20190911,0.86,0.86,0.82,0.83,470700
GSC,20190911,0.92,0.92,0.85,0.86,2809400
GTB,20190911,0.6,0.61,0.6,0.61,147800
GULF,20190911,158,158,152.5,152.5,22941700
GUNKUL,20190911,3.16,3.2,3.12,3.2,25775100
GVREIT,20190911,17.1,17.5,17,17.5,92700
HANA,20190911,28.5,29.25,28.5,29.25,2616500
HARN,20190911,2.3,2.32,2.3,2.3,151400
HFT,20190911,2.74,2.76,2.7,2.72,257300
HMPRO,20190911,18.4,18.5,18.2,18.3,17160400
HPF,20190911,4.94,4.94,4.94,4.94,20000
HPT,20190911,0.7,0.7,0.69,0.69,88000
HREIT,20190911,10.1,10.2,9.95,10.1,2573900
HTC,20190911,21.7,21.7,20.4,21.2,578500
HTECH,20190911,3.2,3.2,3.16,3.2,202100
HUMAN,20190911,8.5,8.55,8.5,8.5,289600
HYDRO,20190911,0.45,0.49,0.43,0.44,961400
ICHI,20190911,6.95,7.05,6.65,6.8,6843700
ICN,20190911,1.7,1.71,1.69,1.7,328200
IFS,20190911,3.52,3.52,3.48,3.52,156700
IHL,20190911,4.52,4.56,4.42,4.42,1431000
III,20190911,6.1,6.35,6.1,6.35,1561300
ILINK,20190911,5.1,5.15,5.1,5.1,142200
ILM,20190911,21.9,22.2,21.8,22,1006000
IMPACT,20190911,26.5,27,26,26.5,615200
INET,20190911,3.1,3.12,3.06,3.08,513000
INGRS,20190911,0.6,0.6,0.59,0.6,185600
INOX,20190911,0.77,0.77,0.76,0.77,130700
INTUCH,20190911,66,66,64.25,64.75,30282000
IRC,20190911,17,17.2,17,17.2,23600
IRCP,20190911,0.58,0.58,0.57,0.57,169000
IRPC,20190911,3.94,4.2,3.92,4.2,273318900
IT,20190911,3.12,3.16,3.08,3.1,215000
ITD,20190911,1.9,1.95,1.9,1.94,9440200
ITEL,20190911,3.34,3.36,3.32,3.34,145500
IVL,20190911,35.5,37.25,35.25,37.25,44785200
J,20190911,0.99,0.99,0.99,0.99,82000
JAS,20190911,6.4,6.6,6.4,6.6,38577100
JASIF,20190911,11.4,11.5,11.3,11.3,23197100
JCK,20190911,1.24,1.24,1.21,1.23,59300
JCKH,20190911,0.45,0.47,0.45,0.46,68100
JKN,20190911,7.95,8,7.9,8,2154300
JMART,20190911,11.5,11.6,11.3,11.3,3372000
JMT,20190911,18,18.1,17.8,18,2769400
JSP,20190911,0.31,0.32,0.31,0.32,2786500
JTS,20190911,1.3,1.33,1.28,1.33,63400
JUBILE,20190911,18.2,18.7,18.2,18.7,387400
JWD,20190911,9.45,9.55,9.25,9.3,2862800
K,20190911,1.12,1.14,1.12,1.12,379100
KAMART,20190911,4.72,4.72,4.64,4.64,1016000
KASET,20190911,1.8,1.92,1.79,1.79,636000
KBANK,20190911,167,169,166.5,169,12040900
KBS,20190911,3.7,3.72,3.68,3.68,9500
KCAR,20190911,11.6,11.6,11.4,11.5,46600
KCE,20190911,18.3,18.6,18,18.6,11758700
KCM,20190911,0.72,0.74,0.71,0.73,466000
KDH,20190911,91,91,91,91,1000
KGI,20190911,4.58,4.6,4.54,4.58,1718200
KIAT,20190911,0.39,0.39,0.38,0.39,1676400
KKC,20190911,0.93,0.94,0.92,0.93,280700
KKP,20190911,67.5,68,66.5,67.75,8518900
KOOL,20190911,1.18,1.2,1.18,1.19,176300
KPNPF,20190911,8.7,8.7,8.7,8.7,100
KSL,20190911,2.32,2.36,2.32,2.34,836400
KTB,20190911,17.2,18,17.1,17.8,92730900
KTC,20190911,45,45,44,44.25,8073000
KTIS,20190911,4.78,4.82,4.74,4.82,81700
KUMWEL,20190911,1.01,1.03,1,1.02,2678600
KWG,20190911,1.6,1.63,1.58,1.63,47300
KWM,20190911,0.9,0.92,0.9,0.92,84900
KYE,20190911,339,341,338,341,300
L&E,20190911,2.3,2.3,2.24,2.28,31700
LALIN,20190911,5.45,5.45,5.4,5.45,105900
LANNA,20190911,9.15,9.15,8.55,8.95,839000
LDC,20190911,0.98,1,0.98,1,61200
LEE,20190911,2.18,2.18,2.14,2.16,332700
LH,20190911,10.5,10.6,10.4,10.5,41234400
LHFG,20190911,1.37,1.38,1.36,1.37,2338500
LHHOTEL,20190911,20,20,19.7,19.8,829100
LHK,20190911,3.32,3.36,3.32,3.34,28400
LHPF,20190911,9.1,9.15,9.1,9.15,150700
LHSC,20190911,19,19,18.9,19,37600
LIT,20190911,5.5,5.55,5.45,5.5,415300
LOXLEY,20190911,1.9,1.9,1.88,1.9,847500
LPH,20190911,5.1,5.1,5.05,5.1,110100
LPN,20190911,6.1,6.15,6.1,6.1,1973300
LRH,20190911,45.5,45.75,45.5,45.75,1200
LST,20190911,4.56,4.58,4.54,4.56,63500
LUXF,20190911,9,9.05,8.9,8.95,91200
M,20190911,76.5,76.5,75.5,76,500500
M-CHAI,20190911,192,197,192,197,200
M-PAT,20190911,5.1,5.2,5.1,5.2,4800
MACO,20190911,1.53,1.55,1.52,1.54,5665100
MAJOR,20190911,25,25.25,24.8,25,914100
MAKRO,20190911,35,35,34.25,34.5,534500
MALEE,20190911,7.95,8.05,7.95,8,103700
MATCH,20190911,1.87,1.87,1.85,1.85,9800
MAX,20190911,0.02,0.02,0.01,0.02,4296300
MBAX,20190911,3.78,3.8,3.78,3.8,1800
MBK,20190911,23.5,23.6,23.5,23.6,668600
MBKET,20190911,8.55,8.6,8.55,8.6,44200
MC,20190911,7.6,7.75,7.55,7.75,1879000
MCOT,20190911,10,10.2,9.95,10.2,119900
MCS,20190911,9.15,9.15,9.05,9.05,1040300
MDX,20190911,3.52,3.56,3.48,3.5,174200
MEGA,20190911,34,34,33.25,33.5,843000
META,20190911,1.4,1.41,1.38,1.4,4121700
MFC,20190911,17.4,17.4,17.4,17.4,2500
MFEC,20190911,3.56,3.58,3.56,3.58,66000
MGT,20190911,1.86,1.88,1.84,1.87,501000
MIDA,20190911,0.58,0.58,0.57,0.57,1164000
MILL,20190911,0.79,0.79,0.77,0.77,311500
MINT,20190911,38.5,39.25,38.25,39,10258400
MIT,20190911,3.2,3.2,3.2,3.2,1000
MITSIB,20190911,2.36,2.4,2.34,2.4,1762500
MJD,20190911,3.2,3.28,3.2,3.28,26100
MJLF,20190911,12.3,12.4,12.2,12.4,31400
MK,20190911,3.32,3.32,3.28,3.3,291700
ML,20190911,0.98,0.98,0.97,0.98,11400
MM,20190911,3.26,3.56,3.04,3.04,8304200
MNIT,20190911,1.54,1.54,1.46,1.46,1600
MODERN,20190911,2.78,2.78,2.78,2.78,163900
MONO,20190911,1.49,1.5,1.48,1.5,257600
MOONG,20190911,4.5,4.54,4.5,4.52,117000
MORE,20190911,0.15,0.16,0.15,0.15,3027100
MPG,20190911,0.33,0.36,0.33,0.34,12300
MSC,20190911,6.5,6.6,6.5,6.6,2200
MTC,20190911,57.5,57.75,54.75,55.25,13464100
MTI,20190911,90,90,90,90,1000
MVP,20190911,1.81,1.83,1.81,1.83,21100
NBC,20190911,0.76,0.77,0.76,0.77,1300
NCH,20190911,1,1.01,1,1.01,45100
NCL,20190911,1.15,1.16,1.15,1.16,20100
NDR,20190911,1.39,1.41,1.39,1.39,15000
NEP,20190911,0.25,0.26,0.22,0.26,550700
NER,20190911,2.62,2.62,2.58,2.58,6317500
NETBAY,20190911,34.25,34.5,34.25,34.25,183600
NEWS,20190911,0.01,0.01,0.01,0.01,5842500
NEX,20190911,2.5,2.5,2.42,2.46,2740100
NFC,20190911,3.58,3.6,3.58,3.58,800
NINE,20190911,2.4,2.6,2.4,2.46,696900
NNCL,20190911,2.18,2.2,2.12,2.14,4417900
NOBLE,20190911,27.25,27.25,26.5,26.75,1056500
NOK,20190911,2.16,2.16,2.14,2.14,68700
NPPG,20190911,1,1.04,1,1.04,10133200
NTV,20190911,53,53,52.5,52.75,5800
NUSA,20190911,0.4,0.4,0.39,0.39,2652200
NVD,20190911,2.24,2.26,2.12,2.2,442700
NWR,20190911,0.6,0.6,0.59,0.6,1602400
NYT,20190911,4.76,4.82,4.72,4.72,2959400
OCC,20190911,13.9,13.9,13.9,13.9,100
OCEAN,20190911,1.15,1.16,1.11,1.13,2574500
OGC,20190911,30,30.25,30,30.25,4100
OISHI,20190911,115,115,114,115,2200
ORI,20190911,8.1,8.15,7.95,8,3426100
OSP,20190911,37.5,37.5,36,36.5,16227700
OTO,20190911,3,3,2.98,3,146500
PACE,20190911,0.17,0.17,0.15,0.16,10950300
PAF,20190911,0.76,0.76,0.73,0.73,278500
PAP,20190911,2.68,2.7,2.66,2.7,15600
PATO,20190911,12,12,11.9,12,21200
PB,20190911,60.5,60.5,60.5,60.5,24500
PCSGH,20190911,6.3,6.4,6.3,6.4,11100
PDG,20190911,3.14,3.16,3.1,3.1,101100
PDI,20190911,8.8,8.85,8.55,8.65,167400
PDJ,20190911,1.55,1.58,1.55,1.55,43500
PE,20190911,0.07,0.07,0.06,0.06,24800
PERM,20190911,1.05,1.05,1.02,1.03,268600
PF,20190911,0.86,0.88,0.86,0.88,19579700
PHOL,20190911,1.82,1.82,1.81,1.82,101700
PIMO,20190911,1.55,1.55,1.5,1.5,3053100
PJW,20190911,1.58,1.58,1.57,1.58,67800
PK,20190911,1.82,1.86,1.81,1.85,30400
PL,20190911,2.82,2.84,2.82,2.84,132700
PLANB,20190911,8.85,8.95,8.6,8.7,20008600
PLANET,20190911,1.24,1.24,1.23,1.23,200
PLAT,20190911,5.35,5.5,5.35,5.5,2479100
PLE,20190911,0.94,0.94,0.92,0.94,2942800
PM,20190911,8.75,8.8,8.75,8.75,109400
POPF,20190911,13.6,13.6,13.5,13.6,68600
PORT,20190911,3.78,3.84,3.76,3.78,1196700
POST,20190911,1.8,1.99,1.7,1.91,12600
PPF,20190911,11.7,11.7,11.6,11.7,81800
PPM,20190911,1.16,1.23,1.16,1.22,5600
PPP,20190911,2.64,2.66,2.64,2.64,20500
PPPM,20190911,1.48,1.48,1.28,1.37,14032800
PPS,20190911,0.72,0.72,0.7,0.7,194800
PR9,20190911,9.75,9.75,9.6,9.7,1198400
PRAKIT,20190911,10.8,10.8,10.7,10.8,7800
PREB,20190911,9.2,9.2,9.15,9.15,272600
PRG,20190911,13.3,13.3,12.9,12.9,8100
PRIME,20190911,0.38,0.41,0.38,0.4,3360500
PRIN,20190911,1.58,1.6,1.57,1.6,83200
PRINC,20190911,4.36,4.4,4.34,4.4,245200
PRM,20190911,8.95,9.05,8.85,8.9,4564800
PROUD,20190911,1.41,1.42,1.39,1.39,236500
PSH,20190911,19.2,19.5,19.1,19.2,2209800
PSL,20190911,8.35,8.6,8.3,8.55,9302500
PSTC,20190911,0.78,0.79,0.77,0.78,27208100
PT,20190911,5.55,5.65,5.55,5.65,148200
PTG,20190911,19.9,20.6,19.8,20.6,21815100
PTL,20190911,14.5,14.6,14.5,14.5,405700
PTT,20190911,45.25,45.75,45,45.75,43756200
PTTEP,20190911,124.5,124.5,122.5,123.5,17837400
PTTGC,20190911,53.5,55.25,53.25,55.25,33706800
PYLON,20190911,5.55,5.55,5.45,5.45,356500
Q-CON,20190911,5.6,5.6,5.6,5.6,300
QH,20190911,2.82,2.84,2.8,2.82,33791400
QHHR,20190911,10.1,10.2,10.1,10.2,66200
QHOP,20190911,3.66,3.8,3.6,3.8,11800
QHPF,20190911,15,15.1,15,15.1,251700
QLT,20190911,3.84,3.86,3.82,3.82,10400
QTC,20190911,4.88,4.9,4.86,4.86,232100
RAM,20190911,161,161,160.5,160.5,1400
RATCH,20190911,74,74.25,70.25,72.5,14508600
RCI,20190911,3.94,3.94,3.9,3.92,5150400
RCL,20190911,4.28,4.28,4.26,4.28,355400
RICHY,20190911,1.11,1.11,1.09,1.1,494200
RJH,20190911,25.5,25.75,25,25.5,615800
RML,20190911,1.07,1.07,1.07,1.07,388400
ROBINS,20190911,64.75,64.75,64.25,64.75,885700
ROCK,20190911,19.5,19.5,19.5,19.5,4200
ROH,20190911,43.75,43.75,40,40.75,9400
ROJNA,20190911,6.9,6.9,6.7,6.8,3514200
RP,20190911,2.02,2.14,2,2.08,181900
RPC,20190911,0.62,0.65,0.62,0.64,4067500
RPH,20190911,6.8,6.85,6.75,6.85,745300
RS,20190911,16.8,16.9,16.5,16.6,9251700
RSP,20190911,3.82,3.82,3.66,3.68,397400
RWI,20190911,1.3,1.3,1.3,1.3,300000
S,20190911,3.28,3.36,3.28,3.36,4933900
S&J,20190911,26.25,26.25,26.25,26.25,500
S11,20190911,8.4,8.4,8.2,8.35,385900
SAAM,20190911,1.29,1.3,1.29,1.3,7600
SABINA,20190911,31.75,32,31.5,31.5,1377600
SALEE,20190911,0.96,0.98,0.95,0.98,561300
SAM,20190911,0.42,0.43,0.42,0.43,108400
SAMART,20190911,8.9,9.25,8.9,9.25,4085000
SAMCO,20190911,1.64,1.66,1.64,1.65,310800
SAMTEL,20190911,10,10.4,9.95,10,244900
SANKO,20190911,0.97,0.97,0.96,0.96,511100
SAPPE,20190911,25,25,24.2,24.2,496900
SAT,20190911,17,17.2,17,17.2,180000
SAWAD,20190911,57.25,57.5,54.75,55,11970000
SC,20190911,2.62,2.66,2.62,2.66,1157600
SCB,20190911,118.5,123,118,123,36706700
SCC,20190911,426,438,426,436,4621100
SCCC,20190911,227,228,226,226,100400
SCG,20190911,4.04,4.06,4,4.06,2600
SCI,20190911,1.76,1.79,1.72,1.72,356500
SCN,20190911,2.44,2.44,2.38,2.44,522600
SCP,20190911,7,7.15,7,7.15,52200
SDC,20190911,0.27,0.27,0.26,0.27,267700
SE,20190911,1.85,1.86,1.85,1.86,2100
SEAFCO,20190911,7.2,7.25,7.15,7.25,3243100
SEAOIL,20190911,5.3,5.5,5.25,5.25,530400
SEG,20190911,36.75,37,36.75,36.75,10500
SELIC,20190911,2.74,2.76,2.74,2.76,40100
SENA,20190911,3.24,3.24,3.22,3.24,300200
SF,20190911,6.1,6.15,6.05,6.15,1374600
SGF,20190911,1.16,1.16,1.15,1.15,767200
SGP,20190911,8.6,8.8,8.6,8.75,4286300
SHREIT,20190911,6.95,7,6.95,6.95,19700
SIAM,20190911,1.94,1.98,1.93,1.98,203100
SIMAT,20190911,1.42,1.42,1.41,1.41,447000
SINGER,20190911,8.5,8.75,8.2,8.25,6549400
SIRI,20190911,1.35,1.35,1.31,1.31,35648800
SIRIP,20190911,11.1,11.1,11.1,11.1,1200
SIS,20190911,9.1,9.1,8.95,9.05,278400
