<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190313,11.25,11.25,11.06,11.16,34100
BMSCG,20190313,8.12,8.12,8.08,8.1,10600
BMSCITH,20190313,12.29,12.4,12.26,12.4,360500
BSET100,20190313,10.38,10.49,10.37,10.49,39900
CHINA,20190313,5.5,5.62,5.5,5.62,18700
EBANK,20190313,5.54,5.54,5.54,5.54,100
ENGY,20190313,6.19,6.21,6.19,6.21,300
ESET50,20190313,5.7,5.7,5.7,5.7,5000
GLD,20190313,1.74,1.74,1.73,1.74,47600
TDEX,20190313,10.65,10.68,10.59,10.68,37800
TGOLDETF,20190313,3.8,3.81,3.8,3.8,64800
2S,20190313,2.2,2.22,2.2,2.2,202500
7UP,20190313,0.34,0.34,0.33,0.34,341700
A,20190313,6.45,6.45,6.4,6.45,12000
AAV,20190313,4.2,4.24,4.12,4.16,10045700
ABICO,20190313,4.38,4.48,4.3,4.4,66400
ABM,20190313,0.94,0.96,0.94,0.94,293700
ABPIF,20190313,6.65,6.65,6.5,6.5,811000
ACAP,20190313,4,4,3.86,3.9,1145000
ACC,20190313,0.61,0.66,0.57,0.61,6470600
ADB,20190313,0.9,0.9,0.87,0.87,144500
ADVANC,20190313,179,181,178.5,181,4313100
AEC,20190313,0.5,0.5,0.48,0.49,28500
AEONTS,20190313,181,183,179.5,182.5,319400
AF,20190313,0.65,0.69,0.65,0.69,1200
AFC,20190313,9.3,9.3,9,9,3100
AGE,20190313,0.97,0.97,0.96,0.96,586900
AH,20190313,20.5,20.6,19.9,20.3,2585900
AHC,20190313,17.8,17.8,17.8,17.8,1000
AIMIRT,20190313,10.7,10.8,10.7,10.8,293500
AIRA,20190313,1.44,1.44,1.44,1.44,100
AIT,20190313,21.8,22,21.8,21.9,127700
AJ,20190313,7.9,7.95,7.8,7.8,10300
AJA,20190313,0.21,0.22,0.21,0.21,438700
AKP,20190313,1.94,1.94,1.92,1.93,3500
AKR,20190313,0.81,0.82,0.8,0.8,1740900
ALLA,20190313,1.58,1.58,1.54,1.56,7441000
ALT,20190313,3.24,3.24,3.2,3.2,2000
ALUCON,20190313,178.5,179,178.5,178.5,9700
AMA,20190313,4.48,4.48,4.44,4.48,29800
AMANAH,20190313,1.77,1.81,1.73,1.74,11844600
AMARIN,20190313,5,5.05,5,5.05,42000
AMATA,20190313,21,21.2,20.9,21.2,3627900
AMATAR,20190313,10.9,11,10.9,11,58300
AMATAV,20190313,4.94,4.96,4.9,4.94,19500
AMC,20190313,1.8,1.81,1.78,1.81,38700
ANAN,20190313,3.48,3.5,3.44,3.48,3727400
AOT,20190313,67.25,68.75,67,68.75,27688300
AP,20190313,6.7,6.8,6.7,6.75,3623100
APCO,20190313,4.14,4.14,4.1,4.14,89800
APCS,20190313,4.66,4.68,4.64,4.64,50000
APEX,20190313,0.2,0.2,0.19,0.19,1141800
APURE,20190313,1.27,1.34,1.27,1.3,2305100
AQ,20190313,0.03,0.03,0.02,0.03,4664900
AQUA,20190313,0.46,0.47,0.44,0.45,119643600
ARIP,20190313,0.51,0.51,0.5,0.5,38100
ARROW,20190313,8.65,8.7,8.65,8.65,18700
AS,20190313,0.89,0.89,0.8,0.86,110000
ASAP,20190313,3.18,3.26,3.18,3.24,1419800
ASEFA,20190313,5.5,5.55,5.45,5.5,286700
ASIA,20190313,7.9,7.95,7.85,7.85,16700
ASIAN,20190313,7.5,7.8,7.5,7.8,2589800
ASIMAR,20190313,2.18,2.18,2.16,2.16,129200
ASK,20190313,22.9,22.9,22.7,22.7,197300
ASN,20190313,3.6,3.6,3.42,3.44,14000
ASP,20190313,3.16,3.16,3.12,3.16,925900
ATP30,20190313,1.53,1.53,1.52,1.52,197200
AU,20190313,7.9,8,7.9,8,152200
AUCT,20190313,6.4,6.4,6.1,6.25,1382100
AYUD,20190313,45.5,46,45,45.75,170100
B,20190313,0.47,0.47,0.45,0.47,117700
B-WORK,20190313,10.8,10.8,10.8,10.8,80800
BA,20190313,11.9,12.1,11.9,12,342500
BAFS,20190313,34.25,34.5,34,34.25,170800
BANPU,20190313,15.8,16,15.7,15.9,20928200
BAY,20190313,38,38,37.5,37.5,367200
BBL,20190313,207,211,207,210,2630800
BCH,20190313,16.2,16.4,16.1,16.4,13345800
BCP,20190313,32.25,32.5,32,32.25,2648400
BCPG,20190313,16.2,16.8,16.1,16.7,12365000
BCT,20190313,43.75,43.75,43.25,43.75,22800
BDMS,20190313,23.7,24,23.6,23.8,44426300
BEAUTY,20190313,6.75,6.85,6.7,6.85,36335200
BEC,20190313,6.7,7.15,6.65,7.1,37550000
BEM,20190313,10.1,10.1,10,10.1,19245100
BFIT,20190313,17.9,17.9,17.8,17.9,45300
BGC,20190313,12,12.1,11.4,11.8,3919100
BGRIM,20190313,29.25,29.75,29,29.75,3403200
BGT,20190313,0.98,0.99,0.96,0.99,900000
BH,20190313,180,181,179,180,782300
BIG,20190313,1.3,1.32,1.28,1.3,4918000
BIZ,20190313,2.78,2.8,2.76,2.8,150000
BJC,20190313,51,51.25,50.5,51,6365700
BJCHI,20190313,2.16,2.16,2.12,2.14,949100
