<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190522,11,11.01,10.96,11.01,22200
BMSCG,20190522,7.91,7.93,7.91,7.93,7800
BMSCITH,20190522,12.33,12.4,12.32,12.4,315400
BSET100,20190522,10.46,10.53,10.45,10.53,92900
CHINA,20190522,5.35,5.35,5.32,5.32,49600
ENGY,20190522,6.02,6.09,6.02,6.06,1900
GLD,20190522,1.72,1.72,1.72,1.72,72300
TDEX,20190522,10.62,10.72,10.62,10.72,129700
TGOLDETF,20190522,3.77,3.77,3.77,3.77,32000
2S,20190522,2.16,2.18,2.12,2.12,670000
7UP,20190522,0.26,0.26,0.23,0.26,2773900
A,20190522,6.35,6.35,6.3,6.3,15000
AAV,20190522,4.02,4.08,4,4.08,8815100
ABICO,20190522,3.66,3.7,3.64,3.7,30400
ABM,20190522,0.9,0.9,0.87,0.87,4100
ABPIF,20190522,5.85,5.85,5.8,5.85,66600
ACAP,20190522,3.34,3.5,3.34,3.44,311100
ACC,20190522,0.69,0.69,0.66,0.68,866000
ADB,20190522,0.81,0.83,0.81,0.83,54300
ADVANC,20190522,191,191,188.5,190,3916900
AEC,20190522,0.53,0.55,0.52,0.55,1693100
AEONTS,20190522,190.5,201,190.5,199,1075600
AF,20190522,0.67,0.68,0.67,0.68,98100
AGE,20190522,0.89,0.93,0.88,0.92,3124200
AH,20190522,17.4,17.7,17.3,17.6,407200
AHC,20190522,16.4,16.6,16.4,16.6,9400
AIMIRT,20190522,12,12,12,12,128200
AIRA,20190522,1.38,1.38,1.37,1.37,3800
AIT,20190522,21.4,21.4,21.3,21.4,36200
AJ,20190522,9.6,9.6,9.5,9.55,8700
AJA,20190522,0.19,0.22,0.19,0.21,12919400
AKP,20190522,1.59,1.61,1.58,1.61,146200
AKR,20190522,0.71,0.73,0.7,0.72,616800
ALL,20190522,4.42,4.44,4.02,4.1,6947600
ALLA,20190522,1.35,1.37,1.35,1.35,500700
ALT,20190522,2.74,2.76,2.72,2.76,8300
AMA,20190522,4.08,4.1,4.02,4.1,111800
AMANAH,20190522,1.58,1.63,1.58,1.63,851000
AMARIN,20190522,5.15,5.15,5,5,2100
AMATA,20190522,21.1,21.7,21.1,21.6,14419800
AMATAR,20190522,11.8,11.9,11.8,11.8,9500
AMATAV,20190522,4.8,4.9,4.8,4.86,43900
AMC,20190522,1.67,1.7,1.67,1.7,362600
ANAN,20190522,3.64,3.68,3.62,3.68,2972200
AOT,20190522,67,67.5,66.5,66.75,14422200
AP,20190522,7.55,7.65,7.5,7.65,9203000
APCO,20190522,3.78,3.78,3.68,3.7,54500
APCS,20190522,4.78,4.78,4.76,4.76,25000
APEX,20190522,0.18,0.19,0.18,0.19,3148700
APURE,20190522,1.31,1.33,1.31,1.33,182300
AQ,20190522,0.03,0.03,0.02,0.03,10620300
AQUA,20190522,0.48,0.5,0.48,0.49,4628700
ARIP,20190522,0.4,0.42,0.4,0.41,119100
ARROW,20190522,7.9,8.1,7.9,8.1,48200
AS,20190522,0.82,0.82,0.75,0.8,68100
ASAP,20190522,2.24,2.34,2.24,2.32,569100
ASEFA,20190522,4.72,4.72,4.66,4.7,209700
ASIAN,20190522,6.85,6.95,6.8,6.95,1372600
ASIMAR,20190522,1.75,1.77,1.72,1.73,255500
ASK,20190522,23.6,23.8,23.5,23.7,295600
ASN,20190522,3.9,4,3.8,3.8,10600
ASP,20190522,2.6,2.64,2.58,2.64,2124500
ATP30,20190522,1.31,1.31,1.3,1.3,51500
AU,20190522,9.5,9.75,9.45,9.55,6806700
AUCT,20190522,6.5,6.7,6.5,6.7,757900
AYUD,20190522,40.75,41.5,40,40,120000
B,20190522,0.46,0.47,0.42,0.43,3714000
B-WORK,20190522,11.5,11.5,11.4,11.5,52400
B52,20190522,0.29,0.29,0.29,0.29,140300
BA,20190522,10.9,11,10.8,10.9,1176800
BAFS,20190522,35,35.25,34.5,35,91500
BANPU,20190522,14.3,14.7,14.2,14.7,33008500
BAY,20190522,37.25,37.75,37.25,37.25,114300
BBL,20190522,201,203,199.5,202,4464100
BCH,20190522,16.8,17,16.6,16.9,19160500
BCP,20190522,29.5,29.5,28.5,28.75,8603700
BCPG,20190522,16.9,17.2,16.9,17.1,6788100
BCT,20190522,43.5,44,42.5,44,27300
BDMS,20190522,26.25,26.5,26,26.25,51084500
BEAUTY,20190522,3.86,4.02,3.74,3.78,366486200
BEC,20190522,8.7,8.9,8.65,8.85,12835000
