<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190516,11.06,11.06,10.95,10.95,72500
BMSCG,20190516,7.91,7.91,7.85,7.87,27600
BMSCITH,20190516,12.36,12.36,12.25,12.28,742300
BSET100,20190516,10.5,10.5,10.39,10.43,357300
CHINA,20190516,5.44,5.44,5.4,5.41,14000
EBANK,20190516,5.51,5.51,5.51,5.51,18000
ENGY,20190516,6.08,6.08,6.08,6.08,200
ESET50,20190516,5.67,5.67,5.67,5.67,400
GLD,20190516,1.72,1.73,1.72,1.73,110100
TDEX,20190516,10.72,10.72,10.62,10.66,227900
TGOLDETF,20190516,3.78,3.79,3.78,3.79,5800
2S,20190516,2.16,2.16,2.12,2.14,676700
7UP,20190516,0.23,0.23,0.21,0.23,1323000
A,20190516,6.3,6.35,6.3,6.35,10000
AAV,20190516,4,4.06,3.96,4.06,16454100
ABICO,20190516,3.8,3.8,3.56,3.56,34100
ABM,20190516,0.88,0.89,0.86,0.88,52600
ABPIF,20190516,5.85,5.9,5.8,5.9,93100
ACAP,20190516,3.54,3.58,3.26,3.3,1926200
ACC,20190516,0.71,0.71,0.68,0.68,1493000
ADB,20190516,0.87,0.87,0.84,0.86,190700
ADVANC,20190516,186.5,188,185.5,186.5,6211900
AEC,20190516,0.5,0.54,0.46,0.54,8470300
AEONTS,20190516,190,191.5,186,188,378300
AF,20190516,0.66,0.66,0.65,0.66,88000
AGE,20190516,0.92,0.93,0.89,0.89,2425400
AH,20190516,18.7,18.9,18.3,18.7,962400
AHC,20190516,16.8,16.9,16.8,16.9,6300
AIMIRT,20190516,12,12.1,12,12.1,261600
AIT,20190516,21.3,21.3,21.2,21.2,36300
AJ,20190516,9.75,9.75,9.6,9.7,45900
AJA,20190516,0.19,0.2,0.19,0.19,2600200
AKP,20190516,1.67,1.67,1.6,1.63,536500
AKR,20190516,0.72,0.72,0.66,0.68,1733500
ALL,20190516,4.76,4.76,4.64,4.64,3387200
ALLA,20190516,1.37,1.38,1.34,1.36,1261100
ALT,20190516,2.8,2.9,2.78,2.78,59500
ALUCON,20190516,171,171,170,170.5,900
AMA,20190516,4.1,4.1,4.06,4.1,127100
AMANAH,20190516,1.61,1.63,1.58,1.61,3224200
AMARIN,20190516,5,5.05,4.96,5.05,41100
AMATA,20190516,21.7,21.7,21,21.3,18534100
AMATAR,20190516,11.7,11.7,11.7,11.7,19800
AMATAV,20190516,4.78,4.86,4.76,4.82,137600
AMC,20190516,1.69,1.69,1.67,1.67,29200
ANAN,20190516,3.68,3.68,3.54,3.6,7335300
AOT,20190516,67.5,68,67.25,68,15938800
AP,20190516,7.5,7.6,7.4,7.6,11252400
APCO,20190516,3.78,3.78,3.7,3.74,142000
APCS,20190516,4.78,4.78,4.76,4.78,178100
APEX,20190516,0.19,0.19,0.19,0.19,54900
APURE,20190516,1.31,1.32,1.31,1.31,1660700
AQ,20190516,0.03,0.03,0.02,0.03,38491200
AQUA,20190516,0.5,0.5,0.46,0.49,64950400
ARIP,20190516,0.45,0.45,0.42,0.43,129200
ARROW,20190516,8.15,8.15,7.85,7.9,347300
AS,20190516,0.79,0.83,0.77,0.78,19400
ASAP,20190516,2.48,2.48,2.2,2.4,2086500
ASEFA,20190516,4.82,4.82,4.64,4.72,671100
ASIA,20190516,7.3,7.3,7.1,7.3,10100
ASIAN,20190516,6.85,6.85,6.7,6.85,690600
ASIMAR,20190516,1.89,1.89,1.71,1.77,554800
ASK,20190516,23.6,23.6,23.5,23.5,60300
ASP,20190516,2.64,2.66,2.58,2.62,2390800
ATP30,20190516,1.34,1.34,1.31,1.31,350300
AU,20190516,8.95,8.95,8.65,8.9,1092100
AUCT,20190516,6.65,6.7,6,6.5,3917300
AYUD,20190516,41.5,41.5,39.75,40.75,215000
B,20190516,0.53,0.54,0.49,0.51,5362900
B-WORK,20190516,11.2,11.3,11.2,11.3,371500
B52,20190516,0.3,0.3,0.29,0.3,205800
BA,20190516,11.3,11.3,11,11.1,1380900
BAFS,20190516,35,35.25,34.25,35.25,210000
BANPU,20190516,14.6,14.7,14.1,14.4,45850700
BAY,20190516,37.25,37.5,37,37.25,159800
BBL,20190516,201,201,198.5,200,3583200
BCH,20190516,17.3,17.3,17,17.2,5454500
BCP,20190516,29.75,30,29.25,29.75,4269900
BCPG,20190516,17,17,16.5,16.7,5679600
BCT,20190516,43.75,44.5,43.75,44.5,1900
BDMS,20190516,25,25.25,24.6,24.9,71310600
BEAUTY,20190516,4.4,4.62,4.14,4.46,541243600
BEC,20190516,8.4,8.65,8.3,8.6,13688000
BEM,20190516,11.4,11.4,10.9,11,111029800
BFIT,20190516,17.6,17.8,17.5,17.6,138300
BGC,20190516,11.2,11.5,11.1,11.3,246600
BGRIM,20190516,31.5,31.5,29.75,30.75,27038500
BGT,20190516,1,1.01,0.98,1,41800
BH,20190516,163,165.5,162.5,165,1214800
BIG,20190516,1,1.01,0.99,1,2593600
BIZ,20190516,2.54,2.68,2.52,2.56,400200
BJC,20190516,48.5,48.75,46.75,48,12601800
BJCHI,20190516,2.04,2.06,2,2.04,194000
BKD,20190516,2.9,2.9,2.88,2.88,63500
BKI,20190516,323,326,323,326,4400
BKKCP,20190516,12.8,12.9,12.8,12.8,183600
BLA,20190516,27.25,27.5,26.75,27,1979500
BLAND,20190516,1.54,1.55,1.53,1.54,4831300
BM,20190516,2.7,2.72,2.68,2.7,1158300
BOFFICE,20190516,14.4,14.4,14.1,14.3,584600
BOL,20190516,2.4,2.46,2.4,2.4,420100
BPP,20190516,20,20.2,19.7,20,7008500
BR,20190516,3.32,3.32,3.1,3.16,4975200
BROOK,20190516,0.43,0.43,0.41,0.41,2087100
BRR,20190516,6,6.15,6,6.15,56900
BRRGIF,20190516,10.3,10.3,10.2,10.3,88200
BSBM,20190516,0.88,0.89,0.87,0.89,154800
BSM,20190516,0.57,0.57,0.56,0.56,403300
BTS,20190516,11.5,11.5,11.1,11.4,54744300
BTSGIF,20190516,12.4,12.4,12.3,12.4,1964600
BTW,20190516,1.45,1.45,1.4,1.43,141700
BWG,20190516,0.87,0.88,0.86,0.87,7512100
CAZ,20190516,2.22,2.26,2.18,2.18,1421000
CBG,20190516,57.25,58,55.5,57.75,4975000
CCET,20190516,1.75,1.79,1.72,1.79,1480700
CCP,20190516,0.34,0.35,0.33,0.35,1157900
CEN,20190516,0.96,0.96,0.91,0.91,1503500
CENTEL,20190516,36.75,36.75,35.75,36,6489300
CFRESH,20190516,3.72,3.72,3.48,3.56,92100
CGD,20190516,1.1,1.12,1.06,1.12,4731500
CGH,20190516,0.86,0.87,0.84,0.87,101700
CHAYO,20190516,4.34,4.4,4.12,4.16,4391200
CHEWA,20190516,0.97,0.99,0.92,0.93,8291400
CHG,20190516,2.08,2.1,2.02,2.06,74541400
CHO,20190516,0.99,1,0.98,0.98,1414700
CHOTI,20190516,102.5,102.5,99.5,99.5,2800
CHOW,20190516,2.18,2.2,2.14,2.14,177600
CI,20190516,1.21,1.24,1.21,1.24,10500
CIG,20190516,0.27,0.28,0.26,0.27,570500
CIMBT,20190516,0.74,0.75,0.74,0.75,330200
CITY,20190516,2.26,2.28,2.26,2.26,332100
CK,20190516,26,26.5,25.75,26.5,10188100
CKP,20190516,5.7,5.75,5.6,5.75,72277300
CM,20190516,3.86,3.86,3.74,3.8,115900
CMAN,20190516,2.52,2.52,2.46,2.46,1325600
CMC,20190516,1.32,1.32,1.23,1.27,10282900
CMO,20190516,1.61,1.62,1.58,1.59,326800
CMR,20190516,2.32,2.34,2.3,2.3,69700
CNS,20190516,1.76,1.77,1.75,1.75,54700
CNT,20190516,1.92,1.93,1.9,1.93,141400
COL,20190516,23.4,23.5,23.1,23.2,325200
COLOR,20190516,1.22,1.23,1.22,1.22,34200
COM7,20190516,19.7,20.1,19.3,20.1,7546000
COMAN,20190516,3.4,3.4,3.36,3.4,7700
COTTO,20190516,2.06,2.06,2,2.02,377200
CPALL,20190516,76.25,76.75,76,76.25,24432600
CPF,20190516,26.25,26.75,26,26.5,39899300
CPH,20190516,6.5,6.7,6.5,6.7,1000
CPI,20190516,1.4,1.41,1.4,1.41,10800
CPL,20190516,1.89,1.9,1.8,1.89,10200
CPN,20190516,72.25,73,71.5,72,9340800
CPNCG,20190516,15,15.1,15,15,115700
CPNREIT,20190516,29,29,28.75,29,1694100
CPR,20190516,4.96,4.98,4.92,4.94,202400
CPT,20190516,1.23,1.24,1.2,1.21,10472500
CPTGF,20190516,13.1,13.1,13,13,1005200
CRANE,20190516,1.92,1.93,1.77,1.78,986100
CRD,20190516,1,1,0.98,0.98,178400
CRYSTAL,20190516,9.2,9.2,9.2,9.2,181100
CSC,20190516,46.5,46.5,46.25,46.25,600
CSP,20190516,1.1,1.17,1.08,1.15,22700
CSS,20190516,1.51,1.52,1.48,1.51,1862300
CTW,20190516,7.55,7.55,7.4,7.45,7000
CWT,20190516,3.02,3.06,2.98,3.06,85500
D,20190516,6.5,6.55,6.4,6.45,241300
DCC,20190516,1.97,1.99,1.96,1.98,15406500
DCON,20190516,0.44,0.44,0.43,0.44,5013500
DCORP,20190516,0.49,0.49,0.35,0.37,13633800
DDD,20190516,26.25,26.75,25.5,26,1170500
DELTA,20190516,65.75,68.75,65.5,66.5,980800
DEMCO,20190516,2.96,2.96,2.9,2.96,557500
DIF,20190516,16.4,16.4,16.2,16.4,19978100
DIMET,20190516,0.71,0.71,0.67,0.68,336300
DOD,20190516,8.1,8.15,7.85,7.95,1868500
DREIT,20190516,5.8,5.8,5.7,5.75,20200
DRT,20190516,5.75,5.8,5.7,5.75,610300
DTAC,20190516,52,52.5,49.75,50.75,10619800
DTC,20190516,10.1,10.2,10,10.1,649700
DTCI,20190516,25.75,26,25.75,25.75,600
EA,20190516,51.75,52,50.5,51.25,33703200
EASON,20190516,2.02,2.04,2.02,2.04,600
EASTW,20190516,11.5,11.6,11.4,11.5,3340000
ECF,20190516,2.34,2.38,2.34,2.34,2238800
ECL,20190516,1.52,1.53,1.47,1.47,2432900
EE,20190516,0.49,0.51,0.48,0.49,869400
EFORL,20190516,0.05,0.05,0.05,0.05,40808900
EGATIF,20190516,12,12.1,12,12.1,5468200
EGCO,20190516,285,286,278,279,2216400
EIC,20190516,0.04,0.04,0.03,0.04,506400
EKH,20190516,6.45,6.5,6.35,6.4,2777200
EMC,20190516,0.24,0.28,0.24,0.28,25104400
EPCO,20190516,2.94,2.96,2.84,2.92,4036800
EPG,20190516,5.35,5.4,5.3,5.35,2536100
ERW,20190516,6.6,6.65,6.45,6.55,6945700
ERWPF,20190516,5.05,5.05,5.05,5.05,309900
ESSO,20190516,10.4,10.5,10.3,10.4,9877500
ESTAR,20190516,0.52,0.52,0.51,0.52,1289400
ETE,20190516,1.16,1.16,1.08,1.11,2046100
EVER,20190516,0.55,0.57,0.54,0.55,47461500
FANCY,20190516,0.4,0.41,0.4,0.4,1252700
FC,20190516,0.32,0.35,0.31,0.34,882400
FLOYD,20190516,1.84,1.86,1.79,1.8,22500
FMT,20190516,24.1,24.2,24,24,2100
FN,20190516,1.67,1.67,1.49,1.53,4240600
FNS,20190516,3.38,3.4,3.36,3.38,24600
FORTH,20190516,5.85,5.85,5.75,5.85,98700
FPI,20190516,2.28,2.4,2.28,2.4,2298300
FPT,20190516,16.7,16.8,16.6,16.6,44400
FSMART,20190516,7,7,6.65,6.9,1237000
FSS,20190516,1.7,1.7,1.61,1.68,49700
FTE,20190516,2.22,2.22,1.97,2.06,3189300
FTREIT,20190516,13.7,13.9,13.6,13.9,571800
FUTUREPF,20190516,24.8,24.9,24.8,24.9,135000
FVC,20190516,0.63,0.66,0.61,0.61,2753500
GAHREIT,20190516,9.25,9.25,9.2,9.2,35600
GBX,20190516,0.54,0.54,0.53,0.54,577400
GC,20190516,5.1,5.1,5.1,5.1,13000
GCAP,20190516,2.18,2.22,2.06,2.08,2019600
GEL,20190516,0.25,0.25,0.23,0.24,7948500
GENCO,20190516,0.69,0.69,0.67,0.69,1119500
GFPT,20190516,15.1,15.2,14.7,15.2,2367500
GGC,20190516,10.6,10.7,10.3,10.5,932400
GIFT,20190516,3.6,3.6,3.56,3.58,101300
GJS,20190516,0.13,0.14,0.13,0.13,1956100
GL,20190516,6.6,6.6,5.95,6.05,8145900
GLAND,20190516,2.58,2.6,2.54,2.6,135500
GLOBAL,20190516,15.5,15.7,15.3,15.5,9795300
GLOW,20190516,90.25,90.25,86,86.75,841300
GOLD,20190516,8.4,8.4,8.35,8.4,851500
GPI,20190516,2.06,2.08,2.06,2.08,79500
GPSC,20190516,58.5,58.5,57.25,57.75,2785600
GRAMMY,20190516,8.95,9.1,8.8,9,58700
GRAND,20190516,0.87,0.9,0.87,0.87,1320300
GREEN,20190516,1.01,1.01,0.99,1,373100
GSC,20190516,1.14,1.15,1.03,1.08,1574100
GTB,20190516,0.58,0.58,0.55,0.56,101800
GULF,20190516,102.5,103.5,95.5,97.75,29494900
GUNKUL,20190516,2.62,2.64,2.54,2.62,37863400
GVREIT,20190516,15.8,15.9,15.8,15.8,569200
GYT,20190516,342,342,342,342,100
HANA,20190516,27,27.75,26.75,27.5,3484800
HARN,20190516,2.32,2.32,2.28,2.32,124200
HFT,20190516,2.78,2.8,2.74,2.78,238100
HMPRO,20190516,15.9,16.1,15.8,16,19134500
HPF,20190516,5.2,5.2,5.2,5.2,61300
HPT,20190516,0.86,0.86,0.8,0.82,325800
HREIT,20190516,7.9,7.95,7.8,7.85,259500
HTC,20190516,16.6,17.3,16.5,16.6,6625000
HTECH,20190516,3.24,3.26,3.06,3.22,3098700
HUMAN,20190516,8.35,8.35,7.6,8.1,2731200
HYDRO,20190516,0.36,0.37,0.36,0.36,122600
ICC,20190516,41,41,40.25,40.25,20000
ICHI,20190516,4.16,4.52,4.1,4.4,19298100
ICN,20190516,1.8,1.8,1.76,1.78,248100
IFS,20190516,3,3.02,3,3.02,287100
IHL,20190516,4.88,4.92,4.78,4.88,1622100
III,20190516,5.35,5.45,5.3,5.45,773400
ILINK,20190516,4.96,4.96,4.88,4.88,527800
IMPACT,20190516,23.5,23.6,23.2,23.3,349500
INET,20190516,3.26,3.26,3.2,3.22,142700
INGRS,20190516,0.61,0.61,0.6,0.6,753300
INOX,20190516,0.83,0.83,0.81,0.82,435300
INSURE,20190516,23,23,23,23,100
INTUCH,20190516,58,58.25,55.5,57,25030600
IRC,20190516,17.6,17.9,17.5,17.6,9700
IRCP,20190516,0.7,0.7,0.67,0.68,50900
IRPC,20190516,4.94,4.96,4.86,4.9,152877800
IT,20190516,2.52,2.52,2.48,2.52,32900
ITD,20190516,2.22,2.22,2.14,2.16,21643500
ITEL,20190516,3.18,3.18,3,3.1,1324200
IVL,20190516,46.75,47,46.25,46.75,9423000
J,20190516,1.01,1.04,1,1.04,87800
JAS,20190516,5.7,5.7,5.5,5.6,18219100
JASIF,20190516,10.3,10.4,10.3,10.4,7473900
JCK,20190516,1.57,1.57,1.52,1.55,518200
JCKH,20190516,0.65,0.7,0.65,0.7,20400
JCT,20190516,84,84.5,83,83,400
JKN,20190516,7.6,7.65,7.45,7.65,1574300
JMART,20190516,8.85,8.85,8.35,8.65,3844000
JMT,20190516,15,15,13.9,14.7,9116000
JSP,20190516,0.4,0.4,0.39,0.39,190000
JTS,20190516,1.34,1.36,1.32,1.32,21200
JUBILE,20190516,16,16,15.5,15.6,78100
JUTHA,20190516,0.64,0.64,0.64,0.64,7000
JWD,20190516,8.1,8.1,7.7,7.9,2371900
K,20190516,1.57,1.64,1.55,1.55,122500
KAMART,20190516,4.1,4.12,3.96,4.08,1516000
KASET,20190516,1.84,1.84,1.84,1.84,20400
KBANK,20190516,188,189,186.5,186.5,6148600
KBS,20190516,3.92,3.92,3.8,3.9,182000
KCAR,20190516,11.4,11.5,11.4,11.4,69000
KCE,20190516,18.5,19.2,18.1,18.8,32413000
KCM,20190516,0.8,0.86,0.8,0.85,1309800
KDH,20190516,95.5,95.5,95.5,95.5,1000
KGI,20190516,4.46,4.46,4.4,4.42,2849600
KIAT,20190516,0.42,0.42,0.41,0.41,4180100
KKC,20190516,1.06,1.09,1,1.02,354900
KKP,20190516,65.5,66.25,65.5,66,2733800
KOOL,20190516,1.31,1.32,1.2,1.23,2168700
