<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
1DIV,20190507,11.4,11.4,11.32,11.32,16900
BMSCG,20190507,8.32,8.32,8.28,8.29,5600
BMSCITH,20190507,12.67,12.69,12.64,12.66,230100
BSET100,20190507,10.79,10.82,10.77,10.8,105800
CHINA,20190507,5.84,5.92,5.58,5.64,380100
EBANK,20190507,5.63,5.64,5.63,5.64,300
ECOMM,20190507,8.32,8.32,8.32,8.32,100
EFOOD,20190507,5.77,5.77,5.77,5.77,200
EICT,20190507,4.66,4.66,4.66,4.66,200
ENGY,20190507,6.53,6.53,6.51,6.52,18400
ENY,20190507,7.64,7.64,7.64,7.64,100
ESET50,20190507,5.85,5.89,5.85,5.85,400
GLD,20190507,1.72,1.73,1.72,1.73,56800
TDEX,20190507,10.98,10.98,10.94,10.95,326100
TGOLDETF,20190507,3.79,3.79,3.78,3.78,41100
TH100,20190507,4.86,4.86,4.86,4.86,100
2S,20190507,2.24,2.26,2.2,2.2,854500
7UP,20190507,0.26,0.28,0.26,0.27,2281400
A,20190507,6.3,6.3,6.3,6.3,9900
AAV,20190507,4.32,4.34,4.28,4.3,7539200
ABICO,20190507,4.28,4.36,4.26,4.36,34300
ABM,20190507,0.95,0.95,0.93,0.93,87100
ABPIF,20190507,5.85,5.9,5.85,5.85,25300
ACAP,20190507,3.88,3.9,3.86,3.88,400700
ACC,20190507,0.83,0.83,0.79,0.8,3670100
ADB,20190507,0.9,0.95,0.89,0.92,288400
ADVANC,20190507,189,190.5,188,188.5,5683700
AEC,20190507,0.48,0.49,0.47,0.49,575600
AEONTS,20190507,193,197,190.5,196,963600
AF,20190507,0.65,0.69,0.65,0.66,27200
AFC,20190507,8.5,8.6,8.35,8.6,2600
AGE,20190507,0.9,0.9,0.89,0.89,395900
AH,20190507,20.7,20.9,20.6,20.8,732700
AHC,20190507,17.4,18.3,17.4,18.3,1100
AIMIRT,20190507,12.1,12.1,12,12.1,77400
AIRA,20190507,1.43,1.43,1.4,1.41,26000
AIT,20190507,21.6,21.8,21.5,21.8,283100
AJ,20190507,9.9,9.9,9.85,9.85,5500
AJA,20190507,0.21,0.22,0.2,0.21,5578600
AKP,20190507,1.9,1.9,1.85,1.85,377700
AKR,20190507,0.84,0.84,0.82,0.82,2100200
ALLA,20190507,1.5,1.51,1.47,1.48,1536000
ALT,20190507,2.94,2.94,2.92,2.94,33800
ALUCON,20190507,173,173.5,171.5,171.5,4400
AMA,20190507,4.26,4.32,4.24,4.3,28500
AMANAH,20190507,1.68,1.68,1.66,1.67,854800
AMARIN,20190507,5.25,5.25,5.1,5.15,16900
AMATA,20190507,22.1,22.2,21.9,22,14688700
AMATAR,20190507,11.8,11.8,11.8,11.8,1000
AMATAV,20190507,5.2,5.2,5.1,5.15,114000
AMC,20190507,1.77,1.79,1.77,1.79,100400
ANAN,20190507,3.86,3.86,3.74,3.74,9100400
AOT,20190507,68.75,69,68.5,68.5,13581500
AP,20190507,7.9,7.95,7.8,7.9,18449500
APCO,20190507,4.02,4.02,3.96,3.98,417100
APCS,20190507,4.8,4.8,4.76,4.76,28500
APEX,20190507,0.19,0.2,0.19,0.2,113500
APURE,20190507,1.29,1.3,1.28,1.3,87500
AQ,20190507,0.02,0.03,0.02,0.02,5387900
AQUA,20190507,0.52,0.53,0.51,0.52,12302500
ARIP,20190507,0.48,0.48,0.46,0.48,77600
ARROW,20190507,9.4,9.4,9.25,9.4,473000
AS,20190507,0.89,0.89,0.88,0.88,7800
ASAP,20190507,2.94,2.94,2.86,2.9,815600
ASEFA,20190507,5.15,5.2,5.15,5.15,263200
ASIA,20190507,7.7,7.7,7.6,7.6,5400
ASIAN,20190507,7.6,7.65,7.5,7.5,1367700
ASIMAR,20190507,2,2,1.98,2,185700
ASK,20190507,23.8,23.8,23.6,23.7,85800
ASN,20190507,3.78,3.8,3.78,3.8,11700
ASP,20190507,2.96,2.98,2.92,2.92,6255800
ATP30,20190507,1.39,1.4,1.37,1.38,191900
AU,20190507,9,9.1,8.9,9,1887300
AUCT,20190507,6.8,7.15,6.8,7.1,5814500
AYUD,20190507,43.5,43.5,42.75,42.75,161700
B,20190507,0.65,0.67,0.65,0.66,5702500
B-WORK,20190507,11.1,11.1,11,11.1,1383700
BA,20190507,11.9,12,11.7,11.9,852300
BAFS,20190507,35,35.25,34.5,34.75,372500
BANPU,20190507,16.1,16.3,16,16.1,30140400
BAY,20190507,38.5,39,38.5,38.75,427900
BBL,20190507,205,207,204,206,2643400
BCH,20190507,18.2,18.4,17.9,18.1,10862400
BCP,20190507,32.5,32.75,32.25,32.25,2078000
BCPG,20190507,18.2,18.3,17.5,17.6,12292200
BCT,20190507,45,46.5,45,46,7700
BDMS,20190507,25.5,25.75,25.25,25.5,34500300
BEAUTY,20190507,6.65,6.7,6.5,6.55,48313100
BEC,20190507,9,9.1,8.05,8.5,57581700
BEM,20190507,11.1,11.3,11,11.1,50490900
BFIT,20190507,17.9,17.9,17.3,17.5,160800
BGC,20190507,11.6,12,11.3,11.9,1348700
BGRIM,20190507,33.25,33.5,33,33.25,5453200
BGT,20190507,1.06,1.08,1.05,1.08,119100
BH,20190507,170.5,171,169,169.5,1899200
BIG,20190507,1.17,1.2,1.17,1.19,8029600
BIZ,20190507,2.72,2.74,2.7,2.72,96900
BJC,20190507,52,52.5,51.75,52.25,11408100
BJCHI,20190507,2.16,2.18,2.14,2.18,336000
BKD,20190507,2.9,2.9,2.88,2.9,281700
BKI,20190507,325,325,324,324,3800
BKKCP,20190507,12.8,12.8,12.8,12.8,19500
BLA,20190507,27,28,27,27.25,2816100
BLAND,20190507,1.58,1.58,1.56,1.58,5634800
BM,20190507,2.82,2.82,2.8,2.8,14000
BOFFICE,20190507,13.9,14,13.9,14,32100
BOL,20190507,2.16,2.22,2.16,2.22,149600
BPP,20190507,22.7,22.7,22.4,22.4,3535200
BR,20190507,3.7,3.7,3.66,3.7,1218400
BROCK,20190507,2,2,1.98,1.98,322100
BROOK,20190507,0.46,0.47,0.45,0.46,6684600
BRR,20190507,6.1,6.2,6.1,6.2,14600
BRRGIF,20190507,10,10.1,10,10.1,82200
BSBM,20190507,0.92,0.92,0.9,0.9,710100
BSM,20190507,0.6,0.6,0.57,0.57,1082000
BTS,20190507,11.7,11.9,11.6,11.6,29870400
BTSGIF,20190507,12.4,12.5,12.3,12.3,8374800
BTW,20190507,1.46,1.49,1.44,1.49,29700
BWG,20190507,1.05,1.06,1.03,1.04,15747300
CAZ,20190507,2.26,2.34,2.26,2.28,3992000
CBG,20190507,59.5,62,59.5,60.25,9102700
CCET,20190507,1.88,1.9,1.88,1.89,133300
CCP,20190507,0.35,0.36,0.34,0.35,1253800
CEN,20190507,1.04,1.04,1.01,1.02,364300
CENTEL,20190507,42,42.25,40.75,41.25,8410900
CFRESH,20190507,3.82,3.86,3.8,3.86,31300
CGD,20190507,1.08,1.1,1.07,1.1,1715400
CGH,20190507,0.85,0.86,0.85,0.86,58600
CHARAN,20190507,30.75,30.75,30.75,30.75,10000
CHAYO,20190507,4.24,4.42,4.24,4.36,7778700
CHEWA,20190507,1.11,1.12,1.09,1.1,4291500
CHG,20190507,1.92,1.95,1.92,1.93,18108600
CHO,20190507,1.11,1.12,1.1,1.11,226700
CHOTI,20190507,118,118.5,115,115,2400
CHOW,20190507,2.54,2.6,2.52,2.54,322800
CI,20190507,1.28,1.28,1.27,1.27,11900
CIG,20190507,0.28,0.28,0.26,0.26,2149000
CIMBT,20190507,0.77,0.77,0.76,0.77,974800
CITY,20190507,2.28,2.3,2.28,2.3,20000
CK,20190507,26.75,27.25,26.5,27,7428000
CKP,20190507,5.85,6,5.85,6,47431200
CM,20190507,4.12,4.12,4.1,4.12,6600
CMAN,20190507,2.64,2.64,2.6,2.62,304400
CMC,20190507,1.59,1.59,1.57,1.57,1403000
CMO,20190507,1.58,1.59,1.58,1.58,516600
CMR,20190507,2.34,2.34,2.34,2.34,69900
CNS,20190507,1.78,1.8,1.78,1.8,61400
CNT,20190507,1.93,1.96,1.93,1.96,275100
COL,20190507,24.6,24.9,24.5,24.5,233200
COLOR,20190507,1.26,1.29,1.2,1.21,1772700
COM7,20190507,19.4,19.7,19.2,19.4,5788300
COMAN,20190507,4.2,4.26,4.16,4.26,111100
COTTO,20190507,2.14,2.14,2.1,2.12,73200
CPALL,20190507,77,77,76.25,76.25,16412000
CPF,20190507,27.75,28.25,27.75,28.25,24609700
CPI,20190507,1.42,1.42,1.42,1.42,55000
CPL,20190507,1.99,1.99,1.99,1.99,1500
CPN,20190507,74.5,75,73.75,73.75,7851500
CPNCG,20190507,14.9,15,14.9,15,61100
CPNREIT,20190507,29.25,29.5,29.25,29.5,2620200
CPR,20190507,5.15,5.15,5.1,5.1,88700
CPT,20190507,1.26,1.32,1.26,1.31,33926400
CPTGF,20190507,13.1,13.1,13,13,616000
CRANE,20190507,2.2,2.26,2.14,2.14,1862300
CRD,20190507,0.99,1,0.99,1,29600
CRYSTAL,20190507,9.2,9.3,9.2,9.3,130200
CSC,20190507,44.5,44.5,44.25,44.25,500
CSP,20190507,1.17,1.17,1.15,1.15,48500
CSS,20190507,1.96,1.97,1.95,1.95,1626000
CTARAF,20190507,4.74,4.74,4.74,4.74,24000
CTW,20190507,7.85,7.9,7.85,7.9,28100
CWT,20190507,3.06,3.06,3.06,3.06,10000
D,20190507,7.25,7.25,7.2,7.25,147400
DCC,20190507,2.1,2.12,2.06,2.08,15614500
DCON,20190507,0.47,0.48,0.45,0.46,5612400
DCORP,20190507,0.53,0.54,0.52,0.53,1449700
DDD,20190507,31.5,31.75,31.25,31.5,912800
DELTA,20190507,74,75,73.75,74,852900
DEMCO,20190507,3,3.04,2.98,3.02,354700
DIF,20190507,16,16.2,16,16.1,13805900
DIGI,20190507,0.31,0.31,0.29,0.3,706700
DIMET,20190507,0.82,0.83,0.79,0.79,445200
DOD,20190507,10.3,10.4,10.2,10.3,972600
DREIT,20190507,5.8,5.8,5.75,5.8,7600
DRT,20190507,5.6,5.7,5.6,5.7,166800
DTAC,20190507,51.25,53,51.25,51.75,14665600
DTC,20190507,10.7,10.8,10.6,10.8,239500
DTCI,20190507,28,29.75,26,28,1300
EA,20190507,56.75,58.5,56.5,57.75,24032900
EASON,20190507,2.24,2.24,2.22,2.22,192400
EASTW,20190507,11.4,11.6,11.4,11.6,973500
ECF,20190507,2.38,2.42,2.36,2.38,1772000
ECL,20190507,1.65,1.66,1.62,1.62,2311200
EE,20190507,0.53,0.53,0.52,0.53,285800
EFORL,20190507,0.05,0.06,0.05,0.05,4879400
EGATIF,20190507,11.9,12,11.8,11.9,4518200
EGCO,20190507,297,300,295,298,1741200
EIC,20190507,0.04,0.04,0.03,0.04,2728700
EKH,20190507,5.95,6,5.85,5.85,1314800
EMC,20190507,0.28,0.28,0.26,0.28,22886100
EPCO,20190507,3.36,3.36,3.3,3.3,1972000
EPG,20190507,6.45,6.5,6.4,6.45,1833200
ERW,20190507,6.95,6.95,6.85,6.95,4895700
ERWPF,20190507,5.15,5.15,5.15,5.15,10300
